elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
1226,90,3,46,  298.80,  261.73,    0.15,    0.88,    0.02,   45.96,    0.44,    0.53,    0.01,    2.57,    0.34,    0.44,    0.00,    2.25,    0.23,    0.34,    0.00,    1.40,    0.01,    0.09,   -0.17,   -0.17,   -0.00,    0.09,   -0.39,    0.18,   -0.07,    0.08,   -0.41,    0.05,    0.04,    0.45,   -1.57,    1.57,    4.00,10
1226,97,3,51,  235.88,  216.61,   23.83,    0.92,    0.08,   84.64,    0.32,    0.28,    0.02,    1.12,    0.16,    0.18,    0.04,    0.83,    0.25,    0.25,    0.02,    1.00,    0.01,    0.06,   -0.11,   -0.11,    0.00,    0.12,   -0.52,    0.39,   -0.12,    0.10,   -0.50,    0.02,    0.06,    0.53,   -1.57,    1.57,    2.00,10
1467,100,4,38,  376.85,  256.89,    0.00,    0.68,    0.06,   87.10,    0.49,    0.78,    0.01,    4.14,    0.21,    0.36,    0.01,    1.75,    0.42,    0.71,    0.03,    3.75,    0.01,    0.09,   -0.30,   -0.30,    0.00,    0.11,   -0.39,    0.26,   -0.11,    0.11,   -0.52,    0.04,    0.21,    0.59,   -1.57,    1.57,    6.00,10
1115,54,4,21,   61.30,   38.90,    5.63,    0.63,    0.01,   48.69,    0.12,    0.13,    0.01,    0.50,    0.02,    0.05,    0.01,    0.25,    0.11,    0.12,    0.01,    0.50,    0.00,    0.02,   -0.04,   -0.04,   -0.01,    0.13,   -0.39,    0.39,   -0.10,    0.10,   -0.40,    0.00,    0.37,    0.76,   -1.57,    1.57,    5.00,10
780,78,3,52,  328.31,  306.89,   36.09,    0.93,    0.01,   89.67,    0.55,    0.55,    0.02,    2.80,    0.09,    0.14,    0.02,    0.50,    0.51,    0.56,    0.05,    2.75,    0.01,    0.08,   -0.19,   -0.19,   -0.01,    0.11,   -0.39,    0.39,   -0.16,    0.10,   -0.41,    0.01,    0.00,    0.49,   -1.57,    1.57,    2.00,10
1896,85,3,35,  110.57,    7.07,    0.00,    0.06,    0.01,   78.66,    0.15,    0.17,    0.01,    0.90,    0.06,    0.10,    0.03,    0.50,    0.12,    0.15,    0.01,    0.75,    0.01,    0.03,   -0.09,   -0.09,   -0.01,    0.10,   -0.39,    0.17,   -0.10,    0.09,   -0.38,    0.00,    0.26,    0.82,   -1.57,    1.57,    7.00,10
461,33,3,16,   74.28,   71.57,    0.00,    0.96,    0.02,    3.88,    0.31,    0.37,    0.05,    1.82,    0.30,    0.36,    0.05,    1.75,    0.05,    0.11,    0.07,    0.50,    0.01,    0.07,   -0.13,   -0.13,   -0.01,    0.04,   -0.15,    0.08,   -0.01,    0.02,   -0.08,    0.04,   -0.01,    0.21,   -0.79,    0.56,    4.00,10
382,30,3,19,   40.81,   39.81,    1.21,    0.98,    0.04,    3.57,    0.18,    0.12,    0.07,    0.40,    0.17,    0.11,    0.07,    0.40,    0.03,    0.06,    0.10,    0.17,    0.00,    0.02,   -0.02,   -0.02,    0.00,    0.03,   -0.08,    0.08,   -0.02,    0.03,   -0.12,    0.01,   -0.03,    0.18,   -0.46,    0.21,    0.00,10
13002,180,3,87, 2000.36,   83.73,  425.56,    0.04,    0.01,  140.85,    1.47,    3.19,    0.00,   20.89,    0.81,    2.37,    0.00,   17.80,    0.97,    2.26,    0.01,   15.50,    0.07,    0.82,   -0.95,   -0.95,   -0.00,    0.09,   -0.39,    0.42,   -0.07,    0.41,   -0.41,    5.22,    0.01,    0.43,   -1.57,    1.57,    1.00,10
1818,63,4,22,   51.50,   47.52,    0.00,    0.92,    0.00,   60.21,    0.09,    0.12,    0.00,    0.75,    0.02,    0.05,    0.04,    0.25,    0.08,    0.12,    0.00,    0.75,    0.00,    0.03,   -0.09,   -0.09,   -0.01,    0.13,   -0.39,    0.39,   -0.09,    0.11,   -0.42,    0.02,    0.57,    0.85,   -1.57,    1.57,    2.00,10
226,17,3,9,   38.00,   38.00,    0.00,    1.00,    0.02,   18.85,    0.26,    0.25,    0.10,    0.80,    0.00,    0.00,2147483647.00,    0.00,    0.26,    0.25,    0.10,    0.80,   -0.01,    0.06,   -0.12,   -0.12,   -0.02,    0.17,   -0.39,    0.39,   -0.16,    0.13,   -0.42,   -0.00,    0.23,    0.47,    0.00,    1.57,    6.00,10
672,70,3,50,  504.10,  304.55,   31.95,    0.60,    0.02,   59.50,    0.96,    0.97,    0.02,    4.33,    0.56,    0.81,    0.10,    3.50,    0.55,    0.76,    0.02,    4.33,    0.02,    0.21,   -0.57,   -0.57,   -0.01,    0.06,   -0.25,    0.16,   -0.12,    0.11,   -0.43,    0.13,    0.02,    0.33,   -0.98,    1.57,    6.00,10
2582,77,4,41,  141.87,  104.04,   14.08,    0.73,    0.00,   68.20,    0.24,    0.29,    0.01,    1.28,    0.12,    0.22,    0.01,    1.00,    0.18,    0.21,    0.04,    1.00,    0.01,    0.05,   -0.10,   -0.10,    0.01,    0.10,   -0.39,    0.28,   -0.11,    0.10,   -0.40,    0.01,    0.13,    0.42,   -0.56,    1.57,    5.00,10
1607,47,4,27,   48.89,    4.47,   18.78,    0.09,    0.01,    5.03,    0.11,    0.14,    0.00,    0.60,    0.11,    0.14,    0.00,    0.60,    0.01,    0.05,    0.06,    0.20,    0.00,    0.03,   -0.07,   -0.07,    0.00,    0.03,   -0.11,    0.11,   -0.01,    0.05,   -0.28,    0.03,   -0.02,    0.42,   -1.57,    0.79,    2.00,10
908,73,3,39, 1069.09,  928.04,    1.96,    0.87,    0.04,   56.83,    1.80,    2.92,    0.10,   14.08,    1.56,    2.98,    0.10,   14.00,    0.45,    0.47,    0.10,    2.67,    0.02,    0.35,   -0.92,   -0.92,   -0.00,    0.09,   -0.39,    0.31,   -0.10,    0.13,   -0.51,    0.46,    0.05,    0.38,   -1.57,    1.57,    3.00,10
1038,112,3,66,  888.90,  506.01,    0.00,    0.57,    0.00,   87.39,    1.06,    1.86,    0.03,   12.21,    0.79,    1.83,    0.06,   12.00,    0.49,    0.63,    0.03,    3.00,    0.02,    0.30,   -1.05,   -1.05,   -0.01,    0.07,   -0.28,    0.20,   -0.10,    0.12,   -0.44,    0.44,    0.03,    0.37,   -1.57,    1.57,    7.00,10
696,71,3,39,  638.52,  538.57,  153.47,    0.84,    0.03,   43.22,    1.20,    1.56,    0.05,    9.06,    0.95,    1.59,    0.05,    9.00,    0.42,    0.48,    0.08,    1.83,    0.02,    0.28,   -0.78,   -0.78,    0.00,    0.04,   -0.16,    0.26,   -0.08,    0.11,   -0.34,    0.34,    0.03,    0.20,   -0.23,    1.57,    4.00,10
808,75,3,40,  800.99,  621.63,  175.19,    0.78,    0.02,   68.74,    1.37,    2.12,    0.02,    9.63,    1.09,    2.00,    0.02,    8.80,    0.70,    0.82,    0.02,    3.90,    0.00,    0.29,   -1.40,   -1.40,    0.01,    0.07,   -0.16,    0.39,   -0.12,    0.10,   -0.45,    0.05,    0.04,    0.50,   -1.57,    1.57,    0.00,10
5044,174,4,94,  550.06,    5.10,  241.62,    0.01,    0.00,  178.24,    0.41,    0.61,    0.00,    4.45,    0.10,    0.21,    0.00,    1.75,    0.38,    0.58,    0.00,    4.33,    0.01,    0.12,   -0.33,   -0.33,   -0.01,    0.12,   -0.52,    0.39,   -0.13,    0.12,   -0.55,    0.11,    0.13,    0.53,   -1.57,    1.57,    0.00,10
4296,84,3,52,  421.37,  108.46,    0.00,    0.26,    0.00,   21.80,    0.68,    0.70,    0.01,    3.25,    0.63,    0.69,    0.01,    3.00,    0.18,    0.24,    0.08,    1.25,    0.02,    0.13,   -0.21,   -0.21,   -0.00,    0.05,   -0.20,    0.20,   -0.03,    0.06,   -0.30,    0.10,   -0.01,    0.21,   -0.79,    0.56,    4.00,10
256,20,3,15,  127.00,  127.00,    0.00,    1.00,    0.05,    0.00,    0.84,    0.62,    0.10,    2.00,    0.84,    0.62,    0.10,    2.00,    0.00,    0.00,2147483647.00,    0.00,    0.00,    0.08,   -0.11,   -0.11,    0.00,    0.00,    0.00,    0.00,    0.00,    0.01,   -0.03,    0.02,    0.00,    0.00,    0.00,    0.00,    0.00,10
985,98,3,49,  590.21,  529.27,   93.59,    0.90,    0.04,   97.39,    0.79,    0.59,    0.04,    2.69,    0.40,    0.43,    0.03,    2.50,    0.64,    0.46,    0.03,    2.25,    0.02,    0.11,   -0.20,   -0.20,    0.00,    0.07,   -0.39,    0.28,   -0.14,    0.09,   -0.50,    0.01,    0.02,    0.26,   -1.57,    0.79,    5.00,10
769,60,3,33,  683.28,  663.13,   43.31,    0.97,    0.01,   58.25,    1.57,    2.84,    0.02,   16.75,    1.06,    2.11,    0.07,   12.33,    1.11,    1.94,    0.02,   11.33,    0.06,    0.58,   -1.12,   -1.12,   -0.01,    0.09,   -0.39,    0.16,   -0.10,    0.18,   -0.38,    1.08,    0.06,    0.42,   -1.57,    1.57,    1.00,10
2571,144,3,75,  743.90,  719.40,    0.37,    0.97,    0.00,   35.56,    0.68,    0.66,    0.00,    2.85,    0.64,    0.64,    0.00,    2.75,    0.17,    0.21,    0.06,    1.00,    0.02,    0.11,   -0.19,   -0.19,    0.00,    0.07,   -0.26,    0.52,   -0.03,    0.04,   -0.19,    0.11,   -0.01,    0.35,   -1.57,    1.57,    7.00,10
3086,294,3,179, 3381.51,  231.04,   23.10,    0.07,    0.00,  234.60,    1.49,    2.29,    0.01,   19.00,    1.10,    2.28,    0.01,   19.00,    0.61,    0.84,    0.01,    6.00,    0.03,    0.30,   -1.17,   -1.17,   -0.00,    0.08,   -0.39,    0.39,   -0.10,    0.12,   -0.41,    0.70,    0.04,    0.40,   -1.57,    1.57,    1.00,10
762,35,3,13,   36.77,    4.47,    4.02,    0.12,    0.01,   23.53,    0.11,    0.14,    0.02,    0.64,    0.06,    0.10,    0.05,    0.40,    0.07,    0.11,    0.02,    0.50,   -0.00,    0.02,   -0.07,   -0.07,   -0.01,    0.11,   -0.39,    0.16,   -0.06,    0.07,   -0.26,    0.02,    0.32,    0.85,   -1.57,    1.57,    1.00,10
808,72,3,35,  835.82,  568.35,    4.79,    0.68,    0.01,   58.07,    1.24,    1.31,    0.02,    5.34,    0.64,    0.98,    0.02,    4.70,    0.83,    1.09,    0.02,    5.34,    0.01,    0.16,   -0.67,   -0.67,    0.01,    0.08,   -0.16,    0.37,   -0.10,    0.10,   -0.37,    0.06,    0.08,    0.45,   -1.57,    1.57,    6.00,10
944,103,3,57,  825.57,  386.16,  129.63,    0.47,    0.02,   55.10,    1.05,    1.33,    0.03,    8.50,    0.90,    1.28,    0.03,    7.75,    0.38,    0.52,    0.08,    3.50,    0.03,    0.20,   -0.52,   -0.52,    0.00,    0.07,   -0.16,    0.39,   -0.07,    0.09,   -0.38,    0.24,    0.03,    0.32,   -1.11,    1.57,    0.00,10
7788,231,4,105, 1717.34,  665.18,    1.35,    0.39,    0.00,  145.46,    0.93,    1.33,    0.00,    7.46,    0.70,    1.08,    0.00,    5.75,    0.52,    0.85,    0.00,    5.75,    0.02,    0.16,   -0.44,   -0.44,   -0.00,    0.09,   -0.39,    0.39,   -0.07,    0.08,   -0.40,    0.20,    0.13,    0.55,   -1.57,    1.57,    7.00,10
428,40,3,15,   59.50,   56.09,    0.00,    0.94,    0.05,   39.46,    0.20,    0.19,    0.10,    0.75,    0.03,    0.07,    0.07,    0.25,    0.18,    0.19,    0.07,    0.75,    0.01,    0.04,   -0.08,   -0.08,    0.01,    0.15,   -0.39,    0.39,   -0.14,    0.11,   -0.39,    0.01,    0.23,    0.80,   -1.57,    1.57,    1.00,10
1674,161,3,88,  684.31,  156.12,    0.00,    0.23,    0.01,   81.56,    0.54,    0.74,    0.01,    4.70,    0.44,    0.70,    0.01,    4.25,    0.23,    0.33,    0.01,    2.00,    0.01,    0.10,   -0.33,   -0.33,    0.00,    0.08,   -0.39,    0.31,   -0.07,    0.08,   -0.38,    0.12,    0.04,    0.41,   -1.57,    1.57,    7.00,10
882,80,3,45,  259.32,  245.25,   31.67,    0.95,    0.10,   94.58,    0.44,    0.31,    0.10,    1.33,    0.10,    0.15,    0.08,    0.70,    0.40,    0.31,    0.10,    1.33,    0.01,    0.06,   -0.08,   -0.08,    0.01,    0.10,   -0.26,    0.39,   -0.16,    0.10,   -0.38,    0.03,    0.04,    0.26,   -0.56,    0.79,    1.00,10
662,60,3,31,  158.03,  152.64,    0.00,    0.97,    0.05,   66.83,    0.35,    0.34,    0.03,    1.33,    0.04,    0.10,    0.07,    0.50,    0.33,    0.34,    0.03,    1.33,    0.01,    0.05,   -0.09,   -0.09,   -0.01,    0.12,   -0.39,    0.26,   -0.17,    0.15,   -0.80,    0.01,    0.18,    0.67,   -1.57,    1.57,    6.00,10
606,15,3,5,   13.89,   12.65,    0.63,    0.91,    0.48,   12.42,    0.10,    0.09,    0.01,    0.25,    0.03,    0.04,    0.07,    0.10,    0.09,    0.09,    0.01,    0.25,    0.00,    0.02,   -0.04,   -0.04,    0.01,    0.13,   -0.18,    0.39,   -0.10,    0.10,   -0.27,    0.00,    0.33,    0.89,   -1.57,    1.57,    1.00,10
742,40,3,21,  235.33,  206.46,    5.88,    0.88,    0.02,   46.04,    0.74,    0.75,    0.02,    2.97,    0.19,    0.24,    0.07,    1.00,    0.70,    0.72,    0.02,    2.80,    0.01,    0.07,   -0.12,   -0.12,   -0.00,    0.06,   -0.20,    0.16,   -0.14,    0.09,   -0.35,    0.06,    0.09,    0.32,   -0.56,    1.57,    1.00,10
10712,85,3,40,  956.08,  579.42,  294.87,    0.61,    0.91,   85.35,    1.34,    1.36,    0.01,    6.40,    0.62,    1.31,    0.10,    6.40,    0.84,    0.91,    0.01,    3.90,   -0.02,    0.19,   -0.94,   -0.94,    0.00,    0.08,   -0.31,    0.39,   -0.15,    0.12,   -0.46,    0.03,    0.05,    0.37,   -1.57,    1.57,    0.00,10
896,100,3,73, 1119.38,  985.00,    7.09,    0.88,    0.01,   38.45,    1.30,    1.69,    0.05,    8.01,    0.81,    0.99,    0.05,    4.60,    0.83,    1.49,    0.10,    7.10,   -0.02,    0.20,   -1.08,   -1.08,    0.00,    0.04,   -0.08,    0.20,   -0.06,    0.11,   -0.60,    0.03,    0.01,    0.11,   -0.46,    0.56,    5.00,10
10616,313,4,163, 2073.74,  998.57,   37.50,    0.48,    0.00,  225.93,    0.76,    1.30,    0.00,    6.80,    0.47,    1.00,    0.00,    6.80,    0.45,    0.92,    0.00,    6.33,   -0.01,    0.15,   -0.77,   -0.77,    0.00,    0.10,   -0.52,    0.39,   -0.10,    0.11,   -0.56,    0.08,    0.11,    0.57,   -1.57,    1.57,    0.00,10
1090,113,3,67, 1135.72, 1045.38,    5.46,    0.92,    0.02,   39.24,    1.17,    1.84,    0.02,   10.06,    1.11,    1.83,    0.06,    9.90,    0.24,    0.34,    0.02,    1.80,   -0.02,    0.20,   -1.22,   -1.22,   -0.00,    0.07,   -0.39,    0.28,   -0.06,    0.09,   -0.40,    0.05,    0.03,    0.26,   -1.03,    1.57,    4.00,10
384,22,3,10,   67.52,   65.52,    0.00,    0.97,    0.03,   23.06,    0.35,    0.27,    0.04,    0.91,    0.09,    0.10,    0.06,    0.30,    0.33,    0.26,    0.04,    0.90,   -0.01,    0.04,   -0.10,   -0.10,   -0.00,    0.09,   -0.26,    0.16,   -0.13,    0.11,   -0.40,    0.00,    0.10,    0.33,   -0.56,    0.79,    1.00,10
380,12,3,6,   18.57,   18.25,    0.00,    0.98,    0.03,   11.44,    0.20,    0.17,    0.10,    0.51,    0.03,    0.04,    0.10,    0.10,    0.19,    0.17,    0.10,    0.50,   -0.00,    0.04,   -0.06,   -0.06,   -0.02,    0.10,   -0.28,    0.16,   -0.16,    0.13,   -0.38,   -0.00,    0.14,    0.30,   -0.12,    0.79,    5.00,10
994,87,3,48,  917.83,  889.17,   60.62,    0.97,    0.00,   39.95,    1.40,    1.41,    0.01,    6.86,    1.20,    1.24,    0.01,    5.90,    0.62,    0.78,    0.01,    3.50,    0.01,    0.26,   -1.08,   -1.08,   -0.00,    0.07,   -0.20,    0.39,   -0.06,    0.10,   -0.53,    0.23,    0.02,    0.18,   -0.59,    0.79,    3.00,10
692,58,3,26,  472.80,  374.10,  104.48,    0.79,    0.04,   44.20,    1.08,    1.19,    0.02,    6.37,    0.48,    0.60,    0.04,    2.75,    0.86,    1.12,    0.02,    5.75,    0.02,    0.21,   -0.44,   -0.44,    0.01,    0.07,   -0.12,    0.28,   -0.09,    0.10,   -0.44,    0.06,    0.08,    0.34,   -0.55,    1.57,    1.00,10
2764,195,4,110,  811.30,  205.54,  275.82,    0.25,    0.01,   86.78,    0.54,    0.76,    0.01,    5.62,    0.34,    0.58,    0.01,    5.25,    0.29,    0.58,    0.03,    2.83,    0.01,    0.13,   -0.38,   -0.38,    0.00,    0.08,   -0.26,    0.33,   -0.05,    0.09,   -0.46,    0.29,    0.03,    0.41,   -1.57,    1.57,    6.00,10
995,95,3,57,  766.81,  572.40,   22.17,    0.75,    0.00,   74.10,    1.04,    1.24,    0.03,    5.64,    0.50,    0.53,    0.05,    2.20,    0.86,    1.16,    0.03,    5.50,    0.00,    0.20,   -0.76,   -0.76,   -0.00,    0.07,   -0.28,    0.39,   -0.10,    0.09,   -0.49,    0.03,    0.04,    0.38,   -1.11,    1.57,    5.00,10
382,39,3,19,  694.71,  667.43,   77.03,    0.96,    0.06,   27.25,    2.29,    1.86,    0.17,    6.69,    1.61,    1.47,    0.17,    5.50,    1.49,    1.31,    0.17,    4.50,   -0.01,    0.34,   -0.91,   -0.91,    0.00,    0.02,   -0.04,    0.05,   -0.10,    0.10,   -0.39,    0.03,    0.01,    0.03,   -0.02,    0.15,    0.00,10
932,106,3,59,  592.62,  482.60,   20.84,    0.81,    0.03,   61.23,    0.72,    0.56,    0.02,    2.24,    0.53,    0.46,    0.10,    2.17,    0.39,    0.44,    0.02,    1.80,    0.01,    0.09,   -0.25,   -0.25,   -0.00,    0.07,   -0.39,    0.20,   -0.08,    0.08,   -0.37,    0.04,    0.01,    0.40,   -1.57,    1.57,    3.00,10
647,69,3,40,  585.51,  526.12,    0.00,    0.90,    0.01,   73.65,    1.13,    0.95,    0.10,    5.67,    0.38,    0.48,    0.10,    2.67,    1.00,    0.90,    0.10,    5.00,    0.01,    0.23,   -0.44,   -0.44,   -0.01,    0.05,   -0.26,    0.16,   -0.14,    0.10,   -0.47,    0.20,   -0.01,    0.11,   -0.59,    0.31,    6.00,10
854,74,3,38, 1498.93, 1253.01,    0.00,    0.84,    0.02,   35.57,    2.60,    3.58,    0.03,   13.93,    2.06,    2.96,    0.17,   12.00,    1.43,    2.13,    0.03,    8.25,   -0.00,    0.39,   -1.32,   -1.32,    0.00,    0.07,   -0.16,    0.31,   -0.07,    0.10,   -0.45,    0.12,    0.04,    0.35,   -0.79,    1.57,    3.00,10
1214,129,3,71,  590.87,  370.15,   10.93,    0.63,    0.00,   55.19,    0.59,    0.51,    0.03,    2.47,    0.51,    0.48,    0.03,    2.10,    0.22,    0.27,    0.05,    1.30,   -0.00,    0.09,   -0.28,   -0.28,   -0.01,    0.07,   -0.39,    0.20,   -0.06,    0.07,   -0.32,    0.04,    0.02,    0.26,   -1.57,    0.79,    7.00,10
1872,172,3,123, 1107.91,  542.49,  119.63,    0.49,    0.01,   92.07,    0.83,    0.78,    0.01,    4.75,    0.70,    0.83,    0.10,    4.75,    0.23,    0.27,    0.01,    1.50,    0.01,    0.14,   -0.52,   -0.52,   -0.00,    0.05,   -0.26,    0.26,   -0.07,    0.10,   -0.41,    0.18,    0.02,    0.21,   -0.79,    1.57,    0.00,10
1306,129,3,70, 1002.94,  275.39,  244.45,    0.27,    0.02,   37.06,    1.02,    1.27,    0.01,    9.49,    0.96,    1.20,    0.01,    9.00,    0.28,    0.45,    0.08,    3.00,    0.01,    0.24,   -0.82,   -0.82,    0.01,    0.07,   -0.26,    0.39,   -0.03,    0.07,   -0.28,    0.30,    0.01,    0.33,   -1.57,    1.57,    3.00,10
354,35,4,16,  350.97,  281.19,   21.65,    0.80,    0.05,   40.41,    1.20,    1.08,    0.02,    4.14,    0.32,    0.33,    0.03,    1.33,    1.13,    1.06,    0.02,    4.09,   -0.01,    0.18,   -0.51,   -0.51,   -0.01,    0.06,   -0.16,    0.21,   -0.16,    0.11,   -0.38,    0.01,    0.04,    0.22,   -0.44,    0.79,    1.00,10
4100,137,3,80, 2074.49,  702.46,    0.34,    0.34,    0.00,   86.02,    1.20,    1.82,    0.00,   19.36,    0.74,    0.77,    0.00,    4.25,    0.68,    1.77,    0.00,   19.36,    0.03,    0.17,   -0.27,   -0.27,   -0.00,    0.06,   -0.20,    0.26,   -0.08,    0.08,   -0.31,    0.13,   -0.00,    0.24,   -1.57,    1.57,    4.00,10
4394,169,3,85,13147.71,   51.35,   33.88,    0.00,    0.10,  171.00,    8.87,   22.71,    0.00,  126.33,    0.05,    0.10,    0.00,    0.50,    8.86,   22.72,    0.05,  126.33,    0.55,    4.86,  -14.69,  -14.69,    0.00,    0.10,   -0.52,    0.52,    0.06,    1.44,   -4.06,   14.04,    0.05,    0.42,   -1.57,    1.57,    2.00,10
570,51,3,34,  348.34,  291.57,   13.86,    0.84,    0.04,   66.02,    0.90,    1.11,    0.02,    5.84,    0.17,    0.27,    0.02,    1.00,    0.87,    1.08,    0.10,    5.75,    0.02,    0.18,   -0.33,   -0.33,    0.00,    0.03,   -0.08,    0.16,   -0.17,    0.10,   -0.40,    0.03,    0.02,    0.26,   -0.79,    1.57,    5.00,10
1548,115,3,66,  313.11,   99.37,   41.03,    0.32,    0.00,  123.43,    0.37,    0.29,    0.00,    1.58,    0.11,    0.15,    0.00,    0.75,    0.32,    0.28,    0.00,    1.50,    0.01,    0.07,   -0.16,   -0.16,   -0.00,    0.11,   -0.39,    0.39,   -0.15,    0.11,   -0.47,    0.05,    0.01,    0.43,   -1.57,    0.79,    1.00,10
1750,161,3,101,13587.40,  325.21,   48.52,    0.02,    0.01,  175.82,   14.27,   34.51,    0.02,  164.00,    0.12,    0.27,    0.01,    2.50,   14.23,   34.53,    0.01,  164.00,    0.57,    7.05,  -18.52,  -18.52,   -0.01,    0.11,   -0.52,    0.39,    0.07,    1.73,   -5.02,   10.06,    0.05,    0.43,   -1.57,    1.57,    1.00,10
657,52,3,29, 1244.99,   24.04,   66.88,    0.02,    0.06,   55.80,    1.94,    7.33,    0.05,   38.21,    0.17,    0.17,    0.07,    0.75,    1.90,    7.34,    0.05,   38.21,    0.04,    0.67,   -2.39,   -2.39,    0.00,    0.05,   -0.10,    0.20,   -0.14,    0.11,   -0.39,    0.19,    0.03,    0.12,   -0.21,    0.56,    4.00,10
233,23,4,7,   66.33,   61.13,    0.79,    0.92,    0.06,   20.82,    0.37,    0.29,    0.05,    0.91,    0.14,    0.15,    0.09,    0.50,    0.31,    0.28,    0.05,    0.91,   -0.01,    0.03,   -0.08,   -0.08,   -0.04,    0.14,   -0.39,    0.25,   -0.12,    0.10,   -0.41,    0.00,    0.18,    0.59,   -1.03,    1.57,    1.00,10
2804,160,3,71,  310.65,  279.90,    8.54,    0.90,    0.01,  143.49,    0.26,    0.25,    0.01,    1.46,    0.09,    0.11,    0.01,    0.67,    0.22,    0.25,    0.01,    1.40,    0.01,    0.06,   -0.12,   -0.12,    0.01,    0.12,   -0.42,    0.39,   -0.12,    0.11,   -0.45,    0.05,    0.16,    0.57,   -1.57,    1.57,    6.00,10
660,73,3,46,  455.44,  431.96,   46.52,    0.95,    0.02,   23.78,    0.83,    0.69,    0.10,    3.58,    0.76,    0.70,    0.10,    3.50,    0.20,    0.24,    0.08,    1.00,    0.02,    0.13,   -0.26,   -0.26,    0.00,    0.06,   -0.37,    0.16,   -0.04,    0.08,   -0.44,    0.14,    0.03,    0.21,   -0.33,    1.57,    0.00,10
267,14,3,6,   25.32,   24.04,    1.58,    0.95,    0.04,   13.51,    0.23,    0.15,    0.11,    0.60,    0.07,    0.09,    0.09,    0.25,    0.20,    0.15,    0.11,    0.56,   -0.00,    0.02,   -0.04,   -0.04,   -0.01,    0.11,   -0.28,    0.17,   -0.11,    0.09,   -0.29,    0.00,    0.09,    0.63,   -1.11,    1.57,    6.00,10
292,28,3,11,   45.89,   43.27,    3.88,    0.94,    0.09,   19.37,    0.22,    0.21,    0.06,    0.90,    0.12,    0.13,    0.06,    0.50,    0.17,    0.18,    0.06,    0.75,    0.01,    0.05,   -0.06,   -0.06,    0.00,    0.09,   -0.16,    0.26,   -0.09,    0.07,   -0.23,    0.02,    0.07,    0.54,   -1.11,    1.57,    2.00,10
190,10,3,2,    7.00,    7.00,    0.00,    1.00,    0.07,    7.85,    0.13,    0.16,    0.09,    0.50,    0.00,    0.00,2147483647.00,    0.00,    0.13,    0.16,    0.09,    0.50,    0.01,    0.04,   -0.02,   -0.02,    0.01,    0.18,   -0.26,    0.39,   -0.12,    0.13,   -0.36,    0.00,    0.63,    0.59,    0.00,    1.57,    6.00,10
394,11,3,4,    6.00,    4.47,    0.89,    0.75,    0.08,    3.14,    0.03,    0.03,    0.02,    0.11,    0.02,    0.03,    0.02,    0.11,    0.01,    0.02,    0.04,    0.07,    0.00,    0.00,   -0.00,   -0.00,   -0.01,    0.07,   -0.17,    0.10,   -0.03,    0.05,   -0.16,    0.00,    0.00,    1.28,   -1.57,    1.57,    7.00,10
1190,52,3,30,  112.59,   65.46,    7.64,    0.58,    0.02,   28.66,    0.30,    0.37,    0.00,    1.90,    0.15,    0.15,    0.04,    0.75,    0.22,    0.37,    0.00,    1.75,    0.01,    0.08,   -0.12,   -0.12,    0.01,    0.08,   -0.26,    0.34,   -0.07,    0.09,   -0.31,    0.03,    0.05,    0.47,   -1.57,    1.57,    6.00,10
819,96,4,49,  500.45,  409.13,   60.52,    0.82,    0.02,   53.66,    0.69,    0.67,    0.10,    4.24,    0.55,    0.53,    0.10,    3.00,    0.37,    0.45,    0.09,    3.00,    0.02,    0.14,   -0.29,   -0.29,   -0.01,    0.10,   -0.39,    0.31,   -0.07,    0.07,   -0.39,    0.06,    0.00,    0.41,   -1.57,    1.57,    7.00,10
445,27,3,12,  537.86,  533.63,    0.59,    0.99,    0.06,   14.63,    2.60,    2.02,    0.10,    7.96,    2.08,    1.58,    0.10,    6.00,    1.53,    1.30,    0.33,    5.50,    0.02,    0.30,   -0.56,   -0.56,   -0.00,    0.03,   -0.11,    0.05,   -0.07,    0.06,   -0.19,    0.04,   -0.04,    0.22,   -1.11,    0.14,    3.00,10
244,25,3,17,  150.06,  149.48,    0.82,    1.00,    0.05,    1.38,    0.87,    0.74,    0.10,    2.80,    0.86,    0.74,    0.10,    2.75,    0.07,    0.13,    0.09,    0.50,    0.04,    0.21,   -0.23,   -0.23,   -0.00,    0.02,   -0.07,    0.02,    0.01,    0.06,   -0.05,    0.25,   -0.01,    0.03,   -0.08,    0.04,    0.00,10
682,60,3,26,  808.18,  676.85,   40.13,    0.84,    0.04,   43.88,    1.74,    2.45,    0.03,   12.85,    1.29,    1.93,    0.03,   10.25,    1.11,    1.54,    0.03,    7.75,    0.02,    0.30,   -0.89,   -0.89,   -0.01,    0.05,   -0.20,    0.11,   -0.09,    0.09,   -0.40,    0.25,    0.01,    0.31,   -1.57,    1.11,    4.00,10
