type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,userid
1,2038.327236,4.664,6,0.119730125,83,52.83201544,-0.062590296,0.440340196,0.555360367,-3.201825164,-0.012436526,27.43533045,111.6937787,-118.5837574,314.2645325,244.0491754,24,41.14035037,388.4086598,1980,-760,-17.24532264,697.1988021,1980,-3760,356.372931,713.3629186,4249.470555,0.531659234,2358.268398,26451.35381,225199.9209,-48509.15392,396922.4251,4204724.576,37654655.31,-4994807.805,0,21
3,1335.901536,4.477,5,0.524984285,81,-10.86729938,-0.027075236,0.309768979,1.570796327,-1.570796327,-0.316984978,25.00491527,124.3323429,-71.05314402,454.8560908,701.327313,21,-14.92155582,392.2335997,1120,-1800,-128.0361893,464.8621361,428.5714286,-3100,292.642295,546.9870366,3584.689666,0,1980.730064,17366.26805,129209.0285,-35012.55094,299270.5571,2326348.846,18535363.57,-2598724.731,0.05,21
3,1533.683186,15.412,1,0.157463735,282,-3.068648181,0.126784341,0.716979756,3.141592654,-1.570796327,-2.034978417,37.57588163,62.83185307,-593.7343029,249.7893552,241.4994824,68,-12.33145406,258.9048663,2172.043011,-2300,2.848243002,190.922946,3021.505376,-600,89.63549721,309.1163387,3721.191419,0,799.0574058,15237.42336,218976.3356,-72423.82839,114304.2293,1605571.24,21954748.33,-5132406.788,0.05,21
3,1112.498216,10.047,3,0.214357396,185,39.06331319,-0.026523922,0.80514825,3.141592654,-4.71238898,-0.703370656,22.74159881,118.8032273,-125.2427157,179.9203274,238.4722206,43,-27.34485033,316.9671177,680,-2833.333333,12.77230524,139.613137,1220,-380,111.6352747,329.0636099,2833.333333,0,2434.350027,33379.35156,443888.8889,-56266.66667,398850.2626,5563688.503,74264814.82,-10003111.11,0.113,21
3,284.9106673,2.621,4,0.742410548,48,-42.78679527,-0.051259819,0.444509308,1.570796327,-1.666081102,-1.78253151,12.90122179,23.5619449,-52.68988298,128.0394873,211.5206846,5,-57.39059096,140.2359726,100,-540,-56.57844234,85.18564312,53.76344083,-300,107.7676192,146.9211686,543.3231083,0,50.79702673,1986.415125,6324.55532,-3792.980521,1558.938152,56866.43617,130942.1382,-123302.6809,0.05,23
3,577.9893026,4.758,1,0.395989503,87,26.96803758,-0.082057635,0.912936206,2.909768849,-3.887522571,-1.492690978,23.78032892,115.6316251,-116.390754,154.2745341,228.8776966,19,18.66162362,185.6565307,720,-500,33.13065449,123.8073725,580,-166.6666667,117.0763751,193.0038669,721.1102551,0,850.4431947,9134.013231,80387.48619,-9095.961191,137384.8609,1468646.471,13472449.96,-1729125.515,0.05,23
1,1597.78132,5.194,7,0.426603683,91,-5.956822217,0.003039837,0.316225796,1.423717971,-1.666081102,-0.570792001,24.20584415,124.1282683,-142.7996661,922.3285082,681.6193953,37,147.4816199,452.6760436,2400,-833.3333333,-36.86568397,259.5870049,1600,-640,314.7390698,441.2056701,2884.44102,2.357872675,4035.261645,29903.78872,244246.1196,-21300.33687,480707.4895,3601123.481,24559453.27,-3089679.408,0.05,23
3,1817.249372,2.059,3,0.430421303,38,-26.29966492,0.098623522,0.795352569,2.028596582,-1.885171194,-9.285663972,70.00606403,104.5625271,-314.1592654,1223.114274,782.1828431,7,377.2158151,5542.256875,33300,-2920,944.7896154,6978.255287,42800,-1400,2001.338553,8733.937093,54228.49804,0,119644.1568,913571.7689,5422849.804,-1083305.05,11749732.27,92202747.99,542284980.4,-130123097.1,0.01,23
3,313.7266437,0.702,2,0.911643938,14,12.44790609,-0.281491436,0.988040015,0.034091011,-3.432498573,11.72054397,70.22422177,235.619449,-97.0857207,54.08958656,286.0069929,4,-183.9770335,221.690936,0,-914.893617,257.4868504,298.0214554,860,-166.6666667,362.7872207,318.8337472,1027.683802,0,2330.337561,11154.43368,36926.68746,-5699.063807,464628.0969,1714480.129,6178018.136,-274652.1927,0.094,23
3,80.94082177,0.796,1,0.961446945,16,11.82800609,0.211892647,0.582933788,1.768191887,-0.006560247,0.594239777,17.21145221,35.36383773,-53.24733311,580.0028606,77.82030583,2,38.96186441,46.55199728,120,-20,80.49435028,85.81594516,220,0,93.18009646,93.5678724,234.0939982,0,21.97849041,1412.308324,3687.817783,-3056.962382,873.748602,36298.9727,73756.35566,-66387.02485,0.05,23
3,1147.575171,4.337,5,0.346064247,85,-21.45295635,-0.054625037,0.210950665,0.114243693,-1.110720735,-1.633865063,22.84766799,119.6017439,-157.0796327,361.5171032,397.1347378,7,-41.2461825,627.0164161,1860,-3500,-53.58116505,197.7377112,120,-1300,200.7309031,629.0298792,3733.630941,0,6.793727585,9964.139902,37452.35349,-64866.49827,-21722.41857,305407.22,847080.5003,-1723549.391,0.05,23
3,427.8329091,3.057,1,0.911061263,59,1.364388609,-0.096367737,0.570275911,1.570796327,-1.666081102,-1.571924404,11.76165815,28.21766407,-47.1238898,536.7692843,389.7819903,10,38.03898597,106.9075608,600,-20,145.6465707,408.6635628,2100,-60,162.9314299,417.629435,2184.032967,0,2294.911182,21951.11038,163507.9247,-22177.17125,225898.3124,2228173.291,16484790.8,-3713701.918,0.05,23
1,1181.232955,4.025,7,0.788974302,71,-29.2566499,-0.03539386,0.353953875,0.785398163,-1.570796327,-1.484113074,8.216571347,15.70796327,-31.41592654,343.587879,931.9624456,15,168.846616,426.7624516,2400,-480,-136.6590495,411.3170936,66.66666667,-2080,280.115283,564.919941,2400,0.576368876,1354.271105,7687.830161,39580.21166,-13595.2996,119362.6453,757031.6447,4382325.637,-670322.4302,0.05,23
3,2117.386134,6.988,4,0.556048166,130,-26.88577156,0.068248159,0.733167956,5.819537698,-0.868509314,6.106115795,87.64234209,969.9229497,-122.8257651,1000.747704,1177.368676,24,-153.4334005,475.4637151,1160,-2860,-47.87610993,362.9809127,1460,-2200,286.4649321,548.3802557,2944.418449,0,476.4898639,7808.143092,49741.73298,-22993.08052,54984.48672,464815.9804,4045767.436,-812700.6872,0.05,23
1,924.8245481,3.557,0,0.405760472,63,58.40802071,0.042478209,0.331549807,1.570796327,-0.785398163,0.356020541,11.46103028,40.68887872,-35.69991652,191.700496,375.2572451,12,86.31281931,163.4750991,780,-40,44.31032897,363.3902073,1160,-1020,251.4693771,321.2736653,1214.578116,9.428090416,369.3871638,5698.59727,27777.77778,-12592.38501,66026.50627,598545.3978,4629629.63,-290092.0974,0.144,23
3,734.3137491,1.934,5,0.354420224,39,-17.48439805,0.061594495,0.482766123,2.580556162,-0.647667768,1.964762339,126.6553021,516.1112324,-557.1448804,347.6466399,260.2556436,14,12.49244084,512.4564497,2400,-1159.574468,-223.4322463,712.1546886,440,-4000,469.2120831,768.5976078,4001.249805,0,9392.30025,60908.3767,283040.8039,-67676.71686,920073.0774,6189570.109,28661286.36,-7014350.416,0.05,23
3,692.6941507,1.653,5,0.291232392,32,37.56313867,0.116071459,0.352519122,1.570796327,-0.207349514,2.864659218,70.46721719,261.7993878,-267.7945045,349.6518148,201.7349747,4,-102.0130008,194.5608952,140,-800,-195.4580408,960.5199975,1480,-3700,515.6702998,853.8896573,3785.498646,0,16902.52704,78894.55441,353551.5923,-69885.88501,2428186.08,11656395.4,59167935.71,-7934715.228,0.05,23
1,1005.734668,5.85,7,0.542074836,105,29.15353578,0.132146463,0.542887923,1.570796327,-1.570796327,-1.782740759,10.66221695,15.70796327,-66.77976427,665.5132591,545.1834554,24,81.33343052,336.3115349,2240,-40,-5.99649543,261.0876847,1095.744681,-1580,146.18871,407.7610766,2335.20877,0.373692078,459.8969296,6763.644814,36926.68746,-30579.97816,84007.11374,751142.6648,6130877.684,-814926.1096,0.094,23
3,2886.998158,2.543,5,0.204628541,51,-7.465175135,-0.013431162,0.066918896,0.090652618,-0.41822433,-0.249330226,38.38524999,157.0796327,-165.4610355,1148.567017,590.7622195,20,-223.7725358,1681.127734,3540,-6900,-816.0077922,5177.107943,1200,-36900,1823.844185,5187.846738,37029.98785,0,84732.8871,535669.651,3702998.785,-385993.7204,8567997.496,53674838.93,370299878.5,-43499920.27,0.01,23
3,231.6111948,0.905,2,0.903437619,19,35.43282867,-0.030925508,0.125322304,0.142320395,-0.463647609,-10.00186804,41.96004455,56.71427564,-157.0796327,314.481119,209.2462664,4,-143.2946791,191.4863047,0,-800,196.3431709,196.7445177,600,0,271.7587765,242.8283397,854.4003745,0,3400.20455,13748.6646,52231.93938,-12615.87154,330597.1932,1368622.258,5333887.598,-1296956.218,0.05,23
3,986.2338349,4.649,3,0.338463175,92,-25.44130105,0.110930801,0.692436543,4.248741371,-0.277870898,1.939398128,32.85337024,235.619449,-113.9591966,250.8209652,333.8038346,11,-55.92345856,386.4503064,1600,-1280,34.1776519,228.9171477,880,-440,210.6851376,400.9651604,1676.305461,0,1213.416441,10489.07022,74699.86708,-24644.6679,114992.3126,1016368.872,7751746.086,-1986890.7,0.05,23
3,479.5756314,2.902,4,0.911546688,53,-27.40403969,-0.047112488,0.676121179,1.570796327,-1.570796327,1.011410613,21.06533095,77.2746015,-64.44237142,76.78730785,437.1555787,9,-103.2302363,168.9702069,333.3333333,-520,-96.57553977,185.2787039,166.6666667,-680,167.2603663,233.6214958,856.0373824,0,1115.904161,8553.683634,58779.66604,-7453.559925,167894.6617,1375332.946,9796611.007,-1324664.519,0.05,23
3,514.2682975,2.153,1,0.945009998,41,42.66488854,0.190894463,1.408501279,5.819537698,-2.602576378,-6.246377062,28.64058146,38.79691799,-157.0796327,423.9934122,485.988683,19,55.68265526,120.4024108,360,-40,202.6165881,345.3429786,1380,-20,219.2879921,360.0398181,1426.183719,0,91.20609188,3655.567182,14909.37904,-8264.390494,989.1004858,97612.99259,333317.1045,-310485.2192,0.05,23
4,74.45673565,0.702,4,0.984932361,14,-4.380537759,1.515887447,2.713454663,6.200044075,-0.189691859,1.46992724,44.29515805,124.0008815,-91.76067972,447.2634864,73.33484847,1,-338.5714286,1058.625408,0,-4000,-29.02744149,89.12372536,16.94915254,-333.3333333,341.1726578,1061.867609,4013.86486,0,42753.32411,177036.9153,628666.1879,-79877.29719,7067410.887,29672127.51,105180810.9,-14170869.7,0,23
1,979.7232029,3.12,6,0.814938393,55,-55.63177139,-0.021224378,0.27198237,0.555360367,-1.3633001,-2.683079398,11.57859405,20.94395102,-54.04195003,86.34492309,798.414053,11,175.1508573,378.7033776,2000,-140,-182.8556306,287.9403867,193.5483871,-1280,313.3272701,437.0405706,2139.532659,6.666666667,531.2814968,9539.983043,36926.68746,-31582.03966,99436.95546,868935.2579,6164211.018,-684774.6468,0.062,23
3,1112.733525,2.699,4,0.735876577,49,-26.41645833,-0.004384617,0.563456889,1.570796327,-1.570796327,-1.859764024,33.50629817,124.6533306,-123.4773355,892.6675249,818.8345376,10,-292.7121342,829.956075,560,-3580,-39.75195599,54.62550272,16.94915254,-200,388.774511,790.7364591,3585.58224,0,47.63752081,9368.227811,49741.15955,-28144.544,1953.024285,252231.9381,1141842.982,-1005316.735,0.05,23
3,490.4235269,1.825,5,0.53361304,33,23.62191716,-0.042019304,1.200002657,4.092139494,-4.390638426,-14.84364737,94.80631745,81.84278989,-523.5987756,339.4200445,261.696389,5,-38.39624078,187.9334717,380,-540,-130.5274791,372.8330769,220,-1340,263.2958834,346.8928518,1349.518433,0,182.6184969,5778.706084,18439.08891,-17011.39655,-744.3679969,171142.5823,392784.8499,-357355.3611,0.05,23
1,2721.511127,9.828,7,0.206690481,184,38.57638057,0.21308806,0.871808692,4.71238898,-1.570796327,0.084503275,17.52613356,123.8505084,-118.3295059,1015.943803,562.5104443,34,34.33186345,866.7207439,3300,-8800,-16.55603341,264.4275838,1400,-1600,317.0785445,849.0923762,8944.27191,0.263019463,4867.177156,62840.40721,806219.7335,-168212.1069,472689.2049,6324467.983,80915998.21,-19488636.81,0.05,23
3,1731.08476,4.556,4,0.622529664,87,-21.67633942,0.157852046,0.914220062,3.141592654,-1.570796327,-0.904129605,25.43526087,74.79982509,-157.0796327,629.0622976,1077.651613,14,-191.934492,645.2039588,1400,-3297.87234,-46.35119283,309.0527937,920,-1180,341.9071792,657.3253419,3304.728631,0,1702.862611,21894.03115,184633.4373,-34730.89937,306790.0119,3365615.874,30890090.68,-3431690.853,0.094,23
3,183.2066999,1.232,5,0.853524205,22,-6.838533169,0.304843998,1.370900672,5.497787144,-1.186558067,0.545507214,44.93251186,121.7157949,-100.6827907,88.34098923,156.3713529,5,-41.43998641,63.3681315,21.50537634,-200,-115.0236519,169.1363279,10,-560,140.6723755,165.2893379,568.8585061,0,101.805298,2620.732212,9677.496951,-3844.027272,3019.602387,69198.31814,205222.0528,-164860.0071,0.05,23
3,1379.181548,4.212,1,0.373516149,75,51.67742417,0.166467478,1.064187087,5.421015253,-2.314793934,1.571042632,33.24059745,157.0796327,-103.5207318,462.7809031,515.1465811,19,28.15338665,222.7075255,760,-720,154.6693206,498.0343528,2000,-1160,354.2410373,440.6152561,2069.299398,0,1905.569422,18874.4441,145986.0792,-32039.97503,168857.0297,1779040.924,14723148.98,-3560521.085,0.05,23
3,575.7582562,1.03,6,0.939153599,20,-25.61789756,0.009011347,0.098082544,0.321646314,-0.2321692,4.314759708,26.19423973,110.7148718,-18.84000081,327.9890076,540.7254386,6,24.35331373,203.9695806,340,-500,-497.2327383,571.8084696,0,-1620,529.7682413,576.4484136,1620.493752,0,193.1498132,7093.403189,20384.1884,-12451.33629,5739.396634,195287.3995,422599.6609,-400613.9489,0.05,23
3,417.8049442,0.78,1,0.742358971,15,15.79197991,0.005522914,0.038811469,0.101746459,-0.069574915,-1.604436845,13.58489431,20.08477979,-36.3154998,358.4458103,310.1612484,4,156.5813742,406.3713288,980,-220,315.655914,325.059506,1100,0,473.5531789,395.4815385,1121.784293,0,710.497159,8796.216218,19746.39208,-10213.59676,68280.32905,423266.3057,1282092.308,-374815.7755,0.05,23
3,1002.991381,1.528,5,0.338287332,27,-10.09551113,-0.033311751,0.113529377,0.116038271,-0.440174935,1.48623132,19.90418765,67.78065498,-47.86429212,452.7271645,339.2992779,8,-89.37371716,910.9003466,1120,-3494.623656,-143.3533932,557.1640111,460,-2129.032258,610.5550528,877.1838977,4092.086614,0,985.014097,23720.16434,81555.64566,-61037.88647,48604.61745,1024826.912,3949860.736,-2317578.58,0.05,23
3,2603.569706,11.966,3,0.221934103,229,-7.457447458,-0.010691701,0.773207389,5.580928376,-1.570796327,2.426742102,44.31516097,618.6711532,-108.1425451,939.6302451,577.8209065,49,-3.863925231,2053.348481,28312.5,-10000,85.74918406,1684.479001,25312.5,-2400,372.0065805,2630.881818,37977.89242,0,3560.350651,235745.7032,2373618.024,-2478526.161,-243025.1879,24482000.64,148351126.5,-323476279,0.05,23
1,476.2314396,3.182,4,0.769949675,58,46.03019071,0.331215983,0.860605716,3.141592654,-0.555360367,0.506162892,25.17093286,99.35724588,-108.1882072,192.7214727,366.6742423,8,-139.5948728,311.482093,4.273504274,-1700,-105.3091505,314.5332048,200,-1600,207.4182728,427.8667427,2334.523506,0,4428.308765,29743.92172,160693.3377,-35145.77437,441898.6829,3041951.646,16252855.11,-3735688.82,0.05,23
3,458.7494767,2.481,0,0.79889538,43,13.08178858,-0.000466356,0.407316959,1.570796327,-1.405647649,-0.177855966,8.73049636,26.31227872,-28.11295299,171.5586051,366.4928376,7,114.4383775,167.0484343,560,-1.038421599,74.78413892,139.2951967,460,-120,173.0137767,188.4884607,617.4139616,0,18.47653184,2144.38671,9507.891459,-4699.019514,1070.731057,52652.57029,190157.8292,-152646.7524,0.05,23
1,762.0988381,1.092,7,0.722992616,20,-17.14507634,-0.003138861,0.007071079,0.004288913,-0.019389637,-1.946343172,4.343394306,3.215254813,-12.14665356,419.2584829,550.991833,7,384.04652,509.1054037,1500,-200,-273.0605241,279.8814767,127.6595745,-800,656.0994524,327.3699142,1500.133327,273.8219393,299.5225152,6433.412296,14993.33185,-13881.29285,2193.225443,164796.8706,299866.637,-286975.7254,0.05,23
3,1285.28578,1.529,4,0.720099697,31,-41.37892762,0.022534599,0.378810517,1.570796327,-1.19028995,-0.557047818,87.76348509,313.5223313,-314.1592654,939.0099056,925.5339,14,-514.7371043,1241.903529,3700,-3700,-200.5007413,343.3342353,900,-1020,960.8285366,1000.481728,3807.886553,0,4809.023059,34306.23799,171139.2167,-49513.40709,17204.29954,4593612.355,17753530.13,-17113921.67,0.05,23
3,1100.007687,9.563,1,0.14735024,175,52.24787166,0.038306086,0.384808879,2.909768849,-1.570796327,-0.652686669,19.6347782,130.8996939,-157.0796327,305.5901112,162.0863967,39,-2.151766892,124.4954358,300,-833.3333333,20.71892378,181.8371887,500,-920,123.9439426,182.9319307,920,0,1901.691563,14558.58058,128888.8889,-15466.66667,303731.1105,2429723.197,21581481.48,-2887111.111,0.05,23
3,368.481177,2.637,4,0.940200655,51,-19.07903126,0.372660505,0.797323182,1.987144918,-1.388441781,-0.757791078,25.75331539,59.61434753,-114.9474814,159.1487885,346.446244,8,-114.5152771,237.9252384,8.510638298,-880,-70.26500331,159.3748763,33.89830508,-740,140.4565177,283.3100275,1149.782588,0,547.4051839,5445.931585,29634.07255,-13441.23392,51546.341,471470.9152,3151681.727,-861506.1294,0.109,23
3,813.6634409,4.399,0,0.369235,87,-6.566789216,-0.014753358,0.56173145,3.141592654,-1.570796327,0.072253437,12.69522205,69.26686416,-36.18599925,167.4782614,300.4330208,13,82.35180382,223.1728014,1700,-300,-27.04078384,390.1490094,1180,-1600,240.6987571,387.8490118,1878.829423,0,6678.988352,28944.64275,164336.427,-27077.06466,724401.9174,3185833.405,16505479.53,-3828269.834,0.05,23
1,511.3443359,0.546,7,0.868319259,11,-12.35965824,-0.041989606,0.062372665,0.014577941,-0.151674666,-9.047861588,25.93234039,36.29083422,-64.35011088,461.6854072,444.010135,2,545.7158242,1053.174553,2580,-300,-274.2624716,183.7229078,0,-640,764.3532956,943.1216202,2658.194876,94.28090416,806.6611869,19582.46298,46643.42835,-33805.70984,-5152.430217,509368.67,958790.1864,-900455.0501,0.05,23
3,6346.638876,22.73,4,0.221938435,436,203.3782508,0.053195215,0.627480554,5.497787144,-4.71238898,0.045965493,43.78745635,610.9939641,-314.1592654,799.5190289,1408.563098,128,-77.71114641,581.7222927,3660,-4800,-119.452778,3072.713297,36800,-37300,476.8633361,3093.852782,37570.46713,0,15954.45829,258472.1234,3757046.713,-746592.7047,903743.224,31292258.53,375704671.3,-369660578.2,0.01,23
3,1067.087776,4.54,6,0.077055798,81,47.24976369,0.083808272,0.940689289,5.497787144,-3.141592654,11.47908241,105.7378943,916.2978572,-114.4917198,247.8920714,82.22530024,17,-0.760312309,494.8669677,2600,-820,-15.3986038,191.4238182,800,-580,244.3670854,469.6508033,2720.294102,0,1355.633847,12306.54527,82570.58335,-23520.11496,203489.7771,1643964.675,13846496.12,-1846230.178,0.05,23
3,904.1596991,3.557,0,0.405544474,71,14.14798966,-0.031859246,0.50171009,1.570796327,-3.241261306,-0.351379815,14.55464288,31.41592654,-64.82522612,174.1751059,366.6769696,17,95.41231646,193.6889842,960,-216.2162162,55.05216648,469.9954173,2600,-1000,297.6741885,423.969839,2607.680962,0,4494.135153,26775.96617,193717.1116,-47336.98141,446253.2343,2691525.841,19534492.3,-4821081.861,0.05,23
3,256.7394794,1.216,5,0.910372162,22,-27.82480732,-0.129189197,0.621921527,0.785398163,-2.677945045,-1.092519838,20.68070901,34.14774623,-56.39684198,332.2017141,233.7284749,5,-55.39849869,73.98736098,27.02702703,-244.6808511,-246.7849965,495.3279072,54.05405405,-2166.666667,274.5619165,488.1849552,2173.067468,0,16583.95559,75687.18762,340447.2367,-42566.92217,2782047.082,12675243.34,56991754.99,-7660283.177,0.05,23
1,847.7071468,1.809,7,0.590770482,34,-38.38022089,-0.039608524,0.564357138,0.785398163,-1.96140337,-3.678894496,18.79925177,21.22697739,-98.17477043,729.1468409,500.8003594,8,263.7790144,539.2130579,1800,-160,-25.50342541,489.1665763,880,-1420,438.2454532,633.1048761,2003.596766,0,323.0283609,8670.310022,25020.80657,-26910.21723,20045.97408,267364.8646,993454.3919,-505177.6098,0.05,23
1,1094.233295,1.544,4,0.929130291,30,-0.382612401,0.036081583,0.223165182,1.019672772,-0.19542729,17.0664023,117.0593418,611.803663,-117.8411972,716.0613021,1016.6853,7,-893.8480844,1619.39954,80,-8100,-150.0870904,385.639652,220,-1400,951.7994291,1637.351007,8174.350127,15.15151515,20701.24887,126539.7105,643130.4685,-116154.9838,2142755.595,12888149.47,64844823.43,-15185709.05,0.093,23
3,256.7886375,1.014,4,0.909122588,19,8.661761452,0.036519473,0.178642169,0.727442212,-0.059416053,-16.0300118,74.18455223,61.90997551,-314.1592654,80.57318743,233.4523506,10,-146.1127657,182.8354124,61.2244898,-660,-147.7108631,286.063098,30.6122449,-760,235.7717054,318.5277556,991.5644205,0,176.2699664,5465.043831,16492.4225,-13171.01842,-934.1634497,137619.6276,329848.4501,-315668.6558,0.05,23
3,719.7376341,5.773,7,0.065123962,107,9.500844198,-0.010677674,0.961222177,5.819537698,-4.248741371,-1.16297232,14.77512886,58.19537698,-84.97482743,245.4548368,46.87216658,30,8.502874599,84.97758124,380,-380,-3.733814878,193.8922626,600,-920,118.6495102,174.8140237,995.3893711,0,41.66378258,2849.953975,15852.6124,-15293.29198,628.3921164,75841.34174,330569.4981,-316800.7328,0.05,23
1,848.5468046,2.527,0,0.470382514,46,6.037837625,-0.021853936,0.202605522,0.555360367,-1.107148718,-1.17631097,8.023188236,24.55544773,-22.14297436,177.7232785,399.1415789,14,132.820609,183.9016517,860,0,85.94447932,401.6905795,880,-860,338.3405677,318.9877175,1216.223664,6.666666667,165.3861396,4602.296942,23252.51474,-6514.38237,6521.252492,128092.3634,462041.2892,-450829.7551,0.05,23
3,391.7160011,1.233,5,0.592584846,25,-15.29214671,-0.028347911,0.208426527,0.122331094,-0.978648751,-9.481294347,76.75477143,59.52887952,-372.055497,344.6764097,232.1249663,4,-61.91084505,234.4895572,280,-540,-163.0672509,264.8500623,84.74576271,-1020,286.3296271,263.1984089,1020,0,381.7742277,4394.709889,12208.10442,-10067.29233,18998.66697,162140.2042,578122.5781,-256483.9224,0.05,23
3,2850.190972,12.059,2,0.101592591,237,29.29594517,0.007984066,0.056326537,0.298188705,-0.101146358,0.137447076,14.87410701,123.6484857,-112.5954792,704.5420942,289.5582843,22,147.371856,3088.418795,46800,-3320,157.2054787,2608.793964,40100,-860,439.7334395,4024.420198,61629.94402,0,1113.189641,561301.9708,6162994.402,-6002994.402,-1950887.126,89300824.29,616299440.2,-1216598880,0.05,23
3,100.647074,0.718,1,0.725374779,14,25.60003846,0.043154044,0.147675893,0.464687241,-0.154549203,-18.60920637,85.36141425,22.14297436,-314.1592654,54.24148631,73.00684899,6,18.62244429,89.22206527,258.0645161,-127.6595745,60.73249719,120.8279006,397.8494624,-30.92783505,89.86158351,133.7855265,474.2167112,0,-200.079925,3124.523479,5366.563146,-8589.907034,-8400.109707,84361.7482,107331.2629,-233945.2643,0.05,29
3,73.95352154,0.702,0,0.923662917,14,2.739858859,-0.001592279,0.030858186,0.112167739,-0.073309124,-0.07946226,6.126476462,17.52116101,-9.27295218,54.52499211,68.30812543,4,110.6588299,118.0362502,499.9999992,0,23.59264756,44.34928363,120,-20,120.9261144,117.4653359,499.9999992,0,6253.542334,22105.57218,79999.99973,-800,1028738.993,3695258.221,13366666.6,-56509.20928,0.05,29
3,111.8901072,0.718,5,0.981033443,14,-19.05041532,0.008345191,0.08096401,0.231823805,-0.074317388,-2.399049782,13.47078177,21.07489132,-40.4111188,106.0874452,109.767937,5,-34.79006656,81.05306007,0,-280,-115.2697482,163.6374032,0,-580,122.8534864,180.7198521,644.0496875,0,300.4345105,4296.243433,12880.99375,-4356.107639,11851.70332,110741.604,257619.875,-178460.9559,0.05,29
3,3101.627233,8.705,1,0.262445262,171,83.04732062,0.001468718,0.008623253,0.072102538,-0.043557525,0.016917055,6.337720934,54.91635394,-56.71427564,640.4856007,814.007371,55,88.50555719,743.1089563,6520,-1160,41.54426455,240.1229678,2360,-1.428684816,147.1056984,773.0762609,6933.974329,0,-23.67684922,10426.3447,56199.02235,-107413.0662,-6293.894109,197686.428,1049051.016,-1795113.927,0.05,29
1,1241.743905,0.702,1,0.546351247,14,10.0929878,-0.002628128,0.010500831,0.007925836,-0.030713492,-4.824762469,22.03012626,15.22083443,-70.70776865,1717.282353,678.4283308,8,31.37650785,854.8683134,1580,-1680,828.7046419,1099.340127,2860,-160,1251.497041,962.1249124,2900,121.6752516,2329.546863,13116.93713,31798.66925,-14281.84568,173095.9714,909305.7923,3023120.023,-764682.9103,0.144,29
3,1973.861215,1.545,4,0.072377718,29,-1.48009781,-0.032506498,0.461828485,1.509551661,-1.450229842,5.408876292,66.28608083,267.7945045,-119.5890164,1477.248525,142.8635713,15,-476.2364353,2761.228449,4740,-10833.33333,-13.33957113,223.5266101,520,-600,1510.166685,2339.665555,10834.61531,0,60398.05667,322570.3435,1697435.885,-112563.3543,10061082.62,53891083.85,283989314.1,-19462357.41,0.05,29
1,1175.719744,1.123,0,0.992922696,22,7.363813654,0.036567165,0.658737525,1.570796327,-1.570796327,0.095154364,3.865758522,5.630360774,-13.57324981,1774.084602,1167.398818,8,1514.23001,4378.401888,20000,-0.223713647,507.9916233,1375.226306,6300,-0.223713647,1602.365865,4587.312774,20968.78633,0.316378873,73334.89359,375494.2455,1698158.458,-193612.2342,7431738.668,38054064.39,172466530.8,-20341620.34,0.05,29
3,375.7543261,1.014,5,0.875588266,18,-22.75137695,-0.023942619,0.082731912,0.082890123,-0.248364707,-0.612478667,15.43177332,32.29276089,-41.79884882,656.9574662,329.006079,3,-56.53423936,293.270972,297.8723404,-1100,-393.533964,592.2941101,0,-2100,441.1306428,629.2783576,2370.653918,0,10232.60792,48718.42305,197533.5146,-18294.60486,1048368.542,4887513.41,19903210.26,-2297012.182,0.05,29
3,2328.376336,1.966,6,0.159672132,38,25.40480018,-0.026159917,0.213838494,0.40254711,-1.191054825,-5.59090482,54.76531236,120.7641329,-267.7945045,269.1937636,371.7768148,13,0.932164821,1311.056384,5382.978723,-3180,-70.96701727,848.0538148,2100,-4000,711.1659765,1382.128184,6706.44913,0,-1671.40794,29196.96118,68095.22744,-124097.0336,-21858.59044,777728.9786,1361904.549,-3636785.195,0.05,29
3,183.7307301,0.718,3,0.665085056,14,4.393207691,-0.018053155,0.337326699,0.618351665,-0.650644095,11.1768027,86.94446437,235.619449,-118.7707598,164.7673184,122.196563,1,-104.7692419,255.3412137,200,-860.2150538,46.18227356,99.25182717,240,-80,193.3344704,216.9045293,886.6893819,0,-476.3404517,5153.887403,8926.030531,-13713.83739,-11669.42277,157749.0115,223387.0781,-452797.3584,0.05,29
3,157.6784901,0.905,1,0.710362765,17,11.13074798,0.069310255,0.364659443,1.276795025,-0.234177362,3.038078855,16.95613146,51.071801,-30.81504245,58.62925487,112.0089282,2,14.74807891,27.02941311,95.23809524,-20,234.3457367,639.9447095,2600,-142.8571429,282.6019986,618.4175802,2600,0,11152.1,55213.90128,213955.6688,-43590.48158,1069518.231,5596614.202,21499114.13,-5150923.007,0.05,29
