elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
13096,527,3,47,  712.37,  358.50,   80.10,    0.50,    0.00,  220.16,    0.19,    0.41,    0.00,    5.59,    0.09,    0.33,    0.01,    5.50,    0.12,    0.26,    0.00,    1.43,   -0.16,    0.44,   -5.59,   -5.59,   -0.37,    0.68,   -1.57,    0.22,   -0.24,    0.40,   -5.59,    1.40,    0.54,    0.58,    0.00,    1.57,    3.00,18
603,30,3,16,   29.96,   24.84,    0.00,    0.83,    0.03,   18.21,    0.11,    0.07,    0.01,    0.28,    0.07,    0.07,    0.01,    0.25,    0.07,    0.06,    0.13,    0.13,    0.00,    0.01,   -0.02,   -0.02,    0.00,    0.11,   -0.20,    0.20,   -0.07,    0.08,   -0.20,    0.00,    0.05,    0.95,   -1.57,    1.57,    0.00,18
1154,46,3,22,  214.81,  189.19,    2.09,    0.88,    0.01,   35.86,    0.47,    0.50,    0.01,    1.60,    0.28,    0.34,    0.01,    1.14,    0.36,    0.38,    0.04,    1.43,   -0.00,    0.03,   -0.12,   -0.12,   -0.02,    0.18,   -1.16,    0.20,   -0.09,    0.07,   -0.20,    0.00,    0.06,    0.66,   -1.57,    1.57,    6.00,18
1141,96,3,32,  220.27,  173.17,   34.20,    0.79,    0.01,   72.63,    0.30,    0.45,    0.01,    2.06,    0.17,    0.32,    0.06,    2.00,    0.23,    0.34,    0.01,    1.50,   -0.07,    0.35,   -2.06,   -2.06,   -0.14,    0.43,   -1.57,    0.28,   -0.26,    0.55,   -2.21,    0.25,    0.17,    0.53,   -1.57,    1.57,    6.00,18
3326,51,3,12,   19.41,    2.83,    7.07,    0.15,    0.00,    5.50,    0.04,    0.09,    0.01,    0.50,    0.04,    0.09,    0.03,    0.50,    0.01,    0.03,    0.01,    0.14,   -0.01,    0.06,   -0.25,   -0.25,   -0.04,    0.25,   -1.57,    0.22,   -0.02,    0.05,   -0.22,    0.13,    0.18,    0.58,   -0.79,    1.57,    1.00,18
5320,100,3,45,  595.22,   44.27,    0.95,    0.07,    0.00,   41.70,    1.50,    8.76,    0.00,   87.86,    1.22,    6.58,    0.00,   66.00,    0.72,    5.79,    0.00,   58.00,   -0.07,   12.56,  -87.86,  -87.86,   -0.09,    0.36,   -1.57,    0.72,   -0.22,   12.51,  -87.86,   87.08,    0.04,    0.37,   -1.57,    0.79,    4.00,18
1416,113,3,53,  528.81,  455.20,    0.00,    0.86,    0.01,   86.98,    0.58,    0.78,    0.01,    3.29,    0.43,    0.68,    0.01,    2.75,    0.34,    0.44,    0.01,    1.86,   -0.01,    0.07,   -0.40,   -0.40,   -0.05,    0.25,   -1.57,    0.20,   -0.17,    0.34,   -1.70,    0.01,    0.07,    0.49,   -1.57,    1.57,    7.00,18
628,101,3,10,  302.75,  284.87,    3.26,    0.94,    0.00,   19.66,    0.53,    1.45,    0.02,   12.81,    0.38,    0.91,    0.02,    8.00,    0.34,    1.14,    0.03,   10.00,   -0.35,    1.99,  -12.81,  -12.81,   -0.16,    0.37,   -1.00,    0.90,   -0.42,    1.97,  -12.81,   12.81,    0.10,    0.16,   -0.03,    0.56,    3.00,18
3221,340,3,33,  544.46,  358.73,  129.12,    0.66,    0.00,  147.96,    0.25,    0.87,    0.00,   13.04,    0.19,    0.86,    0.00,   13.00,    0.09,    0.16,    0.00,    1.00,   -0.15,    0.90,   -3.86,   -3.86,   -0.38,    0.65,   -1.57,    0.39,   -0.22,    0.88,   -3.86,   13.04,    0.60,    0.59,    0.00,    1.57,    4.00,18
749,15,3,0,    2.00,    2.00,    0.00,    1.00,    0.02,    3.14,    0.00,    0.01,    0.00,    0.03,    0.00,    0.00,2147483647.00,    0.00,    0.00,    0.01,    0.00,    0.03,   -0.00,    0.01,   -0.03,   -0.03,   -0.22,    0.55,   -1.57,    0.05,   -0.01,    0.01,   -0.05,    0.00,    1.57,    0.00,    1.57,    1.57,    6.00,18
6513,320,3,40,  816.92,  639.70,  122.69,    0.78,    0.00,  158.19,    0.35,    0.73,    0.00,    5.10,    0.12,    0.26,    0.00,    1.29,    0.29,    0.70,    0.00,    5.00,   -0.30,    0.77,   -5.10,   -5.10,   -0.39,    0.67,   -1.57,    0.22,   -0.41,    0.71,   -5.10,    0.01,    0.38,    0.56,   -0.79,    1.57,    2.00,18
499,19,1,8,   80.20,   79.25,    0.10,    0.99,    0.00,    2.25,    0.54,    0.52,    0.00,    1.31,    0.53,    0.50,    0.00,    1.25,    0.10,    0.14,    0.13,    0.38,    0.01,    0.03,   -0.03,   -0.03,    0.00,    0.03,   -0.10,    0.10,   -0.01,    0.03,   -0.10,    0.01,    0.02,    0.16,   -0.26,    0.56,    7.00,18
3096,223,3,46, 2291.14,  873.12,  603.30,    0.38,    0.00,   62.81,    1.34,    6.95,    0.00,   76.71,    1.02,    5.82,    0.00,   64.75,    0.78,    3.82,    0.01,   41.13,   -0.54,    1.86,   -9.59,   -9.59,   -0.19,    0.42,   -1.57,    0.22,   -0.70,    1.47,   -7.21,    1.20,    0.10,    0.38,   -1.57,    1.57,    5.00,18
864,53,3,26,   30.00,   30.00,    0.00,    1.00,    0.04,    0.00,    0.05,    0.07,    0.01,    0.29,    0.05,    0.07,    0.01,    0.29,    0.00,    0.00,2147483647.00,    0.00,   -0.04,    0.07,   -0.29,   -0.29,    0.00,    0.00,    0.00,    0.00,   -0.04,    0.07,   -0.29,    0.01,    0.00,    0.00,    0.00,    0.00,    0.00,18
2009,299,3,34,  415.28,   63.60,   64.95,    0.15,    0.00,  135.32,    0.19,    0.35,    0.01,    2.18,    0.10,    0.21,    0.01,    1.29,    0.14,    0.28,    0.01,    1.86,   -0.16,    0.36,   -2.18,   -2.18,   -0.38,    0.64,   -1.57,    0.22,   -0.25,    0.34,   -2.18,    0.01,    0.51,    0.56,   -0.56,    1.57,    1.00,18
2852,458,3,30, 2348.76,  128.35,  417.60,    0.05,    0.00,  209.07,    0.80,    2.67,    0.01,   48.76,    0.59,    2.30,    0.01,   43.00,    0.49,    1.36,    0.01,   23.00,   -0.51,    3.37,  -48.76,  -48.76,   -0.36,    0.59,   -1.57,    0.22,   -0.68,    3.37,  -49.35,   43.98,    0.36,    0.54,   -1.57,    1.57,    1.00,18
648,52,3,3,   31.54,   27.86,    0.93,    0.88,    0.21,   29.70,    0.08,    0.09,    0.01,    0.32,    0.03,    0.05,    0.07,    0.14,    0.06,    0.08,    0.01,    0.29,   -0.07,    0.10,   -0.32,   -0.32,   -0.48,    0.75,   -1.57,    0.22,   -0.17,    0.23,   -1.71,    0.00,    0.97,    0.76,   -1.57,    1.57,    1.00,18
398,32,3,3,   24.24,   23.00,    1.00,    0.95,    0.02,   23.10,    0.10,    0.12,    0.07,    0.43,    0.01,    0.04,    0.14,    0.14,    0.10,    0.12,    0.07,    0.43,   -0.08,    0.14,   -0.43,   -0.43,   -0.47,    0.80,   -1.57,    0.22,   -0.32,    0.48,   -1.86,    0.00,    0.85,    0.63,    0.00,    1.57,    2.00,18
3624,199,3,26,  330.93,  226.30,    3.58,    0.68,    0.10,  118.92,    0.22,    0.35,    0.00,    1.44,    0.07,    0.15,    0.00,    0.71,    0.19,    0.33,    0.00,    1.43,   -0.18,    0.37,   -1.44,   -1.44,   -0.43,    0.71,   -1.57,    0.22,   -0.32,    0.42,   -1.86,    0.01,    0.45,    0.71,   -1.57,    1.57,    5.00,18
2582,308,3,49, 1611.14, 1027.14,  293.54,    0.64,    0.00,  136.11,    0.74,    1.34,    0.01,    9.00,    0.38,    0.72,    0.01,    3.83,    0.48,    1.21,    0.00,    9.00,   -0.46,    1.12,   -8.00,   -8.00,   -0.30,    0.58,   -1.57,    0.22,   -0.62,    1.16,   -9.57,    0.67,    0.17,    0.32,   -0.56,    1.57,    1.00,18
1173,161,3,20,  767.42,  706.47,    0.71,    0.92,    0.01,   79.12,    0.84,    2.44,    0.01,   27.66,    0.27,    0.59,    0.03,    6.00,    0.75,    2.38,    0.01,   27.00,   -0.36,    2.57,   -6.48,   -6.48,   -0.38,    0.69,   -1.57,    1.35,   -0.52,    2.56,   -6.48,   27.66,    0.19,    0.39,   -1.57,    1.57,    2.00,18
5761,318,3,38, 1474.26,  808.62,  197.41,    0.55,    0.58,  146.14,    0.65,    1.39,    0.00,    8.54,    0.32,    0.59,    0.00,    3.00,    0.49,    1.29,    0.00,    8.00,   -0.52,    1.38,   -8.54,   -8.54,   -0.38,    0.64,   -1.57,    0.24,   -0.68,    1.33,   -8.54,    0.10,    0.34,    0.49,   -0.08,    1.57,    5.00,18
2112,303,3,21,  706.31,  577.72,    8.69,    0.82,    0.01,  115.66,    0.37,    1.06,    0.00,   16.00,    0.20,    0.45,    0.00,    2.86,    0.24,    0.98,    0.02,   16.00,   -0.22,    1.11,   -3.03,   -3.03,   -0.32,    0.58,   -1.57,    1.57,   -0.31,    1.10,   -3.70,   16.00,    0.34,    0.49,   -1.57,    1.57,    1.00,18
1497,238,3,33,  685.19,  578.50,   10.33,    0.84,    0.06,   91.50,    0.40,    0.75,    0.02,    5.33,    0.24,    0.37,    0.03,    1.60,    0.24,    0.69,    0.02,    5.29,   -0.33,    0.79,   -5.33,   -5.33,   -0.31,    0.57,   -1.57,    0.22,   -0.45,    0.76,   -5.33,    0.03,    0.32,    0.49,   -0.14,    1.57,    5.00,18
2545,263,3,17, 1292.25,  699.19,   25.83,    0.54,    0.00,  149.77,    0.70,    1.35,    0.01,    8.97,    0.42,    1.00,    0.01,    6.67,    0.49,    0.95,    0.00,    6.00,   -0.52,    1.39,   -8.97,   -8.97,   -0.42,    0.69,   -1.57,    0.24,   -0.72,    1.34,   -8.97,    1.00,    0.37,    0.52,   -1.11,    1.57,    0.00,18
5536,297,3,100,  397.03,  346.46,   28.32,    0.87,    0.00,   49.97,    0.18,    0.34,    0.00,    1.94,    0.14,    0.22,    0.00,    1.14,    0.08,    0.27,    0.07,    1.57,   -0.14,    0.34,   -1.94,   -1.94,   -0.14,    0.40,   -1.57,    0.22,   -0.19,    0.35,   -2.08,    0.05,    0.17,    0.40,    0.00,    1.57,    3.00,18
2688,194,3,36,  230.98,   86.40,   60.44,    0.37,    0.01,   41.54,    0.17,    0.24,    0.00,    1.00,    0.15,    0.23,    0.04,    1.00,    0.05,    0.10,    0.00,    0.43,   -0.13,    0.26,   -1.00,   -1.00,   -0.18,    0.40,   -1.57,    0.22,   -0.19,    0.28,   -2.02,    1.00,    0.26,    0.44,   -0.79,    1.57,    3.00,18
13495,578,3,96, 1265.20,  236.18,   60.73,    0.19,    0.00,  201.42,    0.31,    0.68,    0.00,    4.47,    0.14,    0.27,    0.00,    2.00,    0.23,    0.64,    0.00,    4.29,   -0.24,    0.71,   -4.47,   -4.47,   -0.26,    0.55,   -1.57,    0.49,   -0.36,    0.71,   -4.47,    0.90,    0.29,    0.48,   -1.57,    1.57,    5.00,18
667,98,3,12,   95.05,   92.00,    3.00,    0.97,    0.02,   78.08,    0.13,    0.16,    0.01,    0.57,    0.01,    0.03,    0.04,    0.14,    0.12,    0.15,    0.01,    0.57,   -0.08,    0.16,   -0.57,   -0.57,   -0.53,    0.82,   -1.57,    0.22,   -0.32,    0.46,   -2.00,    0.01,    0.76,    0.69,   -1.57,    1.57,    6.00,18
10599,387,3,46,  964.08,   47.10,    1.68,    0.05,    0.00,  180.60,    0.36,    0.75,    0.00,    6.66,    0.18,    0.38,    0.00,    2.75,    0.28,    0.66,    0.00,    6.14,   -0.27,    0.75,   -6.66,   -6.66,   -0.38,    0.67,   -1.57,    1.57,   -0.39,    0.71,   -6.66,    2.00,    0.42,    0.60,   -1.57,    1.57,    7.00,18
3904,350,3,32,  914.46,  362.03,  177.09,    0.40,    0.00,  143.76,    0.38,    0.75,    0.00,    7.63,    0.21,    0.40,    0.00,    4.00,    0.29,    0.65,    0.01,    6.50,   -0.32,    0.81,   -7.63,   -7.63,   -0.35,    0.60,   -1.57,    0.51,   -0.42,    0.75,   -7.63,    1.91,    0.38,    0.52,   -0.14,    1.57,    1.00,18
1090,167,3,6,  485.53,  466.41,    8.60,    0.96,    0.10,   74.99,    0.43,    0.69,    0.01,    4.35,    0.27,    0.42,    0.06,    2.33,    0.32,    0.55,    0.01,    3.67,   -0.31,    0.66,   -3.06,   -3.06,   -0.35,    0.54,   -1.57,    0.33,   -0.46,    0.65,   -3.24,    0.48,    0.28,    0.38,   -0.00,    1.57,    5.00,18
39472,782,3,155, 1390.29,  686.94,  350.69,    0.49,    0.00,  157.26,    0.24,    0.80,    0.00,    7.06,    0.18,    0.54,    0.00,    4.14,    0.13,    0.61,    0.00,    5.71,   -0.20,    0.80,   -7.06,   -7.06,   -0.16,    0.47,   -1.57,    0.22,   -0.26,    0.80,   -7.41,    0.11,    0.33,    0.55,   -0.00,    1.57,    1.00,18
800,102,3,7,  483.76,  457.35,   19.81,    0.95,    0.01,   31.10,    0.67,    1.49,    0.01,    8.56,    0.50,    1.00,    0.01,    4.71,    0.40,    1.12,    0.01,    7.14,   -0.51,    1.40,   -8.56,   -8.56,   -0.26,    0.47,   -1.57,    0.22,   -0.63,    1.40,   -9.47,    0.03,    0.28,    0.47,    0.00,    1.57,    7.00,18
2832,436,3,52, 1345.02,  314.81,  247.90,    0.23,    0.00,  203.54,    0.43,    0.86,    0.01,    5.57,    0.31,    0.79,    0.00,    5.57,    0.19,    0.42,    0.01,    3.29,   -0.36,    0.90,   -5.57,   -5.57,   -0.38,    0.68,   -1.57,    0.52,   -0.49,    0.87,   -5.57,    0.11,    0.47,    0.57,   -0.14,    1.57,    7.00,18
758,154,3,36,  794.79,  776.72,   10.62,    0.98,    0.01,   25.06,    0.73,    1.38,    0.07,    5.88,    0.65,    1.20,    0.07,    5.14,    0.31,    0.69,    0.11,    3.14,   -0.57,    1.42,   -5.88,   -5.88,   -0.12,    0.25,   -0.98,    0.14,   -0.70,    1.36,   -5.88,    0.05,    0.05,    0.10,   -0.17,    0.56,    4.00,18
9703,712,3,67, 1387.88,   58.22,    0.57,    0.04,    0.00,  317.14,    0.27,    0.54,    0.00,    4.75,    0.14,    0.27,    0.00,    1.71,    0.20,    0.49,    0.00,    4.43,   -0.22,    0.56,   -4.75,   -4.75,   -0.37,    0.64,   -1.57,    0.39,   -0.33,    0.54,   -4.75,    0.20,    0.41,    0.48,   -0.56,    1.57,    0.00,18
1039,123,3,53,  199.02,  195.02,    6.34,    0.98,    0.01,    7.05,    0.27,    0.56,    0.01,    5.00,    0.27,    0.56,    0.01,    5.00,    0.01,    0.04,    0.01,    0.17,   -0.15,    0.72,   -5.00,   -5.00,   -0.05,    0.22,   -1.57,    0.11,   -0.18,    0.71,   -5.00,    4.83,    0.08,    0.29,   -0.26,    1.57,    4.00,18
304,25,3,2,   15.06,   13.60,    0.00,    0.90,    0.02,   13.67,    0.08,    0.10,    0.09,    0.32,    0.02,    0.05,    0.07,    0.14,    0.07,    0.10,    0.07,    0.29,   -0.05,    0.09,   -0.29,   -0.29,   -0.41,    0.72,   -1.57,    0.22,   -0.23,    0.40,   -1.71,    0.01,    0.76,    0.55,    0.00,    1.57,    1.00,18
368,15,3,0,    5.00,    5.00,    0.00,    1.00,    0.04,    7.85,    0.02,    0.04,    0.01,    0.14,    0.00,    0.00,2147483647.00,    0.00,    0.02,    0.04,    0.01,    0.14,   -0.02,    0.04,   -0.14,   -0.14,   -0.53,    0.78,   -1.57,    0.22,   -0.05,    0.06,   -0.22,    0.00,    1.57,    0.00,    1.57,    1.57,    2.00,18
25464,458,3,42, 1085.53,  643.65,   84.07,    0.59,    0.00,  245.24,    0.34,    0.56,    0.00,    5.39,    0.14,    0.27,    0.00,    2.00,    0.29,    0.51,    0.00,    5.00,   -0.24,    0.64,   -5.39,   -5.39,   -0.37,    0.67,   -1.57,    1.19,   -0.41,    0.72,   -5.39,    5.39,    0.32,    0.43,   -1.57,    1.57,    1.00,18
617,36,3,4,   21.60,   19.72,    1.67,    0.91,    0.13,    8.14,    0.06,    0.08,    0.02,    0.32,    0.04,    0.07,    0.02,    0.29,    0.03,    0.05,    0.03,    0.14,   -0.05,    0.09,   -0.32,   -0.32,   -0.21,    0.44,   -1.57,    0.22,   -0.08,    0.08,   -0.32,    0.00,    0.41,    0.50,    0.00,    1.57,    0.00,18
14969,225,1,40,  352.54,  231.04,   15.21,    0.66,    0.00,   71.81,    0.23,    0.34,    0.00,    3.00,    0.18,    0.32,    0.00,    3.00,    0.10,    0.16,    0.00,    1.00,   -0.14,    0.37,   -2.06,   -2.06,   -0.24,    0.52,   -1.57,    1.57,   -0.23,    0.40,   -2.06,    2.54,    0.28,    0.45,   -0.16,    1.57,    0.00,18
3121,402,3,28, 1092.32,  738.77,   94.10,    0.68,    0.00,  218.20,    0.38,    0.89,    0.00,    7.01,    0.14,    0.30,    0.01,    2.29,    0.33,    0.84,    0.00,    6.71,   -0.31,    0.92,   -7.01,   -7.01,   -0.44,    0.70,   -1.57,    0.22,   -0.45,    0.89,   -7.01,    0.01,    0.42,    0.52,   -1.57,    1.57,    5.00,18
928,127,3,53,  284.67,  270.02,   10.84,    0.95,    0.01,   16.93,    0.31,    0.40,    0.01,    2.00,    0.30,    0.40,    0.04,    2.00,    0.05,    0.11,    0.01,    0.63,   -0.15,    0.33,   -1.58,   -1.58,   -0.07,    0.21,   -1.11,    0.16,   -0.21,    0.38,   -1.86,    0.06,    0.06,    0.24,   -0.79,    1.57,    4.00,18
2800,278,3,22,  701.05,  634.53,   75.30,    0.91,    0.01,  177.02,    0.34,    0.66,    0.00,    4.24,    0.20,    0.47,    0.01,    3.00,    0.26,    0.47,    0.00,    3.00,   -0.25,    0.65,   -4.24,   -4.24,   -0.46,    0.71,   -1.57,    0.22,   -0.44,    0.70,   -4.24,    0.01,    0.58,    0.66,   -1.57,    1.57,    1.00,18
728,53,3,13,   27.66,   21.95,    1.14,    0.79,    0.25,   14.14,    0.06,    0.15,    0.01,    1.00,    0.03,    0.06,    0.01,    0.29,    0.04,    0.14,    0.03,    1.00,   -0.02,    0.16,   -0.29,   -0.29,   -0.17,    0.56,   -1.57,    1.57,   -0.10,    0.36,   -1.71,    1.00,    0.40,    0.88,   -1.57,    1.57,    0.00,18
7228,178,3,92,  306.08,   85.09,   57.96,    0.28,    0.00,   75.53,    0.22,    0.25,    0.00,    1.01,    0.16,    0.23,    0.00,    1.00,    0.09,    0.15,    0.00,    0.75,   -0.10,    0.24,   -1.01,   -1.01,   -0.02,    0.09,   -0.79,    0.11,   -0.16,    0.22,   -1.01,    0.02,    0.03,    0.17,   -0.29,    1.57,    0.00,18
1127,129,3,23,  331.93,  309.28,   17.09,    0.93,    0.12,   20.80,    0.41,    0.76,    0.00,    5.83,    0.36,    0.67,    0.00,    5.00,    0.16,    0.37,    0.01,    3.00,   -0.31,    0.96,   -5.83,   -5.83,   -0.13,    0.31,   -1.57,    0.54,   -0.38,    0.94,   -5.83,    5.83,    0.10,    0.23,   -0.03,    1.57,    4.00,18
1396,93,3,7,   92.41,   85.00,    4.80,    0.92,    0.00,   36.06,    0.13,    0.20,    0.00,    0.81,    0.07,    0.12,    0.03,    0.57,    0.10,    0.17,    0.00,    0.57,   -0.11,    0.21,   -0.81,   -0.81,   -0.35,    0.59,   -1.57,    0.22,   -0.18,    0.18,   -0.81,    0.00,    0.51,    0.52,    0.00,    1.57,    5.00,18
2459,280,3,7,  347.16,  200.37,   28.33,    0.58,    0.00,  168.39,    0.17,    0.25,    0.00,    1.12,    0.05,    0.13,    0.00,    0.86,    0.15,    0.22,    0.01,    1.00,   -0.14,    0.27,   -1.12,   -1.12,   -0.53,    0.76,   -1.57,    0.22,   -0.24,    0.22,   -1.12,    0.01,    0.72,    0.55,    0.00,    1.57,    1.00,18
1020,94,3,3,  103.85,   97.64,    8.73,    0.94,    0.21,   47.39,    0.15,    0.27,    0.01,    1.35,    0.08,    0.17,    0.01,    0.71,    0.12,    0.22,    0.01,    1.14,   -0.13,    0.29,   -1.35,   -1.35,   -0.43,    0.69,   -1.57,    0.22,   -0.22,    0.25,   -1.35,    0.00,    0.81,    0.65,    0.00,    1.57,    5.00,18
6965,596,3,55, 1834.63,  970.51,   56.89,    0.53,    0.00,  211.20,    0.44,    0.97,    0.00,    7.52,    0.32,    0.85,    0.00,    7.50,    0.24,    0.51,    0.00,    4.00,   -0.36,    1.01,   -7.52,   -7.52,   -0.30,    0.58,   -1.57,    0.52,   -0.48,    0.95,   -7.52,    1.88,    0.27,    0.39,   -0.14,    1.57,    7.00,18
1626,263,3,27, 1125.64,  945.36,    2.99,    0.84,    0.08,  160.71,    0.59,    1.39,    0.02,    7.38,    0.37,    1.12,    0.02,    5.57,    0.38,    0.86,    0.01,    5.00,   -0.40,    1.29,   -7.38,   -7.38,   -0.45,    0.73,   -1.57,    0.22,   -0.60,    1.30,   -8.12,    0.19,    0.50,    0.57,   -0.16,    1.57,    2.00,18
9216,316,3,66,  933.01,  767.42,    2.67,    0.82,    0.00,  121.83,    0.41,    0.77,    0.00,    4.54,    0.18,    0.30,    0.01,    1.86,    0.31,    0.74,    0.00,    4.14,   -0.33,    0.80,   -4.54,   -4.54,   -0.29,    0.60,   -1.57,    0.22,   -0.46,    0.81,   -4.54,    0.02,    0.23,    0.47,   -1.57,    1.57,    5.00,18
21229,339,3,63, 1019.94,    4.47,    0.00,    0.00,    0.02,  137.32,    0.42,    0.97,    0.00,    6.40,    0.13,    0.27,    0.01,    1.71,    0.37,    0.95,    0.00,    6.20,   -0.35,    1.01,   -6.40,   -6.40,   -0.31,    0.62,   -1.57,    0.26,   -0.49,    0.98,   -6.40,    0.26,    0.25,    0.51,   -1.57,    1.57,    7.00,18
19224,100,1,9,  244.34,  233.48,   13.03,    0.96,    0.02,   54.27,    0.36,    0.75,    0.00,    4.96,    0.05,    0.20,    0.00,    1.67,    0.35,    0.73,    0.00,    4.67,   -0.25,    0.65,   -2.33,   -2.33,   -0.40,    0.73,   -1.57,    0.41,   -0.44,    0.69,   -2.85,    0.55,    0.37,    0.58,   -1.57,    1.57,    1.00,18
13945,344,3,26,  660.70,  320.39,   42.93,    0.48,    0.01,  171.48,    0.26,    0.46,    0.00,    3.14,    0.14,    0.29,    0.00,    1.71,    0.19,    0.37,    0.00,    2.71,   -0.22,    0.47,   -3.14,   -3.14,   -0.42,    0.67,   -1.57,    0.22,   -0.33,    0.47,   -3.14,    0.01,    0.51,    0.57,   -0.10,    1.57,    0.00,18
36472,195,1,48,  158.21,   73.50,   23.89,    0.46,    0.00,   55.73,    0.09,    0.16,    0.00,    1.09,    0.05,    0.09,    0.00,    0.43,    0.05,    0.14,    0.00,    1.00,   -0.08,    0.17,   -1.09,   -1.09,   -0.25,    0.57,   -1.57,    0.22,   -0.12,    0.20,   -1.71,    0.01,    0.37,    0.59,   -1.57,    1.57,    4.00,18
35385,214,1,49,  145.19,   14.42,   26.07,    0.10,    0.12,   63.26,    0.07,    0.12,    0.00,    0.64,    0.05,    0.10,    0.00,    0.57,    0.04,    0.08,    0.00,    0.57,   -0.06,    0.13,   -0.64,   -0.64,   -0.25,    0.55,   -1.57,    0.22,   -0.12,    0.19,   -1.71,    0.01,    0.47,    0.69,   -1.57,    1.57,    4.00,18
14185,123,1,25,   70.33,   13.15,   15.81,    0.19,    0.00,   41.63,    0.06,    0.08,    0.00,    0.32,    0.03,    0.06,    0.00,    0.14,    0.03,    0.06,    0.00,    0.29,   -0.05,    0.08,   -0.32,   -0.32,   -0.27,    0.57,   -1.57,    0.22,   -0.12,    0.25,   -1.72,    0.01,    0.57,    0.72,   -1.57,    1.57,    4.00,18
1072,137,3,20,  187.48,  100.24,    0.00,    0.53,    0.02,   51.39,    0.19,    0.27,    0.01,    1.00,    0.10,    0.16,    0.01,    0.71,    0.13,    0.24,    0.04,    1.00,   -0.16,    0.29,   -1.00,   -1.00,   -0.33,    0.61,   -1.57,    0.22,   -0.24,    0.24,   -1.00,    0.01,    0.37,    0.46,    0.00,    1.57,    2.00,18
14304,163,3,18,  240.27,  153.15,   49.88,    0.64,    0.00,   71.06,    0.19,    0.38,    0.00,    2.19,    0.08,    0.15,    0.00,    0.57,    0.16,    0.35,    0.00,    2.14,   -0.17,    0.40,   -2.19,   -2.19,   -0.38,    0.66,   -1.57,    0.22,   -0.25,    0.36,   -2.19,    0.00,    0.50,    0.58,    0.00,    1.57,    6.00,18
9544,58,3,7,   29.65,   23.77,    0.00,    0.80,    0.00,   34.24,    0.04,    0.06,    0.00,    0.20,    0.01,    0.04,    0.01,    0.14,    0.03,    0.05,    0.00,    0.14,   -0.04,    0.06,   -0.20,   -0.20,   -0.50,    0.77,   -1.57,    0.22,   -0.14,    0.29,   -1.64,    0.00,    1.09,    0.70,    0.00,    1.57,    2.00,18
265,36,4,14,   17.24,   17.03,    0.29,    0.99,    0.06,    0.46,    0.06,    0.08,    0.04,    0.32,    0.06,    0.07,    0.04,    0.29,    0.00,    0.02,    0.14,    0.14,   -0.05,    0.08,   -0.32,   -0.32,   -0.01,    0.08,   -0.46,    0.07,   -0.06,    0.08,   -0.32,    0.01,    0.01,    0.05,    0.00,    0.21,    7.00,18
475,29,3,1,   14.41,   13.15,    1.67,    0.91,    0.02,   16.49,    0.06,    0.08,    0.07,    0.29,    0.01,    0.03,    0.07,    0.14,    0.06,    0.08,    0.07,    0.29,   -0.06,    0.09,   -0.29,   -0.29,   -0.52,    0.81,   -1.57,    0.22,   -0.13,    0.08,   -0.29,    0.00,    1.22,    0.52,    0.00,    1.57,    2.00,18
9056,330,3,53,  561.46,  460.09,   16.57,    0.82,    0.00,  138.19,    0.23,    0.44,    0.00,    3.45,    0.12,    0.25,    0.00,    1.43,    0.17,    0.38,    0.01,    3.14,   -0.19,    0.45,   -3.45,   -3.45,   -0.34,    0.63,   -1.57,    0.26,   -0.29,    0.47,   -3.45,    0.01,    0.43,    0.63,   -1.57,    1.57,    5.00,18
1272,154,3,26, 1122.44, 1035.34,    3.85,    0.92,    0.01,   94.61,    1.01,    1.60,    0.01,    8.08,    0.29,    0.45,    0.01,    2.00,    0.93,    1.57,    0.01,    7.83,   -0.60,    1.36,   -6.03,   -6.03,   -0.38,    0.67,   -1.57,    0.22,   -0.84,    1.45,   -7.41,    0.22,    0.11,    0.41,   -1.57,    1.57,    1.00,18
1131,183,3,17,  575.01,  534.45,    7.92,    0.93,    0.01,  104.07,    0.44,    0.69,    0.01,    3.07,    0.24,    0.41,    0.01,    1.57,    0.35,    0.57,    0.13,    2.71,   -0.35,    0.74,   -3.07,   -3.07,   -0.38,    0.62,   -1.57,    0.22,   -0.48,    0.68,   -3.07,    0.02,    0.30,    0.49,   -1.57,    1.57,    2.00,18
994,90,3,48,  268.86,  167.89,   61.64,    0.62,    0.03,   81.32,    0.38,    0.36,    0.02,    1.75,    0.17,    0.24,    0.02,    1.00,    0.29,    0.33,    0.02,    1.75,    0.00,    0.08,   -0.28,   -0.28,   -0.01,    0.20,   -1.57,    0.79,   -0.14,    0.21,   -1.85,    0.00,    0.09,    0.50,   -1.57,    1.57,    6.00,18
1962,259,3,16,  688.31,  431.84,    0.25,    0.63,    0.03,  137.31,    0.39,    0.61,    0.00,    4.12,    0.13,    0.24,    0.00,    1.14,    0.33,    0.59,    0.00,    4.00,   -0.30,    0.67,   -2.43,   -2.43,   -0.43,    0.70,   -1.57,    1.33,   -0.44,    0.59,   -2.43,    2.68,    0.36,    0.44,   -0.56,    1.57,    6.00,18
