elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
1176,87,3,62,  919.55,  684.30,   75.29,    0.74,    0.04,   14.55,    0.94,    1.10,    0.09,    5.60,    0.92,    1.09,    0.09,    5.60,    0.06,    0.15,    0.09,    1.30,    0.00,    0.07,   -0.21,   -0.21,    0.00,    0.03,   -0.08,    0.14,   -0.01,    0.03,   -0.16,    0.03,    0.03,    0.29,   -0.79,    1.57,    4.00,17
15767,132,3,79, 1196.31,  889.20,  225.13,    0.74,    0.00,   51.91,    0.88,    1.08,    0.00,    4.88,    0.75,    0.92,    0.00,    4.20,    0.40,    0.62,    0.00,    3.40,   -0.00,    0.07,   -0.27,   -0.27,    0.00,    0.04,   -0.14,    0.16,   -0.04,    0.03,   -0.15,    0.01,    0.00,    0.45,   -1.57,    1.57,    0.00,17
3324,77,3,39,   91.37,   89.45,    1.86,    0.98,    0.01,    4.12,    0.13,    0.24,    0.02,    2.00,    0.13,    0.24,    0.02,    2.00,    0.01,    0.03,    0.02,    0.18,    0.02,    0.21,   -0.16,   -0.16,   -0.00,    0.03,   -0.20,    0.08,    0.01,    0.23,   -0.79,    1.83,    0.01,    0.19,   -0.79,    0.56,    3.00,17
670,23,3,17,   64.00,   64.00,    0.00,    1.00,    0.03,    0.00,    0.28,    0.20,    0.10,    0.60,    0.28,    0.20,    0.10,    0.60,    0.00,    0.00,2147483647.00,    0.00,   -0.00,    0.01,   -0.02,   -0.02,    0.00,    0.00,    0.00,    0.00,   -0.00,    0.00,   -0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,17
1605,98,3,46,  663.65,  642.44,   19.43,    0.97,    0.00,   45.36,    1.32,    4.67,    0.00,   32.56,    0.89,    3.29,    0.01,   24.00,    0.94,    3.32,    0.00,   24.00,    0.30,    5.76,  -32.56,  -32.56,   -0.00,    0.17,   -0.83,    0.83,    0.24,    5.66,  -32.56,   31.77,    0.02,    0.41,   -1.57,    1.57,    5.00,17
2984,117,3,9,   20.00,   20.00,    0.00,    1.00,    0.01,    0.00,    0.02,    0.11,    0.01,    1.00,    0.02,    0.11,    0.01,    1.00,    0.00,    0.00,2147483647.00,    0.00,   -0.00,    0.10,   -1.00,   -1.00,    0.00,    0.00,    0.00,    0.00,   -0.01,    0.10,   -1.00,    0.25,    0.00,    0.00,    0.00,    0.00,    0.00,17
9002,60,3,37,   84.34,   68.77,    1.31,    0.82,    0.57,   34.06,    0.12,    0.10,    0.00,    0.45,    0.08,    0.09,    0.00,    0.36,    0.07,    0.08,    0.00,    0.30,    0.00,    0.01,   -0.02,   -0.02,   -0.00,    0.04,   -0.16,    0.16,   -0.07,    0.15,   -0.79,    0.00,    0.03,    0.51,   -1.57,    1.57,    7.00,17
4816,97,3,50,  252.65,  159.36,    1.49,    0.63,    0.01,   72.13,    0.19,    0.24,    0.00,    1.06,    0.10,    0.15,    0.01,    0.70,    0.14,    0.20,    0.00,    0.80,   -0.00,    0.04,   -0.33,   -0.33,   -0.02,    0.18,   -1.57,    0.52,   -0.10,    0.20,   -1.57,    0.04,    0.12,    0.58,   -1.57,    1.57,    5.00,17
506,25,3,11,   61.52,   21.02,   15.36,    0.34,    0.02,   20.21,    0.24,    0.18,    0.01,    0.64,    0.13,    0.11,    0.01,    0.40,    0.19,    0.15,    0.01,    0.50,   -0.00,    0.02,   -0.03,   -0.03,   -0.00,    0.05,   -0.14,    0.10,   -0.07,    0.05,   -0.14,    0.00,    0.07,    0.33,   -0.56,    1.11,    1.00,17
433,17,3,9,   30.94,   18.00,    0.00,    0.58,    0.02,    1.82,    0.17,    0.15,    0.01,    0.41,    0.17,    0.15,    0.01,    0.40,    0.02,    0.03,    0.05,    0.10,    0.00,    0.02,   -0.02,   -0.02,   -0.00,    0.02,   -0.05,    0.04,   -0.01,    0.04,   -0.16,    0.01,    0.02,    0.21,   -0.46,    0.56,    0.00,17
425,20,3,10,   36.60,   29.41,    0.00,    0.80,    0.05,   16.11,    0.18,    0.14,    0.03,    0.50,    0.06,    0.09,    0.09,    0.30,    0.13,    0.15,    0.03,    0.50,   -0.01,    0.07,   -0.30,   -0.30,   -0.00,    0.02,   -0.05,    0.05,   -0.09,    0.08,   -0.30,    0.00,    0.06,    0.24,   -0.21,    0.79,    2.00,17
206,10,3,3,    6.41,    5.39,    0.37,    0.84,    0.25,    7.07,    0.05,    0.04,    0.05,    0.10,    0.02,    0.03,    0.05,    0.09,    0.03,    0.03,    0.05,    0.10,   -0.00,    0.00,   -0.00,   -0.00,   -0.01,    0.07,   -0.14,    0.08,   -0.05,    0.05,   -0.16,    0.00,    0.30,    1.14,   -1.57,    1.57,    6.00,17
465,18,3,6,   25.39,   10.82,    0.00,    0.43,    0.02,    4.25,    0.14,    0.11,    0.01,    0.32,    0.12,    0.11,    0.01,    0.30,    0.03,    0.04,    0.01,    0.10,    0.00,    0.01,   -0.01,   -0.01,   -0.00,    0.06,   -0.16,    0.11,   -0.02,    0.03,   -0.08,    0.00,   -0.05,    0.66,   -1.57,    1.11,    4.00,17
320,16,3,7,   27.65,   26.42,    0.95,    0.96,    0.07,   12.28,    0.18,    0.12,    0.09,    0.45,    0.08,    0.07,    0.09,    0.20,    0.15,    0.11,    0.10,    0.40,   -0.00,    0.01,   -0.02,   -0.02,    0.01,    0.06,   -0.10,    0.16,   -0.08,    0.05,   -0.16,    0.00,    0.07,    0.58,   -1.11,    1.57,    1.00,17
490,18,3,10,   40.97,   20.10,    0.50,    0.49,    0.01,    1.89,    0.25,    0.24,    0.01,    0.82,    0.24,    0.24,    0.01,    0.80,    0.04,    0.06,    0.09,    0.20,   -0.00,    0.02,   -0.06,   -0.06,   -0.00,    0.03,   -0.08,    0.08,   -0.01,    0.02,   -0.08,    0.00,   -0.02,    0.26,   -0.79,    0.56,    3.00,17
567,39,3,25,   77.22,   69.87,   12.27,    0.90,    0.05,   43.84,    0.19,    0.11,    0.05,    0.45,    0.06,    0.07,    0.05,    0.30,    0.17,    0.10,    0.05,    0.40,    0.00,    0.01,   -0.02,   -0.02,   -0.00,    0.04,   -0.08,    0.16,   -0.10,    0.04,   -0.16,    0.00,    0.01,    0.44,   -1.57,    1.57,    2.00,17
459,25,3,18,   51.47,    5.39,    8.54,    0.10,    0.01,    0.93,    0.22,    0.17,    0.01,    0.75,    0.22,    0.17,    0.01,    0.75,    0.01,    0.03,    0.09,    0.10,   -0.00,    0.01,   -0.04,   -0.04,    0.00,    0.01,   -0.05,    0.05,   -0.00,    0.01,   -0.05,    0.00,   -0.00,    0.07,   -0.23,    0.21,    0.00,17
839,58,3,30,  330.60,   94.37,    0.00,    0.29,    0.03,   34.77,    0.55,    0.46,    0.03,    1.64,    0.46,    0.42,    0.01,    1.36,    0.25,    0.25,    0.03,    0.91,   -0.00,    0.03,   -0.08,   -0.08,   -0.02,    0.17,   -1.29,    0.14,   -0.10,    0.26,   -1.60,    0.00,    0.02,    0.27,   -0.79,    0.79,    5.00,17
1199,65,3,28,  347.71,  202.27,    0.00,    0.58,    0.01,   41.13,    0.45,    0.43,    0.03,    1.86,    0.36,    0.40,    0.03,    1.86,    0.20,    0.22,    0.03,    0.89,   -0.01,    0.04,   -0.09,   -0.09,   -0.02,    0.13,   -0.79,    0.16,   -0.09,    0.22,   -1.64,    0.00,    0.04,    0.42,   -1.57,    1.57,    6.00,17
920,56,3,32, 1301.26,  311.14,  362.77,    0.24,    0.02,   18.37,    2.31,    2.92,    0.03,   11.60,    2.25,    2.91,    0.04,   11.60,    0.39,    0.38,    0.02,    1.55,   -0.01,    0.16,   -0.43,   -0.43,    0.00,    0.02,   -0.08,    0.05,   -0.03,    0.03,   -0.15,    0.04,    0.00,    0.18,   -0.79,    0.79,    7.00,17
810,58,3,29,  228.58,  227.79,    0.00,    1.00,    0.03,   67.80,    0.29,    0.37,    0.02,    1.89,    0.02,    0.05,    0.05,    0.25,    0.29,    0.36,    0.02,    1.88,   -0.04,    0.19,   -0.90,   -0.90,   -0.21,    0.59,   -1.57,    0.79,   -0.40,    0.67,   -2.47,    0.03,    0.17,    0.38,   -0.06,    1.57,    2.00,17
1137,83,3,51,  341.61,  308.99,   29.22,    0.90,    0.13,   80.82,    0.51,    0.60,    0.01,    3.04,    0.12,    0.13,    0.01,    0.63,    0.46,    0.61,    0.02,    3.00,    0.00,    0.04,   -0.13,   -0.13,   -0.00,    0.07,   -0.20,    0.20,   -0.12,    0.08,   -0.20,    0.01,   -0.00,    0.53,   -1.57,    1.57,    2.00,18
1139,39,3,24,   51.48,   50.16,    0.08,    0.97,    0.01,    2.03,    0.17,    0.21,    0.00,    1.12,    0.16,    0.20,    0.00,    1.00,    0.02,    0.09,    0.06,    0.50,    0.01,    0.09,   -0.11,   -0.11,    0.00,    0.05,   -0.11,    0.23,   -0.00,    0.05,   -0.13,    0.28,   -0.01,    0.21,   -0.79,    0.56,    0.00,18
1770,198,3,8,  923.20,  686.12,   19.44,    0.74,    0.05,  136.98,    0.84,    3.94,    0.01,   53.04,    0.12,    0.38,    0.02,    2.29,    0.82,    3.92,    0.01,   53.00,   -0.15,    3.75,   -7.09,   -7.09,   -0.54,    0.79,   -1.57,    0.22,   -0.28,    3.63,   -7.58,   48.06,    0.50,    0.51,   -0.00,    1.57,    5.00,18
1747,111,3,1,   86.65,    9.22,    0.00,    0.11,    0.00,   64.02,    0.10,    0.19,    0.00,    1.14,    0.01,    0.03,    0.00,    0.14,    0.10,    0.18,    0.00,    1.14,   -0.09,    0.20,   -1.14,   -1.14,   -0.51,    0.79,   -1.57,    0.22,   -0.17,    0.17,   -1.14,    0.01,    0.99,    0.52,    0.00,    1.57,    6.00,18
1691,134,3,0,  140.09,  135.96,    9.19,    0.97,    0.00,   90.06,    0.14,    0.21,    0.00,    0.90,    0.02,    0.07,    0.14,    0.43,    0.13,    0.20,    0.00,    0.86,   -0.12,    0.23,   -0.90,   -0.90,   -0.60,    0.82,   -1.57,    0.31,   -0.22,    0.18,   -0.90,    0.00,    0.93,    0.54,    0.16,    1.57,    2.00,18
5159,55,3,29, 1015.34,  991.82,    0.00,    0.98,    0.81,   24.91,    0.25,    0.24,    0.01,    1.01,    0.21,    0.21,    0.02,    0.88,    0.11,    0.14,    0.01,    0.50,   -0.00,    0.03,   -0.18,   -0.18,   -0.02,    0.12,   -0.79,    0.20,   -0.05,    0.06,   -0.31,    0.01,    0.03,    0.66,   -1.57,    1.57,    0.00,18
5265,91,3,53, 1156.74, 1071.54,  140.50,    0.93,    0.00,   20.00,    0.85,    2.89,    0.00,   23.55,    0.58,    1.61,    0.01,   14.00,    0.32,    2.46,    0.00,   23.50,    0.33,    2.02,   -1.58,   -1.58,    0.01,    0.08,   -0.10,    0.75,    0.26,    1.71,   -0.65,   14.00,    0.01,    0.29,   -0.79,    1.57,    4.00,18
10086,72,3,37, 1539.64,  544.70,  106.64,    0.35,    0.61,    5.05,    0.48,    0.57,    0.02,    2.69,    0.47,    0.56,    0.01,    2.67,    0.03,    0.07,    0.10,    0.33,   -0.12,    0.55,   -2.69,   -2.69,   -0.02,    0.17,   -1.46,    0.10,   -0.20,    0.56,   -2.69,    0.30,    0.01,    0.08,   -0.05,    0.56,    0.00,18
672,53,3,28,  173.11,  165.95,    0.76,    0.96,    0.01,   47.45,    0.43,    0.55,    0.01,    1.86,    0.27,    0.40,    0.01,    1.38,    0.31,    0.39,    0.01,    1.38,   -0.00,    0.10,   -0.33,   -0.33,   -0.01,    0.14,   -0.79,    0.22,   -0.16,    0.24,   -1.59,    0.06,    0.06,    0.56,   -1.57,    1.57,    2.00,18
2546,132,3,52,  569.66,  553.86,    0.80,    0.97,    0.00,   97.78,    0.56,    0.65,    0.00,    3.35,    0.38,    0.52,    0.00,    3.00,    0.39,    0.42,    0.00,    2.25,   -0.06,    0.41,   -3.13,   -3.13,   -0.06,    0.27,   -1.57,    0.39,   -0.23,    0.49,   -3.13,    0.21,    0.04,    0.43,   -1.57,    1.57,    6.00,18
1083,130,3,13,  321.72,  262.79,    4.73,    0.82,    0.00,   58.54,    0.35,    0.47,    0.01,    1.60,    0.11,    0.20,    0.01,    0.86,    0.28,    0.46,    0.02,    1.57,   -0.30,    0.51,   -1.60,   -1.60,   -0.39,    0.70,   -1.57,    0.22,   -0.41,    0.44,   -1.60,    0.01,    0.23,    0.34,    0.00,    1.57,    2.00,18
2039,179,3,7,  542.12,  450.98,    2.15,    0.83,    0.45,   65.70,    0.43,    0.75,    0.00,    3.90,    0.36,    0.69,    0.01,    3.43,    0.20,    0.33,    0.00,    1.86,   -0.37,    0.80,   -3.90,   -3.90,   -0.32,    0.55,   -1.57,    0.22,   -0.48,    0.74,   -3.90,    0.03,    0.40,    0.53,    0.00,    1.57,    4.00,18
464,47,3,0,   30.89,   30.15,    0.90,    0.98,    0.03,   31.27,    0.08,    0.10,    0.07,    0.43,    0.01,    0.03,    0.07,    0.14,    0.07,    0.10,    0.07,    0.43,   -0.07,    0.11,   -0.43,   -0.43,   -0.60,    0.83,   -1.57,    0.39,   -0.16,    0.09,   -0.43,    0.00,    1.18,    0.46,    0.50,    1.57,    2.00,18
1888,188,3,52,  296.85,  253.14,    0.00,    0.85,    0.01,   35.23,    0.22,    0.45,    0.00,    2.17,    0.20,    0.45,    0.00,    2.17,    0.03,    0.07,    0.03,    0.43,   -0.19,    0.47,   -2.17,   -2.17,   -0.16,    0.46,   -1.57,    0.31,   -0.24,    0.44,   -2.17,    0.08,    0.32,    0.53,    0.00,    1.57,    3.00,18
1285,49,3,2,  339.69,  327.79,    0.00,    0.96,    0.04,   29.23,    0.09,    0.13,    0.04,    0.67,    0.02,    0.06,    0.02,    0.32,    0.08,    0.13,    0.04,    0.67,   -0.06,    0.13,   -0.67,   -0.67,   -0.46,    0.78,   -1.57,    0.52,   -0.21,    0.33,   -1.66,    0.07,    0.96,    0.65,    0.00,    1.57,    7.00,18
13096,527,3,47,  712.37,  358.50,   80.10,    0.50,    0.00,  220.16,    0.19,    0.41,    0.00,    5.59,    0.09,    0.33,    0.01,    5.50,    0.12,    0.26,    0.00,    1.43,   -0.16,    0.44,   -5.59,   -5.59,   -0.37,    0.68,   -1.57,    0.22,   -0.24,    0.40,   -5.59,    1.40,    0.54,    0.58,    0.00,    1.57,    3.00,18
603,30,3,16,   29.96,   24.84,    0.00,    0.83,    0.03,   18.21,    0.11,    0.07,    0.01,    0.28,    0.07,    0.07,    0.01,    0.25,    0.07,    0.06,    0.13,    0.13,    0.00,    0.01,   -0.02,   -0.02,    0.00,    0.11,   -0.20,    0.20,   -0.07,    0.08,   -0.20,    0.00,    0.05,    0.95,   -1.57,    1.57,    0.00,18
1154,46,3,22,  214.81,  189.19,    2.09,    0.88,    0.01,   35.86,    0.47,    0.50,    0.01,    1.60,    0.28,    0.34,    0.01,    1.14,    0.36,    0.38,    0.04,    1.43,   -0.00,    0.03,   -0.12,   -0.12,   -0.02,    0.18,   -1.16,    0.20,   -0.09,    0.07,   -0.20,    0.00,    0.06,    0.66,   -1.57,    1.57,    6.00,18
1141,96,3,32,  220.27,  173.17,   34.20,    0.79,    0.01,   72.63,    0.30,    0.45,    0.01,    2.06,    0.17,    0.32,    0.06,    2.00,    0.23,    0.34,    0.01,    1.50,   -0.07,    0.35,   -2.06,   -2.06,   -0.14,    0.43,   -1.57,    0.28,   -0.26,    0.55,   -2.21,    0.25,    0.17,    0.53,   -1.57,    1.57,    6.00,18
3326,51,3,12,   19.41,    2.83,    7.07,    0.15,    0.00,    5.50,    0.04,    0.09,    0.01,    0.50,    0.04,    0.09,    0.03,    0.50,    0.01,    0.03,    0.01,    0.14,   -0.01,    0.06,   -0.25,   -0.25,   -0.04,    0.25,   -1.57,    0.22,   -0.02,    0.05,   -0.22,    0.13,    0.18,    0.58,   -0.79,    1.57,    1.00,18
5320,100,3,45,  595.22,   44.27,    0.95,    0.07,    0.00,   41.70,    1.50,    8.76,    0.00,   87.86,    1.22,    6.58,    0.00,   66.00,    0.72,    5.79,    0.00,   58.00,   -0.07,   12.56,  -87.86,  -87.86,   -0.09,    0.36,   -1.57,    0.72,   -0.22,   12.51,  -87.86,   87.08,    0.04,    0.37,   -1.57,    0.79,    4.00,18
1416,113,3,53,  528.81,  455.20,    0.00,    0.86,    0.01,   86.98,    0.58,    0.78,    0.01,    3.29,    0.43,    0.68,    0.01,    2.75,    0.34,    0.44,    0.01,    1.86,   -0.01,    0.07,   -0.40,   -0.40,   -0.05,    0.25,   -1.57,    0.20,   -0.17,    0.34,   -1.70,    0.01,    0.07,    0.49,   -1.57,    1.57,    7.00,18
628,101,3,10,  302.75,  284.87,    3.26,    0.94,    0.00,   19.66,    0.53,    1.45,    0.02,   12.81,    0.38,    0.91,    0.02,    8.00,    0.34,    1.14,    0.03,   10.00,   -0.35,    1.99,  -12.81,  -12.81,   -0.16,    0.37,   -1.00,    0.90,   -0.42,    1.97,  -12.81,   12.81,    0.10,    0.16,   -0.03,    0.56,    3.00,18
3221,340,3,33,  544.46,  358.73,  129.12,    0.66,    0.00,  147.96,    0.25,    0.87,    0.00,   13.04,    0.19,    0.86,    0.00,   13.00,    0.09,    0.16,    0.00,    1.00,   -0.15,    0.90,   -3.86,   -3.86,   -0.38,    0.65,   -1.57,    0.39,   -0.22,    0.88,   -3.86,   13.04,    0.60,    0.59,    0.00,    1.57,    4.00,18
749,15,3,0,    2.00,    2.00,    0.00,    1.00,    0.02,    3.14,    0.00,    0.01,    0.00,    0.03,    0.00,    0.00,2147483647.00,    0.00,    0.00,    0.01,    0.00,    0.03,   -0.00,    0.01,   -0.03,   -0.03,   -0.22,    0.55,   -1.57,    0.05,   -0.01,    0.01,   -0.05,    0.00,    1.57,    0.00,    1.57,    1.57,    6.00,18
6513,320,3,40,  816.92,  639.70,  122.69,    0.78,    0.00,  158.19,    0.35,    0.73,    0.00,    5.10,    0.12,    0.26,    0.00,    1.29,    0.29,    0.70,    0.00,    5.00,   -0.30,    0.77,   -5.10,   -5.10,   -0.39,    0.67,   -1.57,    0.22,   -0.41,    0.71,   -5.10,    0.01,    0.38,    0.56,   -0.79,    1.57,    2.00,18
499,19,1,8,   80.20,   79.25,    0.10,    0.99,    0.00,    2.25,    0.54,    0.52,    0.00,    1.31,    0.53,    0.50,    0.00,    1.25,    0.10,    0.14,    0.13,    0.38,    0.01,    0.03,   -0.03,   -0.03,    0.00,    0.03,   -0.10,    0.10,   -0.01,    0.03,   -0.10,    0.01,    0.02,    0.16,   -0.26,    0.56,    7.00,18
3096,223,3,46, 2291.14,  873.12,  603.30,    0.38,    0.00,   62.81,    1.34,    6.95,    0.00,   76.71,    1.02,    5.82,    0.00,   64.75,    0.78,    3.82,    0.01,   41.13,   -0.54,    1.86,   -9.59,   -9.59,   -0.19,    0.42,   -1.57,    0.22,   -0.70,    1.47,   -7.21,    1.20,    0.10,    0.38,   -1.57,    1.57,    5.00,18
864,53,3,26,   30.00,   30.00,    0.00,    1.00,    0.04,    0.00,    0.05,    0.07,    0.01,    0.29,    0.05,    0.07,    0.01,    0.29,    0.00,    0.00,2147483647.00,    0.00,   -0.04,    0.07,   -0.29,   -0.29,    0.00,    0.00,    0.00,    0.00,   -0.04,    0.07,   -0.29,    0.01,    0.00,    0.00,    0.00,    0.00,    0.00,18
2009,299,3,34,  415.28,   63.60,   64.95,    0.15,    0.00,  135.32,    0.19,    0.35,    0.01,    2.18,    0.10,    0.21,    0.01,    1.29,    0.14,    0.28,    0.01,    1.86,   -0.16,    0.36,   -2.18,   -2.18,   -0.38,    0.64,   -1.57,    0.22,   -0.25,    0.34,   -2.18,    0.01,    0.51,    0.56,   -0.56,    1.57,    1.00,18
2852,458,3,30, 2348.76,  128.35,  417.60,    0.05,    0.00,  209.07,    0.80,    2.67,    0.01,   48.76,    0.59,    2.30,    0.01,   43.00,    0.49,    1.36,    0.01,   23.00,   -0.51,    3.37,  -48.76,  -48.76,   -0.36,    0.59,   -1.57,    0.22,   -0.68,    3.37,  -49.35,   43.98,    0.36,    0.54,   -1.57,    1.57,    1.00,18
648,52,3,3,   31.54,   27.86,    0.93,    0.88,    0.21,   29.70,    0.08,    0.09,    0.01,    0.32,    0.03,    0.05,    0.07,    0.14,    0.06,    0.08,    0.01,    0.29,   -0.07,    0.10,   -0.32,   -0.32,   -0.48,    0.75,   -1.57,    0.22,   -0.17,    0.23,   -1.71,    0.00,    0.97,    0.76,   -1.57,    1.57,    1.00,18
398,32,3,3,   24.24,   23.00,    1.00,    0.95,    0.02,   23.10,    0.10,    0.12,    0.07,    0.43,    0.01,    0.04,    0.14,    0.14,    0.10,    0.12,    0.07,    0.43,   -0.08,    0.14,   -0.43,   -0.43,   -0.47,    0.80,   -1.57,    0.22,   -0.32,    0.48,   -1.86,    0.00,    0.85,    0.63,    0.00,    1.57,    2.00,18
3624,199,3,26,  330.93,  226.30,    3.58,    0.68,    0.10,  118.92,    0.22,    0.35,    0.00,    1.44,    0.07,    0.15,    0.00,    0.71,    0.19,    0.33,    0.00,    1.43,   -0.18,    0.37,   -1.44,   -1.44,   -0.43,    0.71,   -1.57,    0.22,   -0.32,    0.42,   -1.86,    0.01,    0.45,    0.71,   -1.57,    1.57,    5.00,18
2582,308,3,49, 1611.14, 1027.14,  293.54,    0.64,    0.00,  136.11,    0.74,    1.34,    0.01,    9.00,    0.38,    0.72,    0.01,    3.83,    0.48,    1.21,    0.00,    9.00,   -0.46,    1.12,   -8.00,   -8.00,   -0.30,    0.58,   -1.57,    0.22,   -0.62,    1.16,   -9.57,    0.67,    0.17,    0.32,   -0.56,    1.57,    1.00,18
1173,161,3,20,  767.42,  706.47,    0.71,    0.92,    0.01,   79.12,    0.84,    2.44,    0.01,   27.66,    0.27,    0.59,    0.03,    6.00,    0.75,    2.38,    0.01,   27.00,   -0.36,    2.57,   -6.48,   -6.48,   -0.38,    0.69,   -1.57,    1.35,   -0.52,    2.56,   -6.48,   27.66,    0.19,    0.39,   -1.57,    1.57,    2.00,18
5761,318,3,38, 1474.26,  808.62,  197.41,    0.55,    0.58,  146.14,    0.65,    1.39,    0.00,    8.54,    0.32,    0.59,    0.00,    3.00,    0.49,    1.29,    0.00,    8.00,   -0.52,    1.38,   -8.54,   -8.54,   -0.38,    0.64,   -1.57,    0.24,   -0.68,    1.33,   -8.54,    0.10,    0.34,    0.49,   -0.08,    1.57,    5.00,18
2112,303,3,21,  706.31,  577.72,    8.69,    0.82,    0.01,  115.66,    0.37,    1.06,    0.00,   16.00,    0.20,    0.45,    0.00,    2.86,    0.24,    0.98,    0.02,   16.00,   -0.22,    1.11,   -3.03,   -3.03,   -0.32,    0.58,   -1.57,    1.57,   -0.31,    1.10,   -3.70,   16.00,    0.34,    0.49,   -1.57,    1.57,    1.00,18
1497,238,3,33,  685.19,  578.50,   10.33,    0.84,    0.06,   91.50,    0.40,    0.75,    0.02,    5.33,    0.24,    0.37,    0.03,    1.60,    0.24,    0.69,    0.02,    5.29,   -0.33,    0.79,   -5.33,   -5.33,   -0.31,    0.57,   -1.57,    0.22,   -0.45,    0.76,   -5.33,    0.03,    0.32,    0.49,   -0.14,    1.57,    5.00,18
2545,263,3,17, 1292.25,  699.19,   25.83,    0.54,    0.00,  149.77,    0.70,    1.35,    0.01,    8.97,    0.42,    1.00,    0.01,    6.67,    0.49,    0.95,    0.00,    6.00,   -0.52,    1.39,   -8.97,   -8.97,   -0.42,    0.69,   -1.57,    0.24,   -0.72,    1.34,   -8.97,    1.00,    0.37,    0.52,   -1.11,    1.57,    0.00,18
5536,297,3,100,  397.03,  346.46,   28.32,    0.87,    0.00,   49.97,    0.18,    0.34,    0.00,    1.94,    0.14,    0.22,    0.00,    1.14,    0.08,    0.27,    0.07,    1.57,   -0.14,    0.34,   -1.94,   -1.94,   -0.14,    0.40,   -1.57,    0.22,   -0.19,    0.35,   -2.08,    0.05,    0.17,    0.40,    0.00,    1.57,    3.00,18
2688,194,3,36,  230.98,   86.40,   60.44,    0.37,    0.01,   41.54,    0.17,    0.24,    0.00,    1.00,    0.15,    0.23,    0.04,    1.00,    0.05,    0.10,    0.00,    0.43,   -0.13,    0.26,   -1.00,   -1.00,   -0.18,    0.40,   -1.57,    0.22,   -0.19,    0.28,   -2.02,    1.00,    0.26,    0.44,   -0.79,    1.57,    3.00,18
13495,578,3,96, 1265.20,  236.18,   60.73,    0.19,    0.00,  201.42,    0.31,    0.68,    0.00,    4.47,    0.14,    0.27,    0.00,    2.00,    0.23,    0.64,    0.00,    4.29,   -0.24,    0.71,   -4.47,   -4.47,   -0.26,    0.55,   -1.57,    0.49,   -0.36,    0.71,   -4.47,    0.90,    0.29,    0.48,   -1.57,    1.57,    5.00,18
667,98,3,12,   95.05,   92.00,    3.00,    0.97,    0.02,   78.08,    0.13,    0.16,    0.01,    0.57,    0.01,    0.03,    0.04,    0.14,    0.12,    0.15,    0.01,    0.57,   -0.08,    0.16,   -0.57,   -0.57,   -0.53,    0.82,   -1.57,    0.22,   -0.32,    0.46,   -2.00,    0.01,    0.76,    0.69,   -1.57,    1.57,    6.00,18
10599,387,3,46,  964.08,   47.10,    1.68,    0.05,    0.00,  180.60,    0.36,    0.75,    0.00,    6.66,    0.18,    0.38,    0.00,    2.75,    0.28,    0.66,    0.00,    6.14,   -0.27,    0.75,   -6.66,   -6.66,   -0.38,    0.67,   -1.57,    1.57,   -0.39,    0.71,   -6.66,    2.00,    0.42,    0.60,   -1.57,    1.57,    7.00,18
3904,350,3,32,  914.46,  362.03,  177.09,    0.40,    0.00,  143.76,    0.38,    0.75,    0.00,    7.63,    0.21,    0.40,    0.00,    4.00,    0.29,    0.65,    0.01,    6.50,   -0.32,    0.81,   -7.63,   -7.63,   -0.35,    0.60,   -1.57,    0.51,   -0.42,    0.75,   -7.63,    1.91,    0.38,    0.52,   -0.14,    1.57,    1.00,18
1090,167,3,6,  485.53,  466.41,    8.60,    0.96,    0.10,   74.99,    0.43,    0.69,    0.01,    4.35,    0.27,    0.42,    0.06,    2.33,    0.32,    0.55,    0.01,    3.67,   -0.31,    0.66,   -3.06,   -3.06,   -0.35,    0.54,   -1.57,    0.33,   -0.46,    0.65,   -3.24,    0.48,    0.28,    0.38,   -0.00,    1.57,    5.00,18
39472,782,3,155, 1390.29,  686.94,  350.69,    0.49,    0.00,  157.26,    0.24,    0.80,    0.00,    7.06,    0.18,    0.54,    0.00,    4.14,    0.13,    0.61,    0.00,    5.71,   -0.20,    0.80,   -7.06,   -7.06,   -0.16,    0.47,   -1.57,    0.22,   -0.26,    0.80,   -7.41,    0.11,    0.33,    0.55,   -0.00,    1.57,    1.00,18
800,102,3,7,  483.76,  457.35,   19.81,    0.95,    0.01,   31.10,    0.67,    1.49,    0.01,    8.56,    0.50,    1.00,    0.01,    4.71,    0.40,    1.12,    0.01,    7.14,   -0.51,    1.40,   -8.56,   -8.56,   -0.26,    0.47,   -1.57,    0.22,   -0.63,    1.40,   -9.47,    0.03,    0.28,    0.47,    0.00,    1.57,    7.00,18
2832,436,3,52, 1345.02,  314.81,  247.90,    0.23,    0.00,  203.54,    0.43,    0.86,    0.01,    5.57,    0.31,    0.79,    0.00,    5.57,    0.19,    0.42,    0.01,    3.29,   -0.36,    0.90,   -5.57,   -5.57,   -0.38,    0.68,   -1.57,    0.52,   -0.49,    0.87,   -5.57,    0.11,    0.47,    0.57,   -0.14,    1.57,    7.00,18
