elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
864,51,3,33,  470.05,  387.22,   15.33,    0.82,    0.06,   10.06,    1.19,    1.61,    0.00,    5.26,    1.15,    1.62,    0.00,    5.25,    0.10,    0.21,    0.03,    1.00,    0.01,    0.16,   -0.23,   -0.23,   -0.00,    0.32,   -1.57,    1.57,   -0.06,    0.26,   -1.77,    0.01,    0.05,    0.42,   -1.57,    1.57,    3.00,15
880,86,3,65, 1101.92,  888.64,  101.28,    0.81,    0.11,   25.84,    1.62,    2.79,    0.02,   11.13,    1.51,    2.64,    0.04,   10.50,    0.42,    1.00,    0.02,    4.63,    0.00,    0.09,   -0.47,   -0.47,   -0.00,    0.04,   -0.14,    0.12,   -0.05,    0.17,   -1.57,    0.03,    0.02,    0.25,   -0.55,    1.57,    7.00,15
1031,78,3,45,  972.77,  436.66,    0.00,    0.45,    0.05,   19.94,    1.57,    1.45,    0.01,    5.07,    1.51,    1.41,    0.10,    4.88,    0.33,    0.45,    0.01,    1.88,   -0.06,    0.59,   -5.07,   -5.07,   -0.00,    0.04,   -0.27,    0.10,   -0.12,    0.65,   -5.45,    0.06,    0.01,    0.16,   -0.79,    0.79,    3.00,15
1625,140,3,84, 1058.98,  535.96,   18.41,    0.51,    0.17,   45.45,    1.00,    1.08,    0.13,    5.40,    0.93,    1.07,    0.06,    5.25,    0.22,    0.31,    0.10,    1.75,   -0.00,    0.40,   -1.06,   -1.06,   -0.02,    0.11,   -0.93,    0.20,   -0.05,    0.38,   -1.26,    3.89,   -0.00,    0.22,   -1.57,    1.57,    3.00,15
1864,168,3,101, 1246.10,  810.89,   70.92,    0.65,    0.00,   59.78,    0.97,    1.54,    0.01,    7.59,    0.92,    1.52,    0.01,    7.57,    0.17,    0.35,    0.03,    4.00,   -0.02,    0.75,   -7.00,   -7.00,   -0.04,    0.26,   -1.57,    0.22,   -0.07,    0.73,   -7.08,    5.84,    0.03,    0.43,   -1.57,    1.57,    0.00,15
25773,184,3,104,  568.27,  451.05,   41.36,    0.79,    0.03,  145.02,    0.37,    0.41,    0.00,    1.95,    0.26,    0.34,    0.00,    1.50,    0.23,    0.25,    0.00,    1.25,   -0.01,    0.08,   -0.80,   -0.80,   -0.03,    0.18,   -1.57,    0.26,   -0.11,    0.21,   -1.95,    0.01,    0.05,    0.60,   -1.57,    1.57,    3.00,15
16546,264,3,112,  910.09,  681.62,    0.80,    0.75,    0.00,  118.30,    0.42,    0.79,    0.00,    5.88,    0.31,    0.58,    0.00,    3.25,    0.20,    0.57,    0.00,    5.13,   -0.01,    0.12,   -1.75,   -1.75,   -0.01,    0.15,   -1.57,    0.20,   -0.06,    0.16,   -1.75,    0.04,    0.05,    0.62,   -1.57,    1.57,    7.00,15
48,10,3,2,   20.00,   20.00,    0.00,    1.00,    0.17,    9.42,    0.30,    0.22,    0.38,    0.57,    0.00,    0.00,2147483647.00,    0.00,    0.30,    0.22,    0.38,    0.57,   -0.14,    0.24,   -0.57,   -0.57,   -0.45,    0.81,   -1.57,    0.22,   -0.42,    0.58,   -1.95,   -0.00,    0.31,    0.22,    0.00,    0.52,    6.00,15
665,60,4,51,   87.89,   86.09,    0.56,    0.98,    0.01,   84.68,    0.18,    0.11,    0.02,    0.50,    0.01,    0.03,    0.06,    0.13,    0.18,    0.11,    0.02,    0.50,   -0.00,    0.05,   -0.28,   -0.28,   -0.02,    0.15,   -1.11,    0.22,   -0.22,    0.30,   -1.85,    0.00,    0.05,    0.40,   -1.57,    1.57,    5.00,15
1232,103,3,68, 1055.41,  923.39,   23.59,    0.87,    0.05,   96.70,    1.30,    1.94,    0.00,    7.49,    1.11,    1.94,    0.00,    7.25,    0.45,    0.50,    0.04,    2.29,   -0.02,    0.31,   -2.64,   -2.64,   -0.00,    0.08,   -0.71,    0.14,   -0.14,    0.23,   -1.95,    0.17,    0.02,    0.24,   -0.79,    1.11,    3.00,15
1766,130,3,44,  700.02,  364.91,   26.10,    0.52,    0.00,   43.18,    0.68,    1.48,    0.00,    6.73,    0.49,    1.03,    0.01,    4.50,    0.45,    1.07,    0.00,    5.00,    0.00,    0.07,   -0.22,   -0.22,   -0.00,    0.06,   -0.26,    0.20,   -0.03,    0.06,   -0.22,    0.01,    0.04,    0.63,   -1.57,    1.57,    5.00,15
216,29,4,22,   84.76,   84.10,    1.71,    0.99,    0.07,   40.94,    0.38,    0.18,    0.13,    0.67,    0.02,    0.04,    0.13,    0.13,    0.38,    0.18,    0.13,    0.67,   -0.00,    0.03,   -0.13,   -0.13,   -0.05,    0.30,   -1.57,    0.22,   -0.24,    0.29,   -1.70,    0.00,    0.07,    0.33,   -0.56,    1.57,    1.00,15
594,41,3,27,  112.43,   86.35,    1.42,    0.77,    0.03,   30.57,    0.34,    0.38,    0.02,    1.33,    0.23,    0.30,    0.02,    1.00,    0.22,    0.26,    0.06,    0.88,    0.00,    0.02,   -0.04,   -0.04,    0.00,    0.06,   -0.20,    0.20,   -0.09,    0.07,   -0.22,    0.00,    0.05,    0.50,   -1.57,    1.57,    4.00,15
1282,102,3,66,  673.50,  544.91,    9.83,    0.81,    0.13,   56.07,    0.81,    0.96,    0.01,    3.64,    0.74,    0.97,    0.03,    3.63,    0.17,    0.24,    0.01,    1.00,    0.00,    0.04,   -0.15,   -0.15,    0.00,    0.05,   -0.20,    0.20,   -0.06,    0.07,   -0.20,    0.02,    0.02,    0.43,   -1.57,    1.57,    7.00,15
1688,39,4,33,  143.08,  138.09,    5.00,    0.97,    0.01,   54.82,    0.34,    0.36,    0.00,    1.50,    0.01,    0.03,    0.09,    0.11,    0.34,    0.36,    0.00,    1.50,    0.00,    0.03,   -0.07,   -0.07,   -0.00,    0.03,   -0.01,    0.20,   -0.17,    0.24,   -1.57,    0.00,    0.04,    0.26,   -0.01,    1.57,    2.00,15
680,49,3,36,  243.12,  225.28,   18.81,    0.93,    0.02,   23.49,    0.63,    0.65,    0.03,    2.13,    0.58,    0.68,    0.06,    2.13,    0.08,    0.09,    0.03,    0.38,   -0.00,    0.02,   -0.05,   -0.05,    0.00,    0.01,   -0.03,    0.05,   -0.05,    0.08,   -0.20,    0.01,    0.04,    0.23,   -0.06,    1.57,    4.00,15
1200,83,3,43,  492.89,  408.62,    0.00,    0.83,    0.03,   51.28,    0.74,    0.53,    0.01,    2.33,    0.60,    0.52,    0.01,    1.88,    0.33,    0.28,    0.01,    1.38,    0.00,    0.03,   -0.09,   -0.09,    0.00,    0.06,   -0.20,    0.20,   -0.06,    0.05,   -0.20,    0.01,    0.06,    0.35,   -0.79,    1.57,    4.00,15
835,69,3,39,  394.15,  375.51,   27.41,    0.95,    0.08,   59.20,    0.73,    1.01,    0.13,    5.72,    0.51,    0.81,    0.09,    4.60,    0.48,    0.63,    0.11,    3.40,    0.00,    0.10,   -0.26,   -0.26,   -0.00,    0.05,   -0.16,    0.14,   -0.10,    0.06,   -0.20,    0.01,    0.01,    0.27,   -0.79,    0.79,    0.00,15
688,49,3,32,  173.79,  165.74,    3.98,    0.95,    0.03,   59.95,    0.44,    0.40,    0.02,    1.43,    0.10,    0.14,    0.13,    0.50,    0.41,    0.39,    0.02,    1.38,   -0.00,    0.02,   -0.07,   -0.07,    0.00,    0.05,   -0.20,    0.20,   -0.14,    0.07,   -0.20,    0.00,    0.01,    0.18,   -0.79,    0.79,    5.00,15
937,85,3,56,  452.48,  363.89,   48.27,    0.80,    0.04,   48.34,    0.67,    0.68,    0.06,    2.74,    0.42,    0.35,    0.03,    1.50,    0.44,    0.63,    0.13,    2.38,   -0.00,    0.03,   -0.14,   -0.14,   -0.00,    0.05,   -0.14,    0.20,   -0.07,    0.07,   -0.30,    0.00,   -0.00,    0.19,   -1.11,    0.79,    1.00,15
5877,467,3,187, 3667.58,  293.47,  229.22,    0.08,    0.00,  207.81,    1.22,    2.69,    0.00,   39.66,    0.87,    1.86,    0.01,   22.00,    0.59,    2.04,    0.00,   33.00,   -0.25,    3.19,  -39.66,  -39.66,   -0.09,    0.38,   -1.57,    1.19,   -0.39,    3.14,  -39.66,   39.66,    0.08,    0.32,   -1.11,    1.57,    6.00,15
2641,123,3,79,  751.57,  631.94,    8.79,    0.84,    0.01,  133.54,    0.76,    0.99,    0.00,    5.06,    0.38,    0.66,    0.01,    3.25,    0.62,    0.77,    0.00,    3.88,    0.00,    0.04,   -0.21,   -0.21,   -0.00,    0.04,   -0.10,    0.17,   -0.12,    0.06,   -0.22,    0.00,    0.03,    0.35,   -0.79,    1.57,    2.00,15
1310,51,3,31,  670.92,  629.76,    0.90,    0.94,    0.10,   50.88,    1.67,    2.66,    0.00,   10.91,    0.52,    0.74,    0.00,    3.38,    1.55,    2.58,    0.01,   10.38,    0.00,    0.12,   -0.39,   -0.39,   -0.00,    0.05,   -0.14,    0.20,   -0.12,    0.07,   -0.22,    0.01,    0.02,    0.50,   -1.57,    1.57,    6.00,15
1897,56,3,40,  150.58,   85.02,    5.40,    0.56,    0.03,   70.68,    0.30,    0.41,    0.00,    1.63,    0.03,    0.06,    0.00,    0.25,    0.29,    0.41,    0.00,    1.63,    0.00,    0.02,   -0.06,   -0.06,   -0.00,    0.07,   -0.20,    0.20,   -0.12,    0.08,   -0.20,    0.01,    0.01,    0.70,   -1.57,    1.57,    1.00,15
1591,178,4,3,  285.79,  269.30,   14.35,    0.94,    0.00,  101.92,    0.23,    0.33,    0.01,    1.23,    0.11,    0.20,    0.01,    0.86,    0.20,    0.27,    0.01,    1.00,   -0.17,    0.35,   -1.23,   -1.23,   -0.38,    0.61,   -1.57,    0.31,   -0.27,    0.29,   -1.23,    0.00,    0.63,    0.54,    0.00,    1.57,    2.00,15
2704,166,3,70, 1690.70,  198.12,    1.36,    0.12,    0.02,   80.93,    1.27,    1.56,    0.00,    5.78,    0.99,    1.25,    0.01,    5.00,    0.71,    1.01,    0.00,    4.50,    0.00,    0.06,   -0.21,   -0.21,   -0.00,    0.03,   -0.20,    0.14,   -0.06,    0.06,   -0.31,    0.01,    0.01,    0.36,   -1.57,    1.57,    7.00,15
897,61,3,37,  506.55,  444.77,   47.91,    0.88,    0.02,   42.25,    1.04,    1.10,    0.02,    4.03,    0.73,    0.92,    0.01,    3.25,    0.68,    0.67,    0.01,    2.38,   -0.00,    0.04,   -0.19,   -0.19,   -0.00,    0.04,   -0.16,    0.12,   -0.09,    0.07,   -0.20,    0.01,    0.02,    0.22,   -0.56,    0.79,    1.00,15
1476,101,3,51,  702.31,  517.56,   45.55,    0.74,    0.02,   73.19,    1.28,    4.69,    0.01,   47.13,    0.70,    1.49,    0.01,   14.00,    0.98,    4.47,    0.01,   45.00,    0.49,    4.67,   -0.79,   -0.79,   -0.00,    0.21,   -0.79,    1.57,    0.38,    4.68,   -0.88,   46.58,    0.01,    0.27,   -1.57,    0.79,    3.00,15
944,80,3,51,  293.97,   84.12,    5.02,    0.29,    0.09,   87.55,    0.56,    0.72,    0.01,    5.00,    0.12,    0.23,    0.02,    1.50,    0.52,    0.71,    0.01,    5.00,    0.07,    0.59,   -0.61,   -0.61,   -0.02,    0.16,   -0.79,    0.31,   -0.12,    0.43,   -0.98,    3.41,    0.02,    0.40,   -1.57,    1.57,    2.00,15
536,39,3,22,  111.91,  108.78,    1.92,    0.97,    0.01,   43.80,    0.37,    0.26,    0.04,    1.07,    0.12,    0.13,    0.10,    0.67,    0.34,    0.23,    0.04,    0.86,    0.00,    0.03,   -0.09,   -0.09,   -0.00,    0.05,   -0.10,    0.20,   -0.14,    0.06,   -0.23,    0.00,    0.06,    0.33,   -0.56,    1.57,    5.00,15
1008,130,3,59, 1055.17,  789.70,  202.57,    0.75,    0.01,   67.38,    1.05,    1.72,    0.02,    8.02,    0.70,    1.10,    0.01,    5.50,    0.66,    1.38,    0.01,    6.25,   -0.15,    0.48,   -2.96,   -2.96,   -0.13,    0.41,   -1.57,    0.22,   -0.29,    0.54,   -2.26,    0.08,    0.10,    0.38,   -0.98,    1.57,    7.00,15
1761,203,3,79, 1849.27,  258.43,  278.57,    0.14,    0.01,  101.86,    1.17,    1.44,    0.02,    6.45,    1.02,    1.42,    0.01,    6.38,    0.41,    0.45,    0.02,    1.88,   -0.15,    0.48,   -2.12,   -2.12,   -0.11,    0.35,   -1.57,    0.22,   -0.28,    0.53,   -2.41,    0.12,    0.09,    0.30,   -0.19,    1.57,    6.00,15
9977,184,3,27,  521.79,  487.25,   60.05,    0.93,    0.07,   38.97,    0.39,    0.52,    0.00,    1.92,    0.35,    0.47,    0.00,    1.71,    0.15,    0.24,    0.00,    1.00,   -0.27,    0.55,   -1.92,   -1.92,   -0.12,    0.27,   -1.57,    0.22,   -0.35,    0.54,   -2.27,    0.02,    0.07,    0.31,   -1.57,    1.57,    3.00,15
12913,407,3,94, 1616.65,  112.49,  255.60,    0.07,    0.00,  166.69,    0.54,    0.85,    0.00,    4.43,    0.28,    0.50,    0.00,    3.00,    0.36,    0.75,    0.00,    4.43,   -0.28,    0.75,   -4.43,   -4.43,   -0.21,    0.53,   -1.57,    0.22,   -0.45,    0.85,   -4.80,    0.04,    0.13,    0.34,   -0.98,    1.57,    4.00,15
1499,113,3,28,  142.72,  134.33,    0.00,    0.94,    0.00,   52.56,    0.16,    0.26,    0.01,    0.90,    0.06,    0.15,    0.01,    0.75,    0.13,    0.22,    0.01,    0.75,    0.00,    0.01,   -0.10,   -0.10,    0.00,    0.02,   -0.06,    0.09,   -0.06,    0.10,   -0.79,    0.00,    0.03,    0.15,   -0.21,    0.59,    2.00,15
1200,145,3,60, 1075.14,  615.54,    0.00,    0.57,    0.00,   51.06,    1.55,    3.58,    0.04,   28.84,    0.93,    2.53,    0.04,   24.00,    0.98,    2.65,    0.13,   16.00,    0.30,    3.03,   -4.70,   -4.70,   -0.01,    0.33,   -1.57,    1.57,    0.20,    2.87,   -5.83,   26.36,    0.05,    0.46,   -1.57,    1.57,    1.00,15
3438,161,3,114, 1645.83,  411.15,    0.00,    0.25,    0.13,  196.83,    1.27,    2.11,    0.00,    9.23,    0.39,    1.00,    0.00,    5.13,    1.15,    1.89,    0.00,    8.13,    0.00,    0.06,   -0.26,   -0.26,    0.00,    0.05,   -0.20,    0.20,   -0.15,    0.08,   -0.79,    0.01,    0.03,    0.38,   -1.57,    1.57,    4.00,15
1856,78,3,65,  527.40,  518.31,    1.14,    0.98,    0.01,  106.50,    0.89,    1.16,    0.01,    4.13,    0.03,    0.10,    0.01,    0.63,    0.88,    1.16,    0.01,    4.13,    0.04,    0.35,   -0.34,   -0.34,    0.02,    0.19,   -0.22,    1.57,   -0.15,    0.19,   -0.24,    1.43,    0.03,    0.33,   -1.57,    1.57,    5.00,15
1112,66,3,49,  232.70,   33.54,   13.15,    0.14,    0.03,   21.36,    0.43,    0.48,    0.01,    1.88,    0.40,    0.49,    0.01,    1.88,    0.05,    0.08,    0.01,    0.38,    0.00,    0.02,   -0.06,   -0.06,   -0.00,    0.07,   -0.20,    0.20,   -0.02,    0.05,   -0.20,    0.01,    0.04,    0.63,   -1.57,    1.57,    0.00,15
1220,166,4,3,  373.80,  307.32,   10.28,    0.82,    0.01,   78.84,    0.32,    0.40,    0.01,    1.54,    0.17,    0.23,    0.01,    1.00,    0.26,    0.34,    0.01,    1.33,   -0.16,    0.34,   -1.54,   -1.54,   -0.23,    0.47,   -1.57,    0.79,   -0.22,    0.24,   -1.54,    0.00,    0.32,    0.30,    0.00,    1.57,    2.00,15
1454,84,3,44,  391.64,  299.64,    0.90,    0.77,    0.02,   52.44,    0.59,    0.46,    0.00,    2.26,    0.42,    0.46,    0.04,    2.25,    0.26,    0.32,    0.00,    1.25,   -0.00,    0.11,   -0.50,   -0.50,   -0.01,    0.18,   -1.11,    0.79,   -0.11,    0.21,   -1.57,    0.09,    0.02,    0.40,   -1.57,    1.57,    7.00,15
5888,156,3,101,  506.41,  362.03,   13.94,    0.71,    0.00,  105.33,    0.38,    0.43,    0.00,    1.89,    0.22,    0.23,    0.00,    1.00,    0.25,    0.42,    0.03,    1.88,    0.01,    0.08,   -0.10,   -0.10,    0.00,    0.08,   -0.20,    0.20,   -0.07,    0.11,   -0.20,    0.96,   -0.01,    0.63,   -1.57,    1.57,    1.00,15
192,26,4,16,  208.28,  207.18,    4.49,    0.99,    0.29,    1.96,    1.04,    0.82,    0.13,    2.58,    1.03,    0.80,    0.13,    2.50,    0.15,    0.22,    0.13,    0.75,   -0.01,    0.05,   -0.13,   -0.13,    0.00,    0.01,   -0.02,    0.02,   -0.02,    0.03,   -0.13,    0.01,   -0.00,    0.02,   -0.08,    0.03,    4.00,15
1304,91,3,61,  371.28,  321.40,    6.51,    0.87,    0.01,   71.34,    0.49,    0.77,    0.01,    3.48,    0.20,    0.30,    0.01,    1.25,    0.40,    0.73,    0.02,    3.25,    0.00,    0.03,   -0.12,   -0.12,   -0.00,    0.07,   -0.20,    0.20,   -0.08,    0.08,   -0.20,    0.00,   -0.02,    0.59,   -1.57,    1.57,    5.00,15
240,11,4,4,   14.12,    5.00,    2.60,    0.35,    0.03,    3.75,    0.14,    0.10,    0.04,    0.28,    0.12,    0.09,    0.04,    0.25,    0.05,    0.05,    0.04,    0.13,    0.00,    0.01,   -0.02,   -0.02,    0.01,    0.04,   -0.06,    0.06,   -0.01,    0.02,   -0.06,    0.00,    0.13,    0.31,   -0.46,    0.79,    4.00,15
224,15,4,10,   15.41,   11.40,    1.05,    0.74,    0.04,    2.36,    0.12,    0.07,    0.03,    0.25,    0.10,    0.06,    0.03,    0.25,    0.03,    0.07,    0.13,    0.25,   -0.00,    0.01,   -0.02,   -0.02,    0.00,    0.08,   -0.20,    0.20,   -0.02,    0.06,   -0.19,    0.00,   -0.08,    0.55,   -1.57,    0.79,    4.00,15
704,37,3,28,  110.75,  106.23,    4.40,    0.96,    0.03,    7.73,    0.37,    0.35,    0.01,    1.13,    0.35,    0.36,    0.01,    1.13,    0.02,    0.05,    0.01,    0.13,    0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.08,   -0.20,    0.20,   -0.02,    0.06,   -0.20,    0.01,    0.02,    0.67,   -1.57,    1.57,    0.00,15
1504,76,3,41,  553.83,  419.82,   45.23,    0.76,    0.04,   55.77,    0.92,    1.17,    0.00,    4.48,    0.57,    0.84,    0.03,    3.13,    0.64,    0.88,    0.00,    3.63,   -0.00,    0.04,   -0.15,   -0.15,    0.00,    0.07,   -0.20,    0.20,   -0.09,    0.07,   -0.21,    0.00,    0.02,    0.55,   -1.57,    1.57,    1.00,15
2777,61,3,45,  523.31,  434.84,   22.99,    0.83,    0.02,   79.24,    1.06,    1.70,    0.00,    6.25,    0.09,    0.18,    0.00,    1.00,    1.05,    1.69,    0.00,    6.25,   -0.00,    0.05,   -0.19,   -0.19,    0.00,    0.05,   -0.14,    0.20,   -0.15,    0.20,   -1.57,    0.01,    0.01,    0.37,   -1.57,    1.57,    6.00,15
368,10,3,5,   10.24,   10.05,    0.00,    0.98,    0.02,   10.53,    0.12,    0.11,    0.04,    0.28,    0.01,    0.04,    0.13,    0.13,    0.11,    0.10,    0.04,    0.25,    0.00,    0.01,   -0.01,   -0.01,    0.00,    0.05,   -0.01,    0.14,   -0.09,    0.07,   -0.20,   -0.00,    0.14,    0.22,    0.00,    0.50,    6.00,15
304,12,3,6,    8.41,    8.06,    0.62,    0.96,    0.05,   11.78,    0.09,    0.07,    0.04,    0.20,    0.01,    0.04,    0.13,    0.13,    0.09,    0.06,    0.04,    0.20,    0.00,    0.01,   -0.01,   -0.01,   -0.00,    0.06,   -0.10,    0.14,   -0.26,    0.45,   -1.57,    0.00,    0.23,    0.61,   -0.56,    1.57,    6.00,15
4461,128,3,90,  424.20,  341.12,    7.16,    0.80,    0.00,   36.28,    0.39,    0.32,    0.00,    1.29,    0.35,    0.32,    0.00,    1.29,    0.09,    0.16,    0.03,    0.75,    0.00,    0.02,   -0.07,   -0.07,    0.00,    0.06,   -0.17,    0.20,   -0.03,    0.05,   -0.20,    0.01,    0.01,    0.48,   -1.57,    1.57,    4.00,15
1441,66,3,45,  146.92,   78.77,   17.84,    0.54,    0.01,   29.00,    0.21,    0.19,    0.01,    0.67,    0.17,    0.16,    0.00,    0.63,    0.10,    0.13,    0.00,    0.38,    0.00,    0.02,   -0.04,   -0.04,    0.00,    0.05,   -0.10,    0.20,   -0.04,    0.05,   -0.20,    0.00,    0.01,    0.57,   -1.57,    1.57,    7.00,15
1845,43,4,34,  260.25,  191.13,    7.47,    0.73,    0.02,    1.61,    0.18,    0.12,    0.01,    0.52,    0.18,    0.12,    0.01,    0.52,    0.01,    0.02,    0.03,    0.09,   -0.00,    0.00,   -0.01,   -0.01,   -0.00,    0.00,   -0.01,    0.01,   -0.00,    0.00,   -0.01,    0.00,    0.00,    0.02,   -0.05,    0.07,    0.00,15
2645,108,3,61,  407.16,  308.48,  117.11,    0.76,    0.00,   69.54,    0.46,    0.35,    0.00,    1.33,    0.35,    0.27,    0.00,    1.00,    0.27,    0.25,    0.00,    1.00,    0.00,    0.03,   -0.06,   -0.06,    0.00,    0.05,   -0.20,    0.20,   -0.08,    0.08,   -0.79,    0.00,    0.00,    0.40,   -1.57,    1.57,    3.00,15
2379,181,3,118,  605.11,  461.65,   15.17,    0.76,    0.18,  164.98,    0.41,    0.36,    0.00,    1.84,    0.20,    0.32,    0.00,    1.38,    0.25,    0.29,    0.01,    1.80,   -0.01,    0.08,   -0.88,   -0.88,   -0.03,    0.23,   -1.57,    0.39,   -0.17,    0.31,   -2.30,    0.04,    0.05,    0.39,   -1.57,    1.57,    1.00,15
1847,32,3,15,   66.92,   58.14,    1.34,    0.87,    0.00,   18.09,    0.25,    0.20,    0.00,    0.79,    0.19,    0.19,    0.01,    0.75,    0.12,    0.11,    0.00,    0.38,    0.00,    0.02,   -0.03,   -0.03,   -0.00,    0.08,   -0.20,    0.22,   -0.06,    0.05,   -0.20,    0.01,    0.06,    0.62,   -1.57,    1.57,    3.00,15
1066,69,3,38,  493.64,  483.11,    9.84,    0.98,    0.02,   61.87,    0.90,    0.98,    0.00,    4.51,    0.57,    0.67,    0.06,    3.25,    0.67,    0.73,    0.00,    3.13,    0.00,    0.05,   -0.17,   -0.17,    0.00,    0.04,   -0.10,    0.12,   -0.13,    0.18,   -1.57,    0.00,    0.04,    0.23,   -0.56,    1.11,    5.00,15
2367,118,3,73,  629.96,  474.30,   44.68,    0.75,    0.17,  101.40,    0.67,    0.60,    0.00,    2.50,    0.32,    0.42,    0.00,    1.38,    0.44,    0.59,    0.00,    2.50,    0.00,    0.13,   -0.80,   -0.80,   -0.02,    0.23,   -1.57,    0.52,   -0.16,    0.34,   -2.37,    0.07,    0.03,    0.32,   -1.57,    1.57,    1.00,15
1162,61,3,33,  290.18,   16.76,  102.19,    0.06,    0.20,   42.01,    0.58,    0.52,    0.01,    1.60,    0.45,    0.45,    0.01,    1.25,    0.32,    0.33,    0.00,    1.38,    0.00,    0.03,   -0.06,   -0.06,    0.00,    0.07,   -0.14,    0.20,   -0.08,    0.05,   -0.20,    0.01,    0.01,    0.46,   -1.57,    1.57,    7.00,15
2248,169,3,119, 1373.77,  508.38,  519.52,    0.37,    0.00,   55.39,    1.10,    1.65,    0.01,   12.04,    0.99,    1.55,    0.03,   12.00,    0.31,    0.68,    0.01,    3.00,    0.07,    1.02,   -4.01,   -4.01,    0.00,    0.05,   -0.20,    0.20,    0.03,    0.93,   -1.34,   11.86,   -0.01,    0.37,   -1.57,    1.57,    7.00,15
936,77,3,53,  262.92,  250.05,   11.16,    0.95,    0.04,   12.64,    0.41,    0.32,    0.01,    1.25,    0.40,    0.32,    0.04,    1.25,    0.03,    0.05,    0.01,    0.13,    0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.06,   -0.20,    0.20,   -0.02,    0.04,   -0.20,    0.01,    0.01,    0.43,   -1.57,    1.57,    3.00,15
868,68,3,45,  592.63,  398.98,    2.71,    0.67,    0.07,   18.88,    1.09,    1.63,    0.01,    5.78,    1.01,    1.53,    0.01,    5.38,    0.36,    0.60,    0.06,    2.13,   -0.00,    0.06,   -0.20,   -0.20,    0.00,    0.06,   -0.20,    0.20,   -0.03,    0.05,   -0.20,    0.01,    0.01,    0.41,   -1.57,    1.57,    7.00,15
1480,105,3,58, 1421.85, 1346.11,   29.39,    0.95,    0.01,   65.80,    1.81,    2.22,    0.01,   12.73,    1.17,    1.59,    0.01,    9.00,    1.27,    1.65,    0.01,    9.00,    0.03,    1.35,   -6.36,   -6.36,   -0.01,    0.11,   -0.89,    0.20,   -0.04,    1.20,   -4.21,   10.84,   -0.00,    0.37,   -1.57,    1.57,    2.00,15
768,27,3,9,  100.00,   97.01,    2.25,    0.97,    0.01,   21.71,    0.48,    0.36,    0.02,    1.12,    0.29,    0.24,    0.13,    0.71,    0.37,    0.29,    0.02,    1.00,   -0.00,    0.02,   -0.05,   -0.05,    0.00,    0.06,   -0.12,    0.13,   -0.09,    0.05,   -0.19,    0.00,    0.04,    0.17,   -0.27,    0.46,    5.00,15
736,114,3,13, 1059.69,  818.67,  245.68,    0.77,    0.04,   45.28,    1.36,    2.00,    0.01,    7.86,    0.98,    1.73,    0.01,    7.86,    0.66,    1.20,    0.01,    4.75,   -1.14,    2.16,   -7.86,   -7.86,   -0.30,    0.57,   -1.57,    0.32,   -1.40,    2.00,   -7.86,    0.31,    0.10,    0.32,   -0.79,    1.57,    7.00,15
1208,100,3,45,  664.41,   35.51,  196.59,    0.05,    0.01,   14.04,    0.83,    1.15,    0.00,    4.25,    0.81,    1.15,    0.00,    4.25,    0.08,    0.15,    0.08,    0.63,   -0.13,    0.35,   -1.88,   -1.88,   -0.07,    0.28,   -1.57,    0.20,   -0.18,    0.39,   -2.07,    0.04,    0.09,    0.29,   -0.08,    1.57,    4.00,15
992,103,3,47,  840.10,   47.13,    0.72,    0.06,    0.02,   11.92,    1.05,    1.19,    0.01,    4.01,    1.04,    1.20,    0.03,    4.00,    0.07,    0.12,    0.01,    0.50,   -0.23,    0.66,   -3.63,   -3.63,   -0.04,    0.18,   -1.57,    0.28,   -0.30,    0.66,   -3.63,    0.05,    0.03,    0.15,   -0.31,    1.11,    3.00,15
1655,133,3,54, 1024.03,   69.43,  155.45,    0.07,    0.00,   43.33,    1.02,    1.40,    0.01,    6.25,    0.89,    1.41,    0.00,    6.25,    0.22,    0.40,    0.00,    3.00,   -0.22,    0.70,   -3.13,   -3.13,   -0.09,    0.36,   -1.57,    0.45,   -0.30,    0.69,   -3.22,    0.34,    0.06,    0.21,   -0.15,    1.57,    4.00,15
4281,95,3,15,  583.61,  513.24,  110.75,    0.88,    0.00,   41.14,    0.81,    1.25,    0.00,    4.65,    0.67,    1.25,    0.00,    4.63,    0.25,    0.35,    0.00,    1.43,   -0.25,    0.68,   -4.25,   -4.25,   -0.28,    0.56,   -1.57,    0.22,   -0.42,    0.76,   -4.25,    0.09,    0.23,    0.43,   -0.21,    1.57,    4.00,15
12816,565,3,184, 2066.51,  646.31,  636.01,    0.31,    0.00,  217.50,    0.51,    1.75,    0.00,   27.98,    0.36,    1.57,    0.00,   26.00,    0.25,    0.82,    0.00,   10.33,   -0.30,    1.77,  -27.98,  -27.98,   -0.23,    0.55,   -1.57,    0.26,   -0.43,    1.74,  -28.26,    2.37,    0.24,    0.56,   -1.57,    1.57,    0.00,15
