elapsedTime, numEvents, actionType, numCriticalPoints,traveledDistance, endToEndLine, largestDeviation, efficiency, a_beg_time, sum_of_angles,avgv,  sdv,  minv, maxv,avgvx, sdvx, minvx, maxvx,avgvy, sdvy, minvy, maxvy,avga,  sda,  mina, maxa,avg_omega, sd_omega, min_omega, max_omega,avg_jerk, sd_jerk, min_jerk, max_jerk,avg_curvature, sd_curvature, min_curvature, max_curvature,direction,userid
4676,93,3,51,  286.60,  212.72,   73.08,    0.74,    0.14,   95.63,    0.38,    0.55,    0.00,    3.14,    0.16,    0.49,    0.00,    3.10,    0.27,    0.33,    0.01,    2.40,    0.01,    0.07,   -0.23,   -0.23,   -0.00,    0.11,   -0.39,    0.31,   -0.13,    0.13,   -0.53,    0.04,    0.18,    0.57,   -1.57,    1.57,    1.00,10
2953,147,4,75,  872.94,  545.23,  231.50,    0.62,    0.02,   91.23,    0.73,    1.05,    0.00,    5.75,    0.31,    0.34,    0.00,    1.50,    0.52,    1.07,    0.00,    5.75,   -0.00,    0.16,   -0.62,   -0.62,    0.00,    0.08,   -0.39,    0.39,   -0.07,    0.10,   -0.43,    0.04,    0.08,    0.55,   -1.57,    1.57,    3.00,10
1087,109,3,58, 1198.75,  138.77,  559.89,    0.12,    0.02,   93.09,    1.28,    1.44,    0.01,    9.15,    0.84,    1.16,    0.09,    7.60,    0.88,    0.93,    0.01,    5.10,   -0.04,    0.23,   -1.49,   -1.49,    0.00,    0.07,   -0.25,    0.26,   -0.13,    0.10,   -0.53,    0.00,    0.05,    0.31,   -1.06,    1.57,    7.00,10
8612,62,3,33,  698.29,  556.20,   64.30,    0.80,    0.00,   31.71,    3.48,   21.92,    0.00,  173.22,    2.23,   13.41,    0.02,  106.00,    2.51,   17.37,    0.00,  137.00,    1.27,   11.18,   -9.49,   -9.49,   -0.01,    0.08,   -0.39,    0.13,    0.63,    5.51,   -0.61,   42.91,    0.03,    0.20,   -0.46,    0.79,    4.00,10
2997,265,3,200, 1650.21, 1245.90,  118.44,    0.75,    0.00,   34.22,    0.79,    1.44,    0.01,   10.88,    0.75,    1.30,    0.01,    9.67,    0.20,    0.64,    0.08,    5.00,    0.01,    0.12,   -0.53,   -0.53,    0.00,    0.03,   -0.20,    0.26,   -0.01,    0.04,   -0.27,    0.09,    0.00,    0.14,   -0.79,    0.79,    3.00,10
1241,115,3,65,  328.63,  187.11,    1.34,    0.57,    0.00,   64.83,    0.34,    0.37,    0.02,    1.92,    0.19,    0.18,    0.03,    1.00,    0.22,    0.37,    0.02,    1.89,    0.00,    0.05,   -0.17,   -0.17,   -0.00,    0.09,   -0.26,    0.39,   -0.07,    0.09,   -0.39,    0.02,   -0.00,    0.56,   -1.57,    1.57,    6.00,10
1094,74,3,36,  178.21,  142.23,   41.81,    0.80,    0.04,   37.85,    0.31,    0.23,    0.05,    0.94,    0.25,    0.20,    0.05,    0.80,    0.15,    0.16,    0.08,    0.75,    0.01,    0.04,   -0.08,   -0.08,    0.00,    0.09,   -0.39,    0.26,   -0.07,    0.08,   -0.40,    0.03,    0.03,    0.50,   -1.57,    1.57,    7.00,10
1958,115,3,57,  968.82,  658.32,  228.81,    0.68,    0.01,  102.22,    1.08,    1.18,    0.00,    4.64,    0.55,    0.88,    0.00,    4.33,    0.79,    0.93,    0.00,    4.00,    0.02,    0.13,   -0.25,   -0.25,   -0.00,    0.10,   -0.26,    0.39,   -0.12,    0.10,   -0.40,    0.02,    0.08,    0.53,   -1.57,    1.57,    1.00,10
530,29,3,14,  160.87,  157.62,    0.53,    0.98,    0.11,   13.26,    0.76,    0.75,    0.05,    3.13,    0.64,    0.65,    0.05,    2.75,    0.39,    0.41,    0.08,    1.50,    0.03,    0.15,   -0.22,   -0.22,   -0.01,    0.06,   -0.26,    0.08,   -0.05,    0.05,   -0.14,    0.03,   -0.04,    0.37,   -1.57,    0.79,    7.00,10
192,11,3,5,   35.14,   34.71,    0.00,    0.99,    0.07,    6.80,    0.48,    0.49,    0.14,    1.77,    0.32,    0.35,    0.10,    1.25,    0.35,    0.34,    0.10,    1.25,    0.02,    0.13,   -0.13,   -0.13,   -0.02,    0.06,   -0.12,    0.12,   -0.07,    0.07,   -0.16,    0.09,    0.04,    0.14,   -0.09,    0.39,    5.00,10
958,78,4,39, 1000.95,  831.85,  163.13,    0.83,    0.01,   67.86,    1.48,    1.72,    0.01,    7.69,    0.61,    0.78,    0.00,    3.40,    1.24,    1.62,    0.00,    7.10,   -0.03,    0.25,   -1.03,   -1.03,    0.00,    0.05,   -0.11,    0.20,   -0.12,    0.11,   -0.61,    0.00,   -0.00,    0.35,   -1.57,    1.57,    1.00,10
342,12,3,5,   24.82,   24.33,    1.48,    0.98,    0.49,    1.59,    0.24,    0.23,    0.01,    0.71,    0.23,    0.23,    0.01,    0.70,    0.04,    0.06,    0.09,    0.17,   -0.00,    0.04,   -0.12,   -0.12,    0.01,    0.05,   -0.05,    0.13,   -0.01,    0.03,   -0.08,    0.01,    0.08,    0.20,   -0.12,    0.56,    4.00,10
1908,153,3,87,  954.16,  454.71,   16.74,    0.48,    0.07,  162.66,    0.74,    0.96,    0.01,    5.06,    0.34,    0.56,    0.01,    3.50,    0.62,    0.81,    0.01,    4.78,   -0.02,    0.15,   -0.60,   -0.60,    0.00,    0.07,   -0.39,    0.39,   -0.15,    0.11,   -0.41,    0.03,    0.08,    0.32,   -0.79,    1.57,    5.00,10
1356,135,3,75,  755.53,  293.08,  136.14,    0.39,    0.00,   95.19,    0.66,    0.72,    0.02,    3.76,    0.47,    0.71,    0.02,    3.60,    0.34,    0.33,    0.02,    1.90,   -0.02,    0.12,   -0.63,   -0.63,    0.00,    0.07,   -0.39,    0.28,   -0.10,    0.11,   -0.62,    0.03,    0.01,    0.31,   -1.57,    0.79,    0.00,10
2344,202,3,112, 1167.27,  876.04,   55.92,    0.75,    0.00,  129.24,    0.69,    0.89,    0.00,    5.98,    0.56,    0.88,    0.02,    5.70,    0.28,    0.30,    0.00,    1.80,   -0.01,    0.13,   -0.82,   -0.82,    0.00,    0.09,   -0.39,    0.39,   -0.09,    0.09,   -0.43,    0.03,    0.07,    0.45,   -1.57,    1.57,    3.00,10
1064,104,3,60,  658.21,  160.13,  162.32,    0.24,    0.03,   88.11,    0.75,    0.66,    0.10,    3.81,    0.48,    0.68,    0.10,    3.80,    0.41,    0.37,    0.10,    1.40,   -0.02,    0.10,   -0.51,   -0.51,   -0.00,    0.06,   -0.39,    0.16,   -0.12,    0.11,   -0.42,    0.02,    0.02,    0.20,   -0.56,    1.57,    0.00,10
3208,209,4,109, 1926.16,  478.63,   44.51,    0.25,    0.01,   69.27,    1.06,    1.25,    0.00,    6.66,    0.97,    1.21,    0.02,    6.60,    0.26,    0.44,    0.00,    3.30,   -0.03,    0.19,   -0.91,   -0.91,   -0.00,    0.06,   -0.26,    0.28,   -0.05,    0.08,   -0.39,    0.04,    0.04,    0.35,   -1.57,    1.57,    7.00,10
590,65,3,50,  733.11,  675.55,   89.59,    0.92,    0.07,   55.62,    1.34,    1.73,    0.09,    7.80,    0.29,    0.39,    0.06,    1.70,    1.20,    1.76,    0.09,    7.80,   -0.04,    0.24,   -1.04,   -1.04,   -0.01,    0.09,   -0.33,    0.39,   -0.14,    0.16,   -0.66,    0.03,    0.02,    0.47,   -1.25,    1.57,    2.00,10
942,56,3,31,  256.15,  203.21,    0.00,    0.79,    0.00,   39.16,    0.57,    0.44,    0.00,    1.60,    0.37,    0.41,    0.00,    1.60,    0.31,    0.35,    0.10,    1.30,   -0.01,    0.07,   -0.20,   -0.20,    0.00,    0.07,   -0.26,    0.20,   -0.10,    0.10,   -0.37,    0.04,    0.04,    0.27,   -0.46,    1.57,    3.00,10
5806,247,3,133, 2068.75,  435.30,  451.09,    0.21,    0.00,  105.30,    0.33,    0.34,    0.01,    3.34,    0.26,    0.28,    0.00,    1.50,    0.12,    0.26,    0.01,    3.34,    0.00,    0.06,   -0.30,   -0.30,   -0.00,    0.09,   -0.26,    0.39,   -0.05,    0.08,   -0.39,    0.08,    0.03,    0.53,   -1.57,    1.57,    3.00,10
2128,160,4,88,  447.29,  335.41,   64.70,    0.75,    0.01,   91.03,    0.36,    0.36,    0.00,    1.68,    0.27,    0.31,    0.00,    1.50,    0.21,    0.23,    0.04,    1.00,    0.01,    0.06,   -0.15,   -0.15,   -0.00,    0.08,   -0.39,    0.39,   -0.08,    0.08,   -0.40,    0.05,    0.09,    0.44,   -1.11,    1.57,    1.00,10
2536,199,3,113, 4260.81,  771.30,   88.49,    0.18,    0.01,   86.95,    2.50,   11.86,    0.03,  139.25,    1.18,    1.81,    0.05,   10.00,    1.65,   11.81,    0.03,  139.25,    0.13,    1.39,   -1.29,   -1.29,    0.00,    0.06,   -0.26,    0.28,   -0.03,    0.29,   -0.41,    2.90,    0.01,    0.28,   -1.57,    1.57,    0.00,10
2758,153,3,73,  951.70,  553.01,  338.29,    0.58,    0.00,  115.08,    0.79,    0.65,    0.01,    2.92,    0.55,    0.57,    0.01,    2.50,    0.48,    0.44,    0.10,    2.00,    0.00,    0.13,   -0.51,   -0.51,   -0.00,    0.06,   -0.20,    0.18,   -0.11,    0.09,   -0.41,    0.02,    0.02,    0.23,   -0.79,    1.57,    1.00,10
2724,257,3,171, 1714.30,  526.93,   44.24,    0.31,    0.00,  335.60,    0.85,    0.97,    0.00,    6.00,    0.08,    0.13,    0.00,    0.75,    0.83,    0.97,    0.01,    6.00,    0.01,    0.16,   -0.85,   -0.85,   -0.00,    0.07,   -0.39,    0.39,   -0.18,    0.11,   -0.61,    0.05,    0.04,    0.32,   -1.11,    1.57,    5.00,10
424,35,3,17,  108.34,  104.65,    4.24,    0.97,    0.01,   24.25,    0.43,    0.36,    0.10,    1.77,    0.30,    0.26,    0.08,    1.25,    0.29,    0.28,    0.08,    1.25,   -0.00,    0.06,   -0.15,   -0.15,   -0.00,    0.11,   -0.39,    0.26,   -0.10,    0.09,   -0.35,    0.02,    0.05,    0.45,   -0.79,    1.57,    3.00,10
2463,95,4,62,  880.00,  576.19,  172.41,    0.65,    0.65,   83.74,    1.19,    1.92,    0.00,    9.92,    0.49,    0.77,    0.08,    3.70,    0.99,    1.82,    0.00,    9.20,    0.02,    0.18,   -0.51,   -0.51,    0.00,    0.08,   -0.28,    0.26,   -0.11,    0.10,   -0.40,    0.08,    0.03,    0.42,   -1.57,    1.57,    1.00,10
12731,370,3,212, 4900.62,  246.73,  125.57,    0.05,    0.01,  446.23,    0.86,    2.92,    0.00,   52.00,    0.17,    0.34,    0.00,    2.00,    0.81,    2.91,    0.00,   52.00,    0.03,    0.42,   -1.36,   -1.36,   -0.00,    0.10,   -0.39,    0.39,   -0.16,    0.12,   -0.55,    0.90,    0.11,    0.44,   -1.57,    1.57,    5.00,10
2195,218,3,122,  902.23,  698.86,  116.57,    0.77,    0.00,  163.06,    0.53,    0.50,    0.01,    2.61,    0.33,    0.42,    0.01,    2.50,    0.34,    0.36,    0.03,    2.00,    0.00,    0.09,   -0.29,   -0.29,   -0.00,    0.09,   -0.39,    0.39,   -0.10,    0.10,   -0.42,    0.04,    0.06,    0.37,   -1.57,    1.57,    7.00,10
1001,98,3,53, 1319.26, 1064.60,  111.21,    0.81,    0.02,   51.73,    1.72,    2.13,    0.01,    9.62,    1.30,    1.83,    0.07,    8.50,    0.96,    1.24,    0.01,    5.75,    0.01,    0.35,   -1.06,   -1.06,   -0.01,    0.07,   -0.52,    0.16,   -0.07,    0.10,   -0.37,    0.28,    0.03,    0.16,   -0.56,    0.61,    3.00,10
369,17,3,4,   18.84,   17.00,    1.71,    0.90,    0.04,   11.39,    0.14,    0.15,    0.07,    0.47,    0.06,    0.09,    0.07,    0.33,    0.11,    0.14,    0.09,    0.44,    0.00,    0.03,   -0.08,   -0.08,   -0.00,    0.12,   -0.22,    0.18,   -0.07,    0.08,   -0.27,    0.01,    0.38,    0.87,   -1.11,    1.57,    5.00,10
272,18,3,8,   17.48,   15.81,    0.63,    0.90,    0.07,    3.61,    0.13,    0.13,    0.06,    0.56,    0.10,    0.12,    0.06,    0.50,    0.05,    0.09,    0.10,    0.25,    0.01,    0.03,   -0.05,   -0.05,    0.02,    0.11,   -0.10,    0.39,   -0.02,    0.04,   -0.16,    0.02,   -0.05,    0.70,   -1.57,    1.57,    3.00,10
848,66,4,28,   87.84,   81.34,    4.24,    0.93,    0.05,   17.88,    0.16,    0.13,    0.01,    0.45,    0.14,    0.11,    0.01,    0.40,    0.05,    0.08,    0.05,    0.33,    0.00,    0.03,   -0.09,   -0.09,   -0.01,    0.09,   -0.28,    0.20,   -0.03,    0.04,   -0.17,    0.02,    0.04,    0.54,   -1.57,    1.57,    7.00,10
1124,70,4,31,  561.55,  413.77,   45.17,    0.74,    0.01,   40.33,    1.04,    1.66,    0.01,    9.15,    0.62,    0.92,    0.04,    5.25,    0.80,    1.41,    0.01,    7.50,    0.01,    0.25,   -0.67,   -0.67,    0.00,    0.08,   -0.26,    0.39,   -0.07,    0.10,   -0.39,    0.13,    0.04,    0.50,   -1.57,    1.57,    6.00,10
1347,69,4,32,  352.22,  336.81,   18.42,    0.96,    0.00,   37.61,    0.65,    1.15,    0.01,    5.34,    0.37,    0.68,    0.05,    3.33,    0.50,    0.94,    0.01,    4.33,   -0.00,    0.14,   -0.88,   -0.88,    0.00,    0.08,   -0.22,    0.39,   -0.07,    0.09,   -0.46,    0.01,    0.07,    0.46,   -1.57,    1.57,    2.00,10
1987,39,4,20,   35.24,   17.46,    7.79,    0.50,    0.01,   21.21,    0.11,    0.10,    0.00,    0.35,    0.05,    0.08,    0.00,    0.33,    0.07,    0.09,    0.05,    0.30,    0.01,    0.03,   -0.02,   -0.02,    0.02,    0.11,   -0.16,    0.39,   -0.06,    0.10,   -0.38,    0.02,    0.19,    0.48,   -0.79,    1.57,    7.00,10
1306,125,4,69, 1242.25,  407.07,    4.70,    0.33,    0.01,  109.72,    1.30,    1.65,    0.01,    8.85,    0.74,    0.99,    0.04,    6.50,    1.02,    1.36,    0.01,    7.25,    0.02,    0.29,   -0.89,   -0.89,    0.00,    0.07,   -0.28,    0.39,   -0.11,    0.10,   -0.41,    0.19,    0.04,    0.23,   -0.56,    1.57,    6.00,10
428,42,3,31,  159.55,  132.77,   39.31,    0.83,    0.01,   25.09,    0.49,    0.30,    0.10,    1.27,    0.31,    0.25,    0.10,    1.00,    0.26,    0.32,    0.10,    1.17,    0.00,    0.07,   -0.19,   -0.19,   -0.01,    0.06,   -0.08,    0.26,   -0.09,    0.11,   -0.37,    0.01,    0.02,    0.24,   -0.56,    1.03,    7.00,10
15857,715,4,475, 5240.54,  525.92,  245.35,    0.10,    0.00,  507.08,    4.23,   24.08,    0.00,  410.02,    2.08,   10.13,    0.00,  154.00,    2.98,   21.95,    0.00,  380.00,    1.12,   21.76, -333.99, -333.99,   -0.00,    0.15,   -1.31,    1.57,    0.55,   21.75, -335.21,  309.71,    0.01,    0.40,   -1.57,    1.57,    7.00,11
5921,164,3,89, 4224.70, 1086.28,  410.67,    0.26,    0.02,   87.22,   10.48,   39.11,    0.00,  360.46,    6.01,   21.48,    0.03,  172.00,    6.74,   33.11,    0.00,  358.00,    3.31,   30.07, -132.41, -132.41,    0.01,    0.21,   -1.56,    1.57,    3.66,   29.37, -133.06,  286.17,    0.05,    0.40,   -1.57,    1.57,    3.00,11
278,12,4,2,    6.41,    5.00,    0.80,    0.78,    0.07,    5.50,    0.05,    0.06,    0.01,    0.18,    0.02,    0.05,    0.01,    0.13,    0.04,    0.05,    0.07,    0.13,   -0.00,    0.01,   -0.02,   -0.02,   -0.01,    0.12,   -0.20,    0.20,   -0.05,    0.08,   -0.20,    0.00,    0.62,    1.15,   -1.57,    1.57,    6.00,11
5268,31,3,19,  232.03,  207.45,   17.05,    0.89,    0.01,   33.97,    4.63,   10.13,    0.00,   38.95,    3.33,    7.70,    0.13,   28.00,    3.08,    6.65,    0.00,   29.00,    2.25,    8.26,   -8.37,   -8.37,   -0.07,    0.32,   -1.57,    0.11,    1.89,    8.12,   -9.27,   30.77,    0.12,    0.42,   -0.28,    1.57,    7.00,11
1134,35,4,18, 1511.26,  806.80,  359.85,    0.53,    0.00,   35.91,   26.53,  118.57,    0.01,  683.81,   21.94,  104.20,    0.06,  609.00,   14.07,   56.79,    0.01,  311.00,   25.71,  120.49,  -11.85,  -11.85,    0.01,    0.23,   -0.28,    1.11,   26.07,  120.18,   -0.80,  682.56,    0.06,    0.21,   -0.11,    0.79,    7.00,11
1050,92,4,63,  760.72,   37.16,    8.15,    0.05,    0.06,   28.71,    1.08,    1.16,    0.01,    5.43,    1.00,    1.11,    0.01,    5.33,    0.31,    0.39,    0.06,    1.43,    0.00,    0.06,   -0.24,   -0.24,   -0.00,    0.06,   -0.22,    0.31,   -0.04,    0.04,   -0.19,    0.01,    0.04,    0.41,   -1.57,    1.57,    3.00,11
2471,189,4,124, 1521.83,  563.69,   79.03,    0.37,    0.03,   39.58,    1.43,    5.47,    0.01,   68.41,    1.39,    5.29,    0.01,   66.00,    0.26,    1.41,    0.00,   18.00,    0.14,    5.63,  -37.60,  -37.60,   -0.01,    0.12,   -1.57,    0.22,    0.12,    5.60,  -37.94,   66.55,    0.01,    0.32,   -1.57,    1.57,    3.00,11
7033,245,3,150, 5047.21,  482.76,  514.31,    0.10,    0.01,  156.91,    4.73,   17.09,    0.00,  163.77,    1.99,    8.23,    0.00,  100.00,    3.79,   15.11,    0.01,  144.00,    1.62,   16.17,  -59.64,  -59.64,   -0.01,    0.13,   -1.57,    0.57,    1.59,   16.06,  -61.11,  161.90,    0.00,    0.34,   -1.57,    1.57,    1.00,11
2011,143,4,90, 1109.19,  881.92,  272.90,    0.80,    0.02,  122.40,    1.33,    3.54,    0.00,   34.93,    0.75,    1.85,    0.01,   16.00,    1.05,    3.04,    0.00,   32.00,    0.37,    3.02,   -2.03,   -2.03,   -0.00,    0.05,   -0.20,    0.26,    0.26,    2.88,   -1.65,   29.90,    0.01,    0.40,   -1.57,    1.57,    5.00,11
432,39,4,25,   92.02,   88.14,    0.94,    0.96,    0.05,    6.48,    0.32,    0.24,    0.01,    1.00,    0.30,    0.25,    0.01,    1.00,    0.04,    0.07,    0.09,    0.25,    0.00,    0.03,   -0.05,   -0.05,    0.01,    0.07,   -0.14,    0.26,   -0.01,    0.03,   -0.11,    0.03,    0.04,    0.47,   -1.57,    1.57,    7.00,11
949,58,4,37,  403.25,  340.20,   61.57,    0.84,    0.02,   43.30,    0.92,    1.06,    0.00,    4.63,    0.62,    0.87,    0.10,    4.00,    0.57,    0.70,    0.00,    2.43,    0.00,    0.06,   -0.26,   -0.26,    0.00,    0.04,   -0.06,    0.22,   -0.08,    0.08,   -0.26,    0.04,    0.05,    0.31,   -0.23,    1.57,    3.00,11
686,55,4,35,  118.31,  110.65,    6.58,    0.94,    0.05,   73.72,    0.28,    0.16,    0.01,    0.80,    0.05,    0.06,    0.11,    0.22,    0.27,    0.16,    0.01,    0.80,    0.00,    0.01,   -0.03,   -0.03,    0.00,    0.05,   -0.10,    0.20,   -0.16,    0.06,   -0.26,    0.00,    0.06,    0.36,   -0.56,    1.57,    5.00,11
957,46,4,26,  262.99,  255.15,   12.01,    0.97,    0.04,   52.03,    0.74,    0.92,    0.00,    3.16,    0.17,    0.19,    0.02,    0.75,    0.70,    0.91,    0.00,    3.14,    0.00,    0.06,   -0.13,   -0.13,   -0.00,    0.07,   -0.20,    0.20,   -0.13,    0.07,   -0.26,    0.03,    0.08,    0.63,   -1.57,    1.57,    1.00,11
730,47,4,31,  756.37,  700.52,    0.00,    0.93,    0.02,   32.26,    2.25,    5.12,    0.02,   33.53,    2.04,    4.93,    0.05,   32.00,    0.74,    1.51,    0.02,   10.00,    0.74,    4.88,   -0.46,   -0.46,   -0.00,    0.06,   -0.26,    0.16,    0.65,    4.85,   -0.26,   32.83,    0.08,    0.47,   -1.57,    1.57,    7.00,11
8956,184,4,120, 2059.14,  780.94,  224.04,    0.38,    0.00,   86.01,    3.04,   11.19,    0.00,  118.93,    2.61,   10.30,    0.00,  112.00,    1.21,    4.49,    0.00,   40.00,    1.24,   10.52,  -24.14,  -24.14,   -0.00,    0.17,   -1.11,    1.57,    1.23,   10.46,  -25.29,  118.23,    0.01,    0.37,   -1.57,    1.57,    3.00,11
609,31,4,13,  528.50,  519.06,   10.60,    0.98,    0.04,   14.55,    2.30,    2.18,    0.00,    6.96,    2.20,    2.12,    0.04,    6.67,    0.62,    0.60,    0.00,    2.00,    0.01,    0.12,   -0.19,   -0.19,   -0.00,    0.06,   -0.20,    0.20,   -0.05,    0.06,   -0.20,    0.02,    0.11,    0.59,   -1.57,    1.57,    3.00,11
746,33,4,16,   74.86,   68.25,    0.78,    0.91,    0.03,   19.67,    0.28,    0.31,    0.01,    1.06,    0.21,    0.25,    0.01,    0.75,    0.17,    0.21,    0.01,    0.75,    0.00,    0.02,   -0.05,   -0.05,   -0.01,    0.07,   -0.22,    0.12,   -0.07,    0.06,   -0.20,    0.00,    0.14,    0.59,   -0.79,    1.57,    4.00,11
2152,184,4,122, 1600.02,  380.03,    2.01,    0.24,    0.00,  165.17,    3.40,   15.22,    0.01,  160.42,    2.12,   10.92,    0.01,  127.00,    2.40,   10.66,    0.01,   98.00,    0.75,   11.05,  -84.00,  -84.00,   -0.00,    0.10,   -0.59,    0.79,    0.64,   10.99,  -84.62,   99.74,    0.03,    0.39,   -1.57,    1.57,    7.00,11
2494,187,4,116, 1144.45,  637.58,    0.00,    0.56,    0.01,   89.56,    0.80,    1.03,    0.00,    6.60,    0.74,    1.04,    0.01,    6.60,    0.19,    0.16,    0.00,    1.20,    0.00,    0.08,   -0.23,   -0.23,   -0.00,    0.05,   -0.20,    0.26,   -0.05,    0.06,   -0.26,    0.17,    0.01,    0.39,   -1.57,    1.57,    7.00,11
2079,138,4,79,  965.72,  286.01,   81.44,    0.30,    0.03,  103.40,    0.90,    1.03,    0.00,    4.06,    0.77,    1.03,    0.00,    4.00,    0.33,    0.32,    0.00,    2.00,    0.00,    0.06,   -0.21,   -0.21,    0.00,    0.06,   -0.20,    0.20,   -0.08,    0.06,   -0.20,    0.05,    0.06,    0.34,   -0.79,    1.57,    3.00,11
6172,249,4,154,  902.65,  453.10,    0.87,    0.50,    0.16,  200.83,    0.46,    0.43,    0.00,    2.14,    0.32,    0.40,    0.00,    2.14,    0.25,    0.25,    0.00,    1.50,    0.00,    0.03,   -0.09,   -0.09,   -0.00,    0.06,   -0.22,    0.26,   -0.09,    0.07,   -0.26,    0.02,    0.04,    0.49,   -1.57,    1.57,    0.00,11
11048,184,4,100, 1497.19,  660.14,  236.15,    0.44,    0.00,  138.51,    1.05,    1.18,    0.01,    5.70,    0.71,    1.07,    0.01,    5.50,    0.63,    0.67,    0.01,    3.00,    0.00,    0.07,   -0.26,   -0.26,    0.00,    0.05,   -0.20,    0.22,   -0.09,    0.07,   -0.22,    0.02,    0.02,    0.40,   -1.57,    1.57,    4.00,11
2933,87,1,52,  209.16,   67.48,    2.93,    0.32,    0.02,   80.80,    0.30,    0.31,    0.01,    1.18,    0.13,    0.23,    0.01,    0.88,    0.24,    0.24,    0.01,    0.83,    0.00,    0.02,   -0.06,   -0.06,    0.00,    0.04,   -0.13,    0.20,   -0.11,    0.08,   -0.26,    0.01,    0.08,    0.53,   -1.57,    1.57,    0.00,11
1367,108,3,73,  311.65,   44.94,    0.00,    0.14,    0.01,   55.35,    0.38,    0.26,    0.01,    1.50,    0.32,    0.25,    0.02,    1.50,    0.16,    0.13,    0.01,    0.71,    0.01,    0.06,   -0.16,   -0.16,   -0.00,    0.04,   -0.16,    0.20,   -0.06,    0.06,   -0.22,    0.30,    0.03,    0.37,   -1.57,    1.57,    7.00,11
908,72,4,43,  159.80,   51.62,   55.46,    0.32,    0.02,   54.82,    0.28,    0.16,    0.01,    0.83,    0.18,    0.17,    0.01,    0.83,    0.18,    0.13,    0.05,    0.50,    0.00,    0.02,   -0.03,   -0.03,    0.00,    0.05,   -0.20,    0.17,   -0.09,    0.07,   -0.26,    0.00,   -0.00,    0.40,   -1.57,    1.57,    3.00,11
2879,247,4,155, 3846.45,   54.41,  763.74,    0.01,    0.01,  142.76,    4.00,   44.44,    0.01,  690.00,    0.44,    0.76,    0.01,    4.83,    3.68,   44.46,    0.01,  690.00,    2.42,   44.34,  -84.47,  -84.47,    0.00,    0.09,   -0.26,    1.11,    2.68,   43.94,  -12.13,  688.94,    0.01,    0.43,   -1.57,    1.57,    4.00,11
259,16,4,6,   16.54,   13.60,    0.59,    0.82,    0.14,   11.64,    0.13,    0.11,    0.02,    0.35,    0.07,    0.08,    0.08,    0.25,    0.10,    0.10,    0.02,    0.25,    0.00,    0.01,   -0.01,   -0.01,    0.02,    0.10,   -0.16,    0.31,   -0.07,    0.07,   -0.20,    0.00,    0.22,    0.85,   -1.57,    1.57,    2.00,11
727,45,4,26,  201.32,  183.87,   20.19,    0.91,    0.11,   40.95,    0.59,    0.54,    0.01,    2.24,    0.39,    0.46,    0.08,    1.67,    0.39,    0.34,    0.01,    1.50,    0.00,    0.04,   -0.09,   -0.09,    0.01,    0.06,   -0.13,    0.22,   -0.10,    0.07,   -0.26,    0.00,    0.06,    0.53,   -1.57,    1.57,    1.00,11
940,74,4,49,  178.80,   71.57,   62.50,    0.40,    0.02,   32.08,    0.30,    0.24,    0.02,    1.17,    0.25,    0.21,    0.01,    1.17,    0.13,    0.15,    0.01,    0.63,    0.00,    0.02,   -0.05,   -0.05,   -0.00,    0.05,   -0.14,    0.12,   -0.05,    0.05,   -0.20,    0.01,    0.00,    0.43,   -1.57,    1.57,    5.00,11
518,34,4,18,  104.19,   99.96,    0.82,    0.96,    0.11,   37.72,    0.40,    0.32,    0.01,    1.12,    0.13,    0.13,    0.04,    0.50,    0.36,    0.31,    0.01,    1.00,    0.00,    0.02,   -0.05,   -0.05,   -0.01,    0.06,   -0.17,    0.13,   -0.13,    0.06,   -0.24,    0.01,    0.06,    0.31,   -0.56,    0.79,    1.00,11
1095,66,4,35,  109.92,   84.20,    0.13,    0.77,    0.07,   54.49,    0.20,    0.20,    0.01,    0.88,    0.10,    0.11,    0.01,    0.38,    0.14,    0.19,    0.01,    0.88,    0.00,    0.01,   -0.05,   -0.05,   -0.00,    0.10,   -0.26,    0.22,   -0.09,    0.07,   -0.26,    0.00,    0.13,    0.83,   -1.57,    1.57,    5.00,11
436,46,3,24,  229.22,  226.90,    0.00,    0.99,    0.08,   44.60,    0.66,    0.33,    0.25,    1.35,    0.31,    0.17,    0.11,    0.75,    0.57,    0.30,    0.22,    1.13,    0.00,    0.03,   -0.07,   -0.07,    0.00,    0.03,   -0.07,    0.12,   -0.13,    0.04,   -0.22,    0.00,    0.01,    0.10,   -0.21,    0.50,    1.00,11
2948,128,4,83,  816.58,  421.17,  229.34,    0.52,    0.04,   92.66,    1.55,    3.34,    0.00,   24.17,    0.59,    1.28,    0.01,   10.00,    1.23,    3.17,    0.00,   22.00,    0.16,    2.83,  -18.78,  -18.78,    0.00,    0.06,   -0.22,    0.38,   -0.02,    2.77,  -20.00,   22.11,    0.03,    0.37,   -1.57,    1.57,    7.00,11
1365,73,3,39, 1131.25, 1056.08,  130.76,    0.93,    0.01,   57.27,   10.64,   20.71,    0.01,   99.96,    6.25,   12.48,    0.01,   64.00,    8.10,   16.78,    0.01,   94.00,    2.56,   18.90,  -85.09,  -85.09,   -0.02,    0.14,   -0.79,    0.46,    2.33,   18.72,  -86.48,   98.20,    0.03,    0.35,   -0.79,    1.57,    2.00,11
