type_of_action,traveled_distance_pixel,elapsed_time,direction_of_movement,straightness,num_points,sum_of_angles,mean_curv,sd_curv,max_curv,min_curv,mean_omega,sd_omega,max_omega,min_omega,largest_deviation,dist_end_to_end_line,num_critical_points,mean_vx,sd_vx,max_vx,min_vx,mean_vy,sd_vy,max_vy,min_vy,mean_v,sd_v,max_v,min_v,mean_a,sd_a,max_a,min_a,mean_jerk,sd_jerk,max_jerk,min_jerk,a_beg_time,userid
3,409.3147056,0.967,6,0.953513442,19,-17.05299281,0.044428552,0.215932873,0.785398163,-0.327848368,-0.26930745,7.994068981,18.19506316,-20.35004003,239.6338651,390.2870738,5,75.54104831,149.2567357,420,-100,-379.9713459,527.5884463,0,-1680,405.6993795,533.3928246,1706.575518,0,596.4349667,8294.015846,20403.74309,-15098.79682,17887.91801,265755.9394,636261.1806,-424509.2412,0.05,23
3,429.7621316,1.592,2,0.938406221,31,41.05229437,-0.043063371,0.280870662,0.495131959,-1.308996939,4.119753589,32.57872647,157.0796327,-78.53981634,286.6016568,403.2914579,15,-61.72437409,130.194618,80,-460,220.2773174,328.0359396,1180,-166.6666667,252.7594202,335.0112406,1266.491216,0,981.5310246,6502.145914,26111.11112,-14045.85309,147498.0416,805642.2708,4368518.52,-262479.8749,0.05,23
3,370.276774,0.874,6,0.86285432,19,9.008009145,0.064762184,0.798224142,2.909768849,-0.785398163,-6.793006933,43.93901787,98.63623217,-157.0796327,160.6958288,319.4949139,3,125.7868216,386.5968332,1600,-135.1351351,-415.8339722,733.2755317,81.08108108,-2500,484.3381468,797.6297398,2968.164416,0,11356.80049,60283.51787,251325.2947,-22396.276,1119327.69,6159915.887,25268770.88,-5474431.414,0.05,23
3,441.5964806,1.95,2,0.98562166,37,55.88964042,0.099300498,0.335503982,1.570796327,-0.160875277,-3.789416109,28.91385449,40.68887872,-157.0796327,279.8962066,435.2470563,7,-63.74048734,72.11866096,0,-240,226.1119501,233.123223,1000,-4,239.2003543,239.5987526,1000,0,3873.555485,26459.64458,156666.6667,-18735.08894,638499.5046,4422100.893,26211111.12,-3508035.113,0.05,23
3,277.250807,1.872,7,0.89456239,37,29.2762132,0.395452798,1.074884844,3.141592654,-1.19028995,0.861873775,13.43806995,62.83185307,-23.80579899,365.5075325,248.0181445,10,132.2450644,260.6298029,860,-40,-4.871481651,46.70548009,101.6949153,-200,144.222536,258.1453025,862.0904825,0,670.6562417,5839.951062,27978.02358,-10370.32961,62832.05623,507084.5801,2884047.773,-766967.0638,0.05,23
3,560.1694683,1.7,5,0.953787607,32,-46.76663345,-0.014395643,0.410157238,1.165904541,-1.570796327,-1.166289915,14.45032124,23.31809081,-53.94346887,209.516424,534.2826967,8,-173.4317697,198.3293941,95.23809524,-680,-242.3546165,317.58522,47.61904762,-980,315.8225003,358.5530335,1192.811804,0,280.3055714,4265.068426,18771.49032,-6217.244114,9181.303323,122236.7934,396443.5277,-374521.342,0.05,23
3,761.8335254,2.075,1,0.190325769,38,36.7184438,0.210032076,1.139631623,5.355890089,-2.582993338,-3.929414429,43.2883715,117.5658704,-157.0796327,264.3373208,144.9965517,15,24.09025703,409.7533541,1480,-800,71.94322245,542.0488367,1840,-1120,372.0353964,567.3535833,2361.355543,0,756.0273569,11630.00279,47227.11086,-22260.09265,23805.01011,393160.0805,1476127.443,-947834.8147,0.05,23
3,314.5667654,6.786,1,0.771679492,134,9.374248471,-0.184289791,0.594065462,1.134169167,-1.570796327,-0.018751167,12.76184923,113.4169167,-78.53981634,198.7272869,242.7447219,7,13.90029809,68.51475134,600,-117.0212766,22.16785223,103.1022561,978.7234043,-74.46808511,33.01628196,122.1180026,985.6944157,0,-213.8551261,2847.284666,9422.281018,-26784.32302,-16889.71826,212490.0187,385176.6387,-2360578.881,0.109,23
1,297.5843772,1.061,5,0.917780676,18,-0.307278883,0.145319145,0.671348988,2.748893572,-0.151076695,4.137638336,27.67831056,109.9557429,-25.58191598,195.5277872,273.117191,6,-127.6413495,259.4691424,20,-1148.93617,-164.3329265,260.8871739,20,-1042.553191,231.8617801,351.7004961,1551.441742,20,-761.5342805,6882.269197,16504.69939,-21520.94339,-14282.75764,213966.7438,339224.7145,-760512.8556,0.094,23
4,172.1007655,0.733,0,0.999836686,14,0.040300748,-0.000177149,0.000659026,0.000324742,-0.001919083,-0.026619542,0.252192826,0.43334138,-0.806014966,113.1789333,172.0726591,8,152.908754,364.8405996,1333.333333,-1.038421599,3.840245776,14.32935464,53.76344086,0,153.1344928,365.0360193,1334.416833,0,-930.344042,6933.252711,14234.1778,-18288.33667,-19618.5575,213216.3969,291566.8104,-650450.2894,0.187,23
3,1463.31101,4.368,5,0.229201992,77,40.83960433,0.040524533,0.292056512,1.570796327,-0.555360367,1.319955959,19.41656014,110.7148718,-87.25709431,259.5277564,335.3937984,25,-34.16116789,304.7925791,1240,-600,-67.96526452,440.2257063,1060,-1900,334.0436113,422.035705,1908.50727,0,689.5291869,7096.452159,35556.93011,-17477.61979,79263.82504,708610.0955,5963422.819,-781419.5064,0.05,23
1,1479.659358,1.311,7,0.404132382,22,-19.14360483,-0.010320675,0.053290619,0.043306518,-0.238654101,-2.696642712,9.754774121,11.08614992,-32.38069476,1139.55146,597.9782605,8,342.5682914,1164.959432,3723.404255,-1520,-59.50882145,494.8743481,780,-1380,1030.795312,755.4508682,3727.793765,95.87888559,-735.3741002,18431.309,39142.37845,-53352.10205,-23045.98754,540432.5501,857768.0102,-1677282.413,0.05,23
3,1610.037792,2.152,4,0.800837433,38,-32.59231225,0.080617543,0.312599366,1.620071476,-0.463647609,-5.492961198,42.03830902,66.81617336,-162.0071476,776.2863851,1289.378532,13,-528.4970708,849.6501867,95.23809524,-3060,-1029.694138,5908.572918,43.01075269,-36500,1485.023512,5892.421257,36544.35661,0,86435.37749,607664.2812,3654435.661,-468353.0269,8710253.579,60910523.6,365443566.1,-52856265.23,0.01,23
4,341.6347196,2.964,1,0.979005458,52,49.71416292,0.268622748,0.574274591,1.570796327,-0.555360367,-0.497284096,8.730699046,31.41592654,-31.41592654,469.7151851,334.462255,11,41.13572351,145.2225437,1000,-2.457002457,113.4229479,215.2016622,1200,-8.510638298,125.0631344,257.4392414,1562.049935,0,1948.02682,17863.21369,125395.2112,-19786.74185,189051.6409,1767044.728,12224943.68,-2903639.061,0.05,23
1,1130.155473,3.853,7,0.744486213,69,-40.50308133,-0.014536157,0.074897996,0.113755999,-0.319280753,-1.808600249,10.82346728,15.70796327,-75.8193992,170.9229085,841.3851674,9,166.832497,414.4707895,1580,-1040,-149.552965,242.2766207,0,-1200,294.9966124,438.8360885,1651.302516,20,1312.984239,11539.27747,79502.93443,-23325.63786,103527.5786,1045212.404,8171468.506,-2187841.964,0.093,23
1,1544.069577,1.529,2,0.225560752,29,18.51748096,0.139215897,0.509441255,2.39532042,-0.297644398,-18.01165593,119.865843,62.83185307,-624.11049,325.1852353,348.2814953,9,306.1232225,5539.511085,27375,-9500,812.0098478,4711.812033,25312.5,-520,2078.234249,7004.759541,37284.22295,9.216306864,82533.86157,489549.9391,2330263.935,-745284.4591,6099594.695,34000145.02,145641495.9,-61510967.88,0.016,23
1,514.3532711,2.418,4,0.706415147,43,-33.03730629,0.049692737,1.4537157,5.819537698,-3.887522571,2.806440107,34.8919083,130.8996939,-109.9557429,424.016229,363.3469416,9,-92.08514667,419.2207503,900,-1680,-51.31313645,76.53689516,0,-300,205.5526764,385.9817673,1691.862879,4,2115.673913,11459.01469,56629.29871,-14412.96426,245487.6951,1338697.244,6286173.902,-1420845.259,0.143,23
4,637.473879,2.215,0,0.76449383,40,15.06185656,0.066079505,0.072997298,1.570796327,-0.064350111,0.182366689,5.813319275,31.41592654,-13.42688432,227.6191093,487.3448471,8,223.8222949,551.3095484,3333.333334,0,120.4439452,287.4179904,1127.659574,-333.3333334,330.8821566,582.5546767,3349.958541,0,11948.83557,85033.40602,524620.1761,-66999.17081,1963964.712,14221190.62,87740813.03,-11832386.94,0.19,23
1,1212.172398,3.931,6,0.495837692,67,-103.2098436,0.128312815,1.063878263,5.819537698,-2.602576378,-2.514603853,19.11879721,33.42119844,-122.8257651,554.8292561,601.040764,12,97.59846303,716.7081416,4700,-595.7446809,-144.5157787,194.4696438,1.479289941,-1000,344.4226349,678.6745086,4805.205511,0.463606861,4963.222597,48864.05974,391409.371,-51232.73849,464601.8402,4889844.144,38590788.2,-8852842.191,0.094,23
3,2180.004673,2.044,3,0.412421174,38,-16.92770152,0.289624626,1.489848652,6.038206644,-2.602576378,4.171528675,66.66628002,267.7945045,-123.7517438,727.0364572,899.0800854,12,175.3477588,7567.558634,41200,-19800,1039.383057,6487.331202,39900,-1800,2637.645316,9653.563854,57353.72699,0,101958.4104,1156629.184,5735372.699,-3545545.437,6128245.409,139463745.7,573537269.9,-580057383.5,0.01,23
1,493.2456304,1.872,5,0.912639669,32,-21.29459525,-0.047290353,0.58816753,1.570796327,-1.570796327,-0.378570615,23.12967143,72.10480525,-98.56947905,469.793186,450.1555287,11,-20.5415237,98.70572621,180.8510638,-360,-222.9547417,431.1085902,15.15151515,-1640,243.0299263,431.3795949,1679.047349,1.447178003,208.1339144,6320.924917,31240.52145,-10207.88647,8255.92086,163545.809,608422.9233,-518353.9773,0.094,23
4,19.1245155,0.952,4,0.998978153,19,3.390302643,1.810107138,1.702467147,3.141592654,-0.374242272,1.864746517,26.52390188,62.83185307,-60.34475318,52.7611314,19.10497317,1,-15.48245614,42.56687472,0,-160,-1.754385965,5.355269344,0,-20,15.59168026,42.89832662,161.245155,0,31.33427839,961.5625302,3224.903099,-2149.9354,451.2853202,22101.14829,64498.06199,-52553.97643,0.05,23
3,4286.842511,14.258,1,0.07373644,268,372.3204227,-0.000928121,0.628162581,5.90267893,-4.662430585,-2.861866038,33.40339961,112.4428428,-314.1592654,641.1839336,316.0965043,56,65.09829628,7885.658734,91000,-91000,-3.779702643,3863.170939,44600,-44600,870.2576007,8737.789536,101341.7979,0,33922.45853,629240.9947,10134178.99,-1634177.226,204645.6342,87957423.71,1013417899,-1013417899,0.159,23
3,2278.239966,7.113,7,0.155153548,124,104.6835251,0.007372068,0.467052592,3.321446153,-3.538253279,0.386662006,20.521605,113.1111176,-98.27937232,449.7803063,353.4770148,28,76.63182842,261.9259152,1180,-440,-42.42320597,318.7797783,1129.032258,-1380,221.9506576,357.7143332,1559.743569,0,1213.796507,14739.45076,152252.6328,-22559.73869,181967.8542,2321159.506,25444922.94,-3400797.938,0.05,23
3,902.4873703,2.964,3,0.702301016,56,47.88164036,0.41046496,1.287372321,3.141592654,-1.570796327,-1.812067468,15.28696759,42.02024199,-41.82243296,268.5472083,633.8177972,12,-179.5322736,663.3274642,900,-3387.096774,97.62699258,245.6388534,967.7419355,-400,300.592101,670.8069901,3522.633817,0,6877.097783,43440.65993,258412.6692,-50368.85201,888841.902,5231001.828,27434014.34,-5951537.187,0.05,23
3,308.6639838,0.858,5,0.952541667,14,-20.33043046,0.043072291,0.170933073,0.496729413,-0.177301591,0.234030337,9.385043043,16.71059922,-18.24287373,210.5706703,294.0153057,1,-25.81117755,73.95427918,67.79661017,-202.1276596,-269.3609213,458.2049395,15.15151515,-1393.617021,288.5502028,451.4828198,1408.198847,0,-635.6375046,5393.297135,14980.8388,-7256.195444,-20267.81114,135293.2695,159370.6255,-430600.12,0.094,23
3,2443.234929,8.066,0,0.063567104,157,55.34466848,0.000321583,0.05700257,0.455080926,-0.321750554,0.812554802,25.36029984,239.9645386,-120.2285612,758.8724428,155.3093687,57,-20.42895351,657.7777165,2543.478261,-4760,-50.86872904,338.8687679,900,-2900,240.8957212,701.2648064,4773.594034,0,3945.118433,36910.6116,355149.5078,-51903.22198,534368.8649,5307128.954,59464893.46,-7980910.446,0.05,23
3,49.92138495,1.123,3,0.845129723,19,30.60925499,0.23663358,1.568840812,5.819537698,-2.251335642,-1.599728932,33.53840981,58.19537698,-100.6827907,28.20570506,42.19004622,1,-26.11768967,31.68504738,2.364066194,-107.5268817,16.71110637,25.64523547,66.66666667,-21.50537634,37.04170722,34.71735097,116.6190379,0,104.1469239,522.8978055,1260.422229,-991.1908922,695.2887137,12795.38403,22199.43885,-27212.0743,0.128,23
3,5199.149461,16.942,7,0.05410887,323,120.7500121,0.008761403,0.123149353,1.570796327,-0.905810901,-0.818626905,20.91623423,68.59963911,-314.1592654,1029.055505,281.3201024,102,-64.25937777,946.3098333,3700,-13700,-53.26445835,2933.098592,37100,-37100,455.9632486,3048.997456,37284.04484,0,14513.41313,223171.3493,3728402.664,-681360.4491,555149.0132,30364978.24,372840266.1,-372840266.4,0.05,23
3,733.5903612,2.402,4,0.739493117,40,45.96538993,0.098789427,0.503884441,3.048918679,-0.143891222,0.63553753,30.22173608,121.9567471,-114.7780964,457.4513388,542.4850228,10,-280.973121,455.0934635,0,-2800,-56.47304566,298.2184758,220,-960,367.0721464,490.6522914,2800,0,4709.881474,37097.22524,226913.6957,-38232.61415,466360.1633,3777446.02,22853327.79,-5302926.197,0.05,23
3,874.0558253,2.34,1,0.293610574,42,45.45857311,0.011330689,0.39077195,1.217157949,-1.193521565,-8.63329426,54.75574165,69.79704297,-314.1592654,129.5083848,256.6320323,11,107.482684,487.5018363,1480,-1060,98.76023353,222.8289753,1000,-340,381.4576687,396.2931071,1640.121947,0,2561.64765,21974.97451,133010.4026,-28276.95553,254503.6416,2164661.553,13377826.85,-3225747.163,0.144,23
3,1239.859664,6.552,3,0.047263689,124,231.3445158,0.056760179,0.353350605,3.141592654,-0.555360367,-0.285041926,24.29060573,105.6881729,-143.9199287,335.5782503,58.6003413,37,13.17721837,341.3037944,2040,-980,-27.99730132,226.7270123,500,-1500,132.8789566,388.4875226,2532.113742,0,1388.391301,12091.52285,93083.1343,-29264.84586,180208.6509,1605768.072,15563330.08,-2094032.771,0.05,23
3,3189.085101,10.733,7,0.293092275,194,212.4966329,0.010915041,0.519773259,3.141592654,-3.887522571,2.164719638,32.52912587,392.6990817,-120.1475882,867.8627276,934.6962073,32,70.3427813,478.0521695,2480,-2064.516129,-21.37629289,308.7502847,2300,-1560,262.024625,509.8561603,2983.286778,0,1261.684221,17898.90106,220240.1718,-52543.93803,100505.7507,1659395.996,22144757.65,-5455682.196,0.05,23
1,731.0567285,1.654,3,0.805937291,27,30.38494294,0.020523629,0.243665946,0.909830987,-0.648892067,1.862308517,37.42753279,104.3869545,-104.6307019,603.9180718,589.185879,2,-331.9547615,615.9597638,60,-2574.468085,137.8593913,336.5494827,1300,-380,447.2266504,645.3002154,2739.397851,32.96703297,-2801.85638,17727.49723,28346.16179,-75445.45273,-290418.4641,1823511.918,812584.1699,-9148103.619,0.05,23
1,489.8532804,1.139,3,0.968222225,20,31.7393987,-0.155552185,0.827669722,0.785398163,-3.332162204,1.061647378,31.35518489,71.39983304,-94.24777961,272.6999592,474.286833,7,-377.4164527,846.8321229,0,-3260,151.0748992,245.9618505,860,-20,420.2175474,874.7083725,3371.527844,0,652.2036274,17579.32035,67430.55687,-25050.48316,25321.25671,428444.9508,1348611.137,-1098257.144,0.05,23
3,764.8666759,6.037,5,0.655799838,111,-21.99572098,0.089589956,0.663703589,2.909768849,-2.602576378,-1.892681497,24.06417663,82.5670056,-116.9288915,554.8331533,501.5994418,13,-10.8673413,156.7810535,480,-1000,-83.68315815,254.8063903,60,-1900,124.4681035,284.5752104,1900,0,2118.476153,18198.20792,156666.6667,-25966.71283,299435.1424,2707080.114,26213869.87,-2605098.095,0.05,23
1,4404.886057,9.204,0,0.081555719,171,281.8251554,0.007591831,0.085886494,0.822014223,-0.149027455,-2.294853522,30.4587754,83.4393896,-314.1592654,601.9090388,359.2436499,85,70.41632687,10741.90321,99000,-99000,-17.52150717,3389.665662,31200,-31200,1358.933326,11181.02051,103800,0.017262454,54604.51532,801088.4609,10379998.27,-1103496.129,60732.25191,112935970.6,1037999827,-1037999827,0.05,23
1,554.2493869,1.701,4,0.905883997,31,-5.746327437,-0.111465073,0.573327741,1.197808605,-1.666081102,6.612532367,56.16715931,294.4197094,-61.31956588,415.0526907,502.0856501,6,-263.2870543,355.5560609,20,-1160,-11.75981244,115.4135998,280,-234.0425532,294.040998,348.7193995,1164.302366,4,1650.942916,9870.318657,50990.19514,-6275.183262,137642.7046,949696.3514,5099019.514,-758043.7368,0.06,23
1,770.6019443,0.718,7,0.746207169,13,-24.27462157,-0.015065783,0.04176598,0.016622361,-0.145221814,-3.474977518,6.6547681,0.506368509,-22.11952771,373.2874583,575.0286949,5,621.9110546,1548.273388,4840,-140,-365.67717,465.1880727,3.03030303,-1234.042553,906.0569261,1504.337094,4926.662156,11.03046953,2654.078759,31295.36801,98533.24312,-21721.61313,53472.37031,773210.1109,1970664.862,-1603398.083,0.05,23
3,765.1936978,7.566,2,0.649924074,147,15.47003085,0.332071,1.024584019,5.497787144,-1.570796327,-1.105340538,20.37764973,109.9557429,-149.5996502,70.11814094,497.3178058,16,-51.55299834,303.0484679,800,-2800,44.81792735,206.0430918,1600,-100,95.74345053,360.1805512,3224.903099,0,1272.728159,20070.32867,233398.5943,-52618.66806,121036.1911,1928107.079,22512351.91,-5720345.247,0.05,23
3,336.9635419,1.061,6,0.597772107,19,8.222065645,-0.031820599,0.173102077,0.17366141,-0.565547573,2.18522792,26.15949022,72.94347417,-68.8018317,233.8311398,201.4274063,4,49.6286773,216.9833472,440,-380,-200.2134683,392.8316761,220,-1040,324.9169544,362.4546869,1129.247537,0,8614.621777,33659.47288,139449.9738,-15258.92737,1327057.88,5494484.58,23343041.68,-456047.0479,0.05,23
3,337.1261483,2.059,5,0.88869722,40,-15.07829786,-0.505485093,0.924015237,1.987144918,-1.885171194,6.437359639,99.25841658,581.9537698,-157.0796327,207.3076215,299.6030707,7,-29.56054565,152.5101857,160,-900,-119.8242017,242.5740307,16.94915254,-1060,155.5230571,269.6043239,1072.007463,0,1638.273484,12648.72621,75092.88015,-16735.08894,155509.4066,1260741.651,7604023.689,-1836559.382,0.05,23
3,996.761283,1.778,3,0.181887178,29,-3.547821662,0.050786508,0.314597098,1.570796327,-0.321750554,7.085944035,31.83336142,157.0796327,-40.59910079,193.6424075,181.2980971,8,-89.69677054,172.3408803,106.3829787,-480,-18.27594107,850.0403179,2329.787234,-2180,543.1185326,667.2333924,2359.352866,0,763.1259366,11463.07314,38402.99098,-25362.30074,67239.18375,517752.1482,2189835.453,-858427.0916,0.05,23
1,4641.678056,12.152,7,0.151354523,235,371.9737218,0.010476482,0.239402593,1.935431147,-1.570796327,-1.396687298,43.0882825,346.3343208,-314.1592654,1199.910666,702.5389669,120,71.85563232,8325.885948,90000,-90000,-33.22769284,4303.935249,46500,-46500,1017.994805,9316.940781,101302.764,0.006629765,30278.94678,696722.393,10130275.74,-3264709.35,-41138.19726,94227188.03,1013027574,-1013027574,0.05,23
3,311.2114324,0.796,3,0.974271893,16,41.05213754,0.020551627,0.022681409,0.285599332,-0.010865756,8.047975029,52.38515516,196.3495409,-59.99664041,229.0433955,303.2045514,6,-441.1065281,377.68498,0,-1700,88.61202926,126.9682077,360,0,461.8848973,382.6245237,1700,0,10762.4888,37778.94864,137796.6102,-23600,900282.9131,3770048.738,13877908.65,-3227932.203,0.016,23
1,65.84640677,2.043,4,0.835415216,36,31.3663652,0.354167291,1.045249049,3.141592654,-0.657789155,2.991100646,32.87351701,121.2903272,-121.2903272,85.73128526,55.00909016,11,-22.46077501,50.20384662,48.38709677,-180,-0.7564344,10.4731426,26.66666667,-40,27.59752179,48.56837958,184.3908891,0,-1.815762007,830.3237405,2433.105012,-2325.269308,-1132.175766,21362.54015,48662.10024,-64475.01009,0.062,23
4,53.89950364,0.89,7,0.965471736,17,0.867664505,0.023493122,0.121368587,0.327848368,-0.143891222,0.079584986,4.74124726,9.27295218,-9.27295218,78.71103406,52.03844733,4,54.70776859,57.61143166,180,0,-1.97740113,16.99548164,20,-40,56.76047069,57.9215837,180,0,12.43116016,915.3460263,2068.769913,-2200,-173.7948786,23301.28232,46997.22521,-36740.39938,0.05,23
3,82.17030143,1.872,3,0.681620085,36,16.37568636,0.0189589,1.938019848,5.819537698,-4.71238898,4.540424554,70.6753332,381.7820693,-116.390754,138.7278832,56.00892786,8,-31.06106073,114.4161271,47.61904762,-548.3870968,-0.099020413,12.52885755,47.61904762,-38.46153846,39.44468163,112.3528486,548.6242372,0,249.4071689,2648.96854,9605.227163,-6605.572809,18469.26272,163776.9184,862592.6206,-324215.9994,0.062,23
3,512.2355853,14.586,2,0.694578566,284,63.92729704,-0.05619619,0.961626007,3.141592654,-3.887522571,-0.198520654,14.13225806,62.83185307,-109.9557429,205.0828839,355.7878581,16,-13.60519979,102.8128441,80,-1300,20.4891248,121.0564275,1240,-40,33.25728492,157.2274042,1476.482306,0,296.706408,7244.15515,116395.5375,-28729.64612,29994.06037,720855.226,11713389.25,-2902503.673,0.05,23
3,627.0915021,3.666,7,0.315118603,66,-5.181143659,0.288094553,0.944056798,3.874407755,-0.445209192,4.689056298,49.53722502,314.1592654,-122.6433993,110.0561626,197.6081982,15,18.64870941,244.9959332,700,-920,-25.45981058,90.80866193,363.6363637,-280,154.6657431,211.277789,930.5912099,0,672.602403,6082.230317,30000,-11774.20943,47010.59702,424212.3934,3000000,-755199.9774,0.094,23
3,725.4158837,2.137,5,0.776159166,38,-5.611730977,0.125989222,0.389478609,1.570796327,-0.643501109,1.907042204,36.16824711,157.0796327,-118.3596771,240.4881287,563.038187,7,-65.20360991,365.6265693,760,-1691.489362,-203.1094295,415.0797275,100,-1765.957447,290.1498211,514.9767797,2445.351092,0,6.382385415,6449.901497,19682.94531,-19037.97432,14065.36453,242081.9992,1000000,-774418.3927,0.05,23
3,2307.151646,3.292,0,0.273706492,56,15.3285899,-0.000657584,0.034284728,0.076545383,-0.137315026,-3.964323068,29.94220787,54.02273524,-142.8899272,946.6661559,631.482383,14,84.97977804,945.9635581,2580,-3500,62.05841463,394.7744636,1380,-787.2340426,710.2481523,734.4203323,3562.926388,0,9528.855319,77364.92556,556815.0592,-89500.20538,1570498.805,12686793.3,93172569.93,-7580041.847,0.144,23
3,1295.516711,12.059,4,0.484274607,232,443.770589,0.044335437,0.340451339,3.141592654,-0.601476384,0.377595645,11.94855232,94.24777961,-109.340776,729.9893722,627.3858462,93,-13.35416576,186.7787988,1000,-1460,-23.07445286,105.1145303,20,-1060,53.95042827,209.0847984,1804.217282,0,142.4221368,2624.35738,26111.11112,-8162.260762,19451.12098,291665.0683,4382325.639,-334026.1619,0.05,23
3,641.3575657,2.091,0,0.312492704,38,10.15108046,-0.104523183,0.983810963,1.987144918,-4.71238898,-2.556046027,30.73700362,62.83185307,-119.2286951,392.6063905,200.4195599,12,79.42283954,184.6213017,760,-100,25.46472564,511.6576194,1648.93617,-1480,278.602727,470.5272372,1663.730747,0,-255.2595942,7133.571411,25840.13624,-21829.59239,388.0903026,198502.4487,536360.1063,-518874.3051,0.094,23
3,4569.42416,24.648,7,0.087642546,479,272.3521975,0.023336655,0.342187435,5.819537698,-0.174301303,-0.647992513,20.69207718,118.4888299,-354.3459404,1001.335993,400.4759668,68,-98.11414866,2678.612799,3032.258065,-58300,-119.2856009,2028.835187,380,-44300,247.8130534,3354.612606,73221.44495,0,13170.36971,342825.5409,7322142.273,-1543840.409,1375027.62,34739779.66,732214227,-188637929.4,0.144,23
3,1353.300857,1.935,4,0.371583152,32,19.95658879,-0.019747293,0.40501108,1.10852233,-1.832946597,2.512142745,31.34222954,88.68178643,-115.9257215,492.1710425,502.8637987,11,-128.5111191,750.4387057,2900,-1300,-168.6738406,772.3778922,1020,-2260,744.326415,786.0201698,3413.209633,0,7114.0592,48382.06684,260541.5582,-51031.66528,675902.7304,4894115.884,26331146.35,-6231464.469,0.05,23
1,1196.674042,7.831,2,0.451745629,138,3.307004965,-0.119310115,1.368170227,4.71238898,-4.71238898,3.022424112,62.46013492,616.6076563,-112.793684,474.5165909,540.5922678,29,-30.42582101,232.422332,820,-1666.666667,87.97061684,346.0979974,2333.333334,-372.3404255,175.7749234,388.9050552,2867.441756,0,4832.731233,42786.33305,449232.5418,-56783.14969,726961.504,6916304.123,75178829.26,-10120313.83,0.05,23
3,929.3248452,5.429,6,0.504878486,99,-2.453130452,0.156620555,0.66793382,3.141592654,-1.570796327,-1.086704607,25.50985351,71.39983304,-130.8996939,392.9763946,469.196121,14,35.15397769,217.4465332,1166.666667,-260,-91.401125,279.1629818,440,-1900,190.3594344,313.088498,2195.44984,0,3695.35984,26112.61856,184633.4373,-38849.35254,519358.9746,3693382.543,30857147.18,-4120873.496,0.05,23
3,420.9139342,0.796,2,0.961913271,15,23.52136917,0.078563113,0.234121459,0.785398163,-0.01671955,2.001654717,13.04153973,32.16324209,-31.41592654,343.1685284,404.8826991,4,-130.3515647,177.2770211,0,-580,453.476139,668.7569166,2140,0,490.1502431,677.1494576,2141.494805,0,523.6178666,12829.08036,42829.8961,-15217.62272,11000.18121,338988.9893,856597.922,-819773.7917,0.05,23
3,609.648166,1.576,6,0.816477483,30,7.875301013,0.014423306,0.235925206,0.785398163,-0.555360367,-3.34938901,31.36282535,82.44688873,-117.7738308,298.8363962,497.7640003,13,122.2713346,383.0195906,1700,-220,-365.2882439,863.3343283,40,-4100,447.3667333,914.729417,4438.468204,0,12911.5853,83420.71232,443846.8204,-48337.69333,1256499.763,8499271.887,44384682.04,-9843690.275,0.01,23
3,1362.320329,5.538,5,0.076149535,105,13.01066403,-0.211054634,0.716736646,0.350111166,-3.747942832,0.046429115,15.46691079,78.53981634,-106.0078317,364.6036072,103.7400598,12,-30.49927272,286.9348522,1140,-2200,9.570290488,477.6708632,1800,-2100,244.8351559,500.4452831,2340.939982,0,3491.9763,25029.11343,183303.0692,-43024.06645,399883.7179,2927737.902,19372922.48,-4526542.713,0.05,23
1,695.7999966,1.295,2,0.872973581,22,-3.808041673,-0.116439192,0.368104919,0.03448987,-1.570796327,-2.776947257,12.71786015,19.42079393,-53.55890089,460.4117338,607.4150146,11,-80.63842478,184.0387996,53.19148936,-680,434.8615227,902.8808394,3540,-276.5957447,488.3704996,895.589113,3604.719129,2.5,113.4301667,14043.41999,50987.61354,-28818.93029,11212.40365,299768.4342,795212.1746,-891119.7872,0.144,23
3,378.2729569,0.811,5,0.923810234,14,-15.78454101,-0.026494946,0.101889733,0.073845032,-0.294001302,10.50256956,42.83001135,157.0796327,-20.4693121,255.390985,349.4524288,3,-42.29526124,227.8083139,204.3010753,-553.1914894,-344.0277073,478.1430528,0,-1500,376.6628364,505.4139348,1598.756024,0,-842.4486061,6554.955039,17008.04281,-12339.82715,-17304.92124,158104.1347,194583.3399,-450633.9659,0.094,23
1,1217.362729,2.855,7,0.640587136,49,-10.1651477,0.029800094,0.251866634,1.48470092,-0.555360367,0.741509018,17.67857908,59.38803678,-84.70087196,819.4049177,779.8269039,16,281.421227,545.6117946,2500,-400,-49.56472762,582.8768691,1500,-3100,474.5463996,698.5106566,3125.699922,0,9692.78238,59636.78176,291547.5947,-35054.41198,990501.4785,6063284.14,29414762.73,-6532040.134,0.01,23
3,2974.649499,1.139,3,0.218000519,24,-9.86457103,-0.154944859,0.962089812,2.909768849,-1.570796327,-5.821357797,130.8429168,425.4315275,-314.1592654,1085.272145,648.4751345,3,122.0042751,9342.532311,39500,-14900,440.5943615,23042.80728,77100,-78400,8242.613597,23337.36267,86629.44072,0,63294.1189,2287874.481,8662944.072,-6302327.306,-23888897.67,296361613.7,866294407.2,-934555607.1,0.01,23
